,no_clust,algorithm,predictions,mut inf scr,adj mis,norm mis,adj rand s,complet,homogen,vmeas,mut inf scr1,adj mis1,norm mis1,adj rand s1,complet1,homogen1,vmeas1
0,2.0,spectral warp,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 1 0 1 0 0 0 1 1 0 1],0.111691425062,0.156135982948,0.188993217132,-0.0427122263748,0.198620744462,0.179832354464,0.18876017252,18.0,5.0,11.0,39.0,5.0,18.0,9.0
1,2.0,aff prop,[4 4 0 4 4 4 4 4 0 4 3 4 3 3 3 3 3 1 0 0 3 0 2 4 1 3 4 4 5 6 0 3],0.263047154889,0.10341475529,0.269258946536,0.0939457202505,0.171182229159,0.423527492577,0.243817706823,3.0,13.0,3.0,6.0,14.0,3.0,4.0
2,2.0,pca,[1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 0 0 1 1 1 0 1 1 1 1 1 0 0 1 1],0.0208904652471,0.0051663334782,0.0365729168038,-0.0635721493441,0.0397670234788,0.0336353623311,0.0364450890466,51.0,44.0,51.0,50.0,47.0,51.0,49.0
3,2.0,spectral overlap,[1 1 1 1 0 1 0 0 1 0 1 1 1 0 1 1 0 0 1 1 1 1 1 1 0 1 0 1 1 1 0 0],0.00315009726757,-0.0218829324542,0.00498283536246,-0.00373599003736,0.00489532030807,0.00507191494874,0.0049820532193,62.0,55.0,63.0,16.0,63.0,62.0,63.0
4,2.0,km_choice,[0 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 0 0 1 1 1 1 0 1 1 1 1 1 1 0 0 1],0.0307214056226,0.0220009941103,0.0519837335789,-0.059263214095,0.054631843513,0.0494639825977,0.0519196332412,41.0,31.0,45.0,48.0,43.0,41.0,43.0
5,2.0,km_ent,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0],0.0243543417789,0.00622072189983,0.063912512323,-0.0583214793741,0.104171132168,0.0392124876291,0.05697734842,43.0,40.0,38.0,44.0,29.0,43.0,39.0
6,2.0,km_con,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0],0.0649264494546,0.0766884022645,0.125141617471,-0.083990401097,0.149807610162,0.104536908415,0.123143400227,31.0,19.0,25.0,63.0,17.0,31.0,24.0
7,2.0,spect_cos_cat,[1 1 0 0 1 1 0 0 1 0 0 0 0 0 0 1 0 1 1 1 1 1 0 1 1 0 0 0 0 1 1 0],0.000890436625515,-0.0233263158076,0.00135902491001,-0.0249594813614,0.00128826088567,0.00143367599418,0.00135708415555,65.0,58.0,65.0,21.0,65.0,65.0,65.0
8,2.0,aff_cos_cat,[0 0 0 1 0 0 0 0 1 0 2 1 1 2 0 0 0 1 1 1 1 1 2 2 2 1 0 0 0 2 0 0],0.11813702692,0.0837665879505,0.148140960775,-0.00126167045168,0.115376212644,0.190210302076,0.143630318763,16.0,17.0,22.0,15.0,27.0,16.0,22.0
9,2.0,spect_cos_ent,[0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0],0.00318697519393,-0.025808685444,0.00614269275403,0.0180322248886,0.00735344596014,0.00513129143464,0.006044608401,61.0,62.0,61.0,13.0,58.0,61.0,61.0
10,2.0,aff_cos_ent,[1 0 2 1 1 1 1 2 1 0 1 1 0 1 3 1 1 0 3 1 2 2 1 1 1 1 2 2 4 5 1 1],0.0570573507641,-0.0345273669593,0.0638100729384,-0.0497891357714,0.0443219521801,0.0918670141573,0.0597952318446,35.0,65.0,42.0,43.0,46.0,35.0,38.0
11,2.0,spect_rbf,[0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 1 1 0 0 0 1 0 0 0 0 0 1 1 0 0],0.0307214056226,0.0220009941103,0.0519837335789,-0.059263214095,0.054631843513,0.0494639825977,0.0519196332412,41.0,31.0,45.0,48.0,43.0,41.0,43.0
12,2.0,spect_esk_sim,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 1 0 0 0 0 1 0 0 0 0 0 0 1 1 0],0.0952960097043,0.128494632545,0.166834629743,-0.0635721493441,0.181405182246,0.153434391106,0.16625151802,23.0,7.0,15.0,50.0,7.0,23.0,13.0
13,2.0,aff_esk_sim,[3 0 1 3 1 2 7 3 2 5 4 2 7 7 4 5 4 1 4 7 4 5 6 1 7 7 1 2 4 6 4 7],0.279898756112,0.0787446915606,0.254969056638,0.0806267635228,0.144253376563,0.450659952591,0.218550221208,2.0,18.0,4.0,8.0,21.0,2.0,6.0
14,2.0,spect_lin_sim,[1 1 0 1 0 1 0 1 0 1 1 1 0 0 1 0 1 1 1 0 0 1 1 1 0 0 0 1 0 1 1 0],0.00130420988336,-0.0229512488696,0.00199906363264,-0.030381719034,0.00190308309607,0.00209988487398,0.00199664620714,64.0,57.0,64.0,29.0,64.0,64.0,64.0
15,2.0,aff_lin_sim,[1 3 0 1 0 6 5 1 2 2 3 6 7 7 4 2 3 3 6 2 4 2 4 1 7 5 0 6 5 4 4 7],0.185706215798,0.0244059985117,0.164033466815,0.0235055482639,0.0899892202893,0.299002237701,0.138342257563,9.0,29.0,20.0,11.0,34.0,9.0,23.0
16,2.0,comp_hr_esk_dis,[1 0 1 1 1 0 0 1 0 0 0 1 0 0 0 0 1 1 0 0 0 0 1 1 0 0 0 0 0 1 0 0],0.0240406340106,0.011455029648,0.038027562678,0.0612833453497,0.037359673018,0.0387073923942,0.0380215935869,48.0,36.0,49.0,9.0,48.0,48.0,47.0
17,2.0,avg_hr_esk_dis,[0 0 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0],0.0959588904225,0.128207059684,0.184954681168,0.256085018855,0.221410105878,0.154501683427,0.182001390002,21.0,12.0,12.0,1.0,4.0,21.0,11.0
18,2.0,comp_hr_lin_din,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 1 1 0],0.0649264494546,0.0766884022645,0.125141617471,-0.083990401097,0.149807610162,0.104536908415,0.123143400227,31.0,19.0,25.0,63.0,17.0,31.0,24.0
19,2.0,avg_hr_lin_dis,[0 0 0 0 0 0 1 0 1 0 1 0 0 0 1 0 1 1 1 0 1 0 1 0 0 0 0 0 0 1 1 0],0.0220041978243,0.00820520195769,0.0348063204811,-0.0362456577309,0.0341950064785,0.0354285631207,0.0348008570204,49.0,37.0,52.0,34.0,51.0,49.0,50.0
20,2.0,spect_edr,[0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 1 1 1 0 0 1 0 1 0 1 1 0 0 1 1 0 1],0.234670487719,0.326052897658,0.359697655752,0.227213710724,0.342427583184,0.377838731187,0.359262680961,4.0,1.0,1.0,3.0,1.0,4.0,1.0
21,2.0,aff_edr,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 0 0 0 1 0 2 0 0 0 2 2 0 2],0.0952960097043,0.0980712455087,0.15418746185,-0.0855302877843,0.154944228737,0.153434391106,0.1541856138,22.0,16.0,21.0,67.0,16.0,22.0,20.0
22,2.0,spectral bad warp,[0 1 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 1 1 0 0 0 1 1 1 0 1 0 0 1],0.0220041978243,0.00820520195769,0.0348063204811,-0.0362456577309,0.0341950064785,0.0354285631207,0.0348008570204,49.0,37.0,52.0,34.0,51.0,49.0,50.0
23,2.0,affinity bad warp,[0 3 2 0 0 0 0 0 2 1 0 0 2 3 4 2 5 5 1 6 2 0 7 0 2 6 2 0 2 7 1 3],0.124309256119,-0.00943293555346,0.11804022077,-0.0391061452514,0.0696159189528,0.200148097288,0.103301351407,15.0,47.0,30.0,36.0,41.0,15.0,31.0
24,2.0,PCA bad euclid,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 1 1 1 1 1 1 1 1 1 1 0 0 1 0],0.0797351400933,0.102065420895,0.145643194743,-0.0773825685582,0.165227614889,0.128380114844,0.144491701183,29.0,14.0,23.0,59.0,15.0,29.0,21.0
25,2.0,spectral bad eucsim,[0 1 1 1 1 1 0 0 1 0 0 0 1 1 0 1 0 0 0 1 1 0 0 1 1 1 1 0 1 0 0 1],0.00433794942785,-0.0182156179855,0.00662077587769,-0.0249594813614,0.0062760340397,0.00698445434575,0.00661132108388,58.0,53.0,58.0,21.0,59.0,58.0,58.0
26,2.0,affinity bad eucsim,[1 0 2 0 1 0 0 0 2 1 1 0 2 2 3 0 4 5 7 0 0 7 1 7 6 0 0 7 6 8 7 6],0.192437978289,0.0207394304378,0.178936243971,-0.0205761316872,0.103337476024,0.309840927402,0.154984767553,6.0,34.0,14.0,20.0,33.0,6.0,19.0
27,2.0,spectral bad cosine,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.0243543417789,0.00622072189983,0.063912512323,-0.0583214793741,0.104171132168,0.0392124876291,0.05697734842,43.0,40.0,38.0,44.0,29.0,43.0,39.0
28,2.0,affinity bad cosine,[6 6 0 0 6 0 0 0 6 6 6 6 6 6 1 0 2 3 4 0 0 6 5 6 6 0 0 6 6 7 8 0],0.0990959533159,-0.0431486966693,0.103120059202,-0.0789310130516,0.0666472737674,0.159552611965,0.0940207955941,20.0,66.0,34.0,60.0,42.0,20.0,34.0
29,2.0,spectral bad rbf,[1 0 0 0 0 0 1 1 0 1 1 1 0 0 1 0 1 1 1 0 0 1 1 0 0 0 0 1 0 1 1 0],0.00433794942785,-0.0182156123624,0.00662077587769,-0.0249594813614,0.0062760340397,0.00698445434575,0.00661132108388,58.0,52.0,58.0,21.0,59.0,58.0,58.0
30,2.0,affinity bad rbf,[0 0 1 0 0 0 0 0 1 0 0 0 1 1 2 0 3 4 7 0 0 7 5 7 6 0 0 7 6 5 7 6],0.210572675744,0.0483318035766,0.209587165776,-0.034797068424,0.129562510785,0.339039277581,0.187480206644,5.0,26.0,7.0,32.0,24.0,5.0,10.0
31,2.0,spectral bad edr,[1 0 1 1 1 1 0 1 0 1 1 1 1 0 0 0 0 0 1 1 0 0 1 1 1 1 1 1 1 1 0 0],0.00555654592655,-0.0173814137644,0.00866848546385,-0.0360313315927,0.00839911531665,0.00894649464904,0.00866416809622,57.0,51.0,57.0,33.0,57.0,57.0,57.0
32,2.0,affinity bad edr,[0 3 4 0 0 0 1 0 3 4 4 4 4 3 3 1 2 2 0 4 3 1 4 4 4 4 0 4 4 4 3 3],0.125257748612,0.036110720401,0.133093771429,0.0839694656489,0.0878340409626,0.201675247991,0.122372253113,14.0,27.0,24.0,7.0,35.0,14.0,28.0
33,2.0,kmeans badset,[0 1 1 1 1 1 0 0 1 0 0 0 1 1 0 1 0 0 0 1 1 0 0 1 1 1 1 0 1 0 0 1],0.00433794942785,-0.0182156179855,0.00662077587769,-0.0249594813614,0.0062760340397,0.00698445434575,0.00661132108388,58.0,53.0,58.0,21.0,59.0,58.0,58.0
34,2.0,complete badset,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0],0.0507993835292,0.0522446623252,0.105013272038,-0.0831946755408,0.134828573897,0.0817911736762,0.101817008169,38.0,24.0,32.0,61.0,22.0,38.0,32.0
