,no_clust,algorithm,MI-M,ADMI-M,NMI-M,ARI-M,CO-M,HO-M,VM-M,MI-S,ADMI-S,NMI-S,ARI-S,CO-S,HO-S,VM-S
0,2.0,spectral warp,0.120920197843,0.156409188924,0.204638982759,-0.0117924528302,0.228277860553,0.183447983799,0.203422320162,0.0,9.02230145271e-10,0.0,0.0,0.0,0.0,0.0
1,2.0,aff prop,0.179932984283,0.0249169557027,0.181939599116,-0.0107506239201,0.121263357872,0.272976258514,0.167928418915,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2.0,pca,0.000372495649806,-0.037213239856,0.00077681934734,-0.0217326585293,0.00106783651575,0.000565113001385,0.000739089962147,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2.0,spectral overlap,0.0166270212882,-0.00466319510872,0.0246106901482,-0.00168634064081,0.0240114860242,0.0252248473484,0.0246032158807,0.0,2.72263788147e-09,0.0,0.0,0.0,0.0,0.0
4,2.0,km_choice,0.0481021749034,0.0387926837592,0.0983010873911,-0.0527971774876,0.132788575816,0.0729757903132,0.0939372303282,0.0225859160267,0.0346384265179,0.0449830565789,0.00702800923478,0.0603061001656,0.0342650841735,0.0431911535544
5,2.0,km_ent,0.000849458581432,-0.0317819888717,0.00143757902403,-0.0347877358491,0.00160364100504,0.00128871327425,0.00142903202773,0.0,1.51399334178e-09,0.0,0.0,0.0,0.0,0.0
6,2.0,km_con,0.0529376648853,0.0456495249877,0.110346479594,-0.0557945020076,0.151619854651,0.0803117102314,0.104999774873,0.0111243996814,0.0170596310945,0.023432466439,0.00344332867613,0.0325031371129,0.0168768223088,0.0222374878978
7,2.0,spect_cos_cat,0.0103938513738,-0.0144143127336,0.0155719139445,-0.00275947148005,0.0153777711583,0.0157685077635,0.0155706885245,0.0,1.40940891746e-09,0.0,0.0,0.0,0.0,0.0
8,2.0,aff_cos_cat,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2.0,spect_cos_ent,0.00551841270144,-0.0237027016392,0.00898497088529,-0.0436529978762,0.00964284259978,0.00837198170292,0.00896258552989,0.0,1.52429466031e-09,0.0,0.0,0.0,0.0,0.0
10,2.0,aff_cos_ent,0.109696418425,-0.0463701769529,0.110051531373,-0.0633465305272,0.0727755737941,0.166420392533,0.101267088602,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2.0,spect_rbf,0.000849458581432,-0.0317819899259,0.00143757902403,-0.0347877358491,0.00160364100504,0.00128871327425,0.00142903202773,0.0,1.33819369804e-09,0.0,0.0,0.0,0.0,0.0
12,2.0,spect_esk_sim,0.055425156275,0.0494641752231,0.115586138378,-0.0565644537065,0.158887777058,0.084085482424,0.109972228332,0.0,1.0212205528e-09,0.0,0.0,0.0,0.0,0.0
13,2.0,aff_esk_sim,0.185132420181,0.0243520551797,0.164446074639,0.00954343690552,0.0962831854291,0.280864320635,0.14340549005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2.0,spect_lin_sim,0.055425156275,0.049464174805,0.115586138378,-0.0565644537065,0.158887777058,0.084085482424,0.109972228332,0.0,1.31061188426e-09,0.0,0.0,0.0,0.0,0.0
15,2.0,aff_lin_sim,0.14314638974,0.00128484748405,0.129230389779,-0.0080285600952,0.076901500761,0.21716733064,0.113582208376,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2.0,comp_hr_esk_dis,0.00366984766297,-0.0241642613143,0.00545367006457,-0.0248175182482,0.00534214399756,0.00556752442218,0.00545250616772,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,2.0,avg_hr_esk_dis,0.055425156275,0.0494641756413,0.115586138378,-0.0565644537065,0.158887777058,0.084085482424,0.109972228332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2.0,comp_hr_lin_din,0.0135731917159,-0.0105675478711,0.0214460227316,-0.0414071924619,0.0223355909126,0.0205918837252,0.0214283227647,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2.0,avg_hr_lin_dis,0.0135731917159,-0.0105675478711,0.0214460227316,-0.0414071924619,0.0223355909126,0.0205918837252,0.0214283227647,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,2.0,spect_edr,0.0977375687679,0.119140167142,0.173910479245,-0.0377792378449,0.203974500438,0.148277626499,0.171722766044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,2.0,aff_edr,0.170880375526,-0.0267247029646,0.14281173411,-0.0224164133739,0.0786722374385,0.259242549387,0.120712038625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,2.0,spectral bad warp,0.055425156275,0.049464174805,0.115586138378,-0.0565644537065,0.158887777058,0.084085482424,0.109972228332,0.0,1.3106118834e-09,0.0,0.0,0.0,0.0,0.0
23,2.0,affinity bad warp,0.100749286284,-0.0297332212773,0.098439044921,-0.0639078552741,0.0633984603007,0.152846701939,0.0896227731951,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,2.0,PCA bad euclid,0.055425156275,0.0494641756413,0.115586138378,-0.0565644537065,0.158887777058,0.084085482424,0.109972228332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,2.0,spectral bad eucsim,0.055425156275,0.0494641755019,0.115586138378,-0.0565644537065,0.158887777058,0.084085482424,0.109972228332,0.0,6.23320282391e-10,0.0,0.0,0.0,0.0,0.0
26,2.0,affinity bad eucsim,0.154657279994,-0.00852070396117,0.136726877444,-0.0134209023415,0.0796752306437,0.234630497642,0.118955763979,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,2.0,spectral bad cosine,0.0359935528885,0.0167308641963,0.0862754019343,-0.0491531052806,0.136312339327,0.0546058046958,0.0779752497283,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,2.0,affinity bad cosine,0.176848438608,0.0241282683644,0.179772403792,0.0678633134959,0.120456635161,0.268296695502,0.166265416221,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,2.0,spectral bad rbf,0.055425156275,0.0494641753625,0.115586138378,-0.0565644537065,0.158887777058,0.084085482424,0.109972228332,0.0,8.57996879812e-10,0.0,0.0,0.0,0.0,0.0
30,2.0,affinity bad rbf,0.109467215866,0.0105739257739,0.134894315888,-0.0542251806153,0.109569362149,0.166072669423,0.132029765963,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,2.0,spectral bad edr,0.0574291135981,0.0559912745024,0.0850044091329,0.0779932546374,0.0829347803578,0.0871256852777,0.0849785932907,0.0,2.66834696408e-09,0.0,0.0,0.0,0.0,0.0
32,2.0,affinity bad edr,0.155992372478,0.0481251788734,0.164320766113,-0.006375038042,0.11409521865,0.236655965915,0.153962782532,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,2.0,kmeans badset,0.055425156275,0.0494641745262,0.115586138378,-0.0565644537065,0.158887777058,0.084085482424,0.109972228332,0.0,1.4011030386e-09,0.0,0.0,0.0,0.0,0.0
34,2.0,complete badset,0.055425156275,0.0494641756413,0.115586138378,-0.0565644537065,0.158887777058,0.084085482424,0.109972228332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,2.0,average badset,0.055425156275,0.0494641728537,0.115586138378,-0.0565644537065,0.158887777058,0.084085482424,0.109972228332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,2.0,ward badset,0.055425156275,0.0494641756413,0.115586138378,-0.0565644537065,0.158887777058,0.084085482424,0.109972228332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,2.0,spectral eblock warp,0.0607217716657,0.0632372091942,0.0959420984177,-0.00707508721594,0.0999217192098,0.0921209755155,0.095862914879,0.0,1.28417244579e-09,0.0,0.0,0.0,0.0,0.0
38,2.0,affinity eblock warp,0.118085876615,-0.0356574750324,0.114662390118,-0.0592377333184,0.0733888240503,0.179148036198,0.104123126379,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,2.0,PCA eblock euclid,0.055425156275,0.0494641756413,0.115586138378,-0.0565644537065,0.158887777058,0.084085482424,0.109972228332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,2.0,spectral eblock eucsim,0.0289119950085,0.0136703900486,0.0429654024269,0.0321167883212,0.0420867716528,0.0438623760675,0.0429562329509,0.0,1.40553430359e-09,0.0,0.0,0.0,0.0,0.0
41,2.0,affinity eblock eucsim,0.145710147853,-0.0185988793702,0.140176940467,-0.0596099477694,0.0888892538581,0.221056807048,0.126793510983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,2.0,spectral eblock cosine,0.0359935528885,0.0167308641963,0.0862754019343,-0.0491531052806,0.136312339327,0.0546058046958,0.0779752497283,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,2.0,affinity eblock cosine,0.172357375001,-0.00386508321818,0.196057830955,-0.0762504258667,0.147002398959,0.2614833047,0.188200824334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,2.0,spectral eblock rbf,0.0607217716657,0.0632372091942,0.0959420984177,-0.00707508721594,0.0999217192098,0.0921209755155,0.095862914879,0.0,1.28417244627e-09,0.0,0.0,0.0,0.0,0.0
45,2.0,affinity eblock rbf,0.175111064457,0.00135433027077,0.174559375319,-0.0575338953172,0.114698747705,0.265660925873,0.160221903784,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,2.0,spectral eblock edr,0.00582253276067,-0.0223407226708,0.00898907388642,-0.00527240773286,0.00914753048824,0.00883336212319,0.00898770167663,0.0,1.40099539787e-09,0.0,0.0,0.0,0.0,0.0
47,2.0,affinity eblock edr,0.173068093907,0.0384422923631,0.172902025976,-0.00319340880423,0.113859444282,0.262561536069,0.158838705318,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,2.0,kmeans eblockset,0.0977375687679,0.119140167142,0.173910479245,-0.0377792378449,0.203974500438,0.148277626499,0.171722766044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,2.0,complete eblockset,0.0359935528885,0.0167308641963,0.0862754019343,-0.0491531052806,0.136312339327,0.0546058046958,0.0779752497283,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,2.0,average eblockset,0.0359935528885,0.0167308641963,0.0862754019343,-0.0491531052806,0.136312339327,0.0546058046958,0.0779752497283,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,2.0,ward eblockset,0.0977375687679,0.119140167142,0.173910479245,-0.0377792378449,0.203974500438,0.148277626499,0.171722766044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,2.0,spectral b_cum warp,0.015242013136,-0.0102953302206,0.0271210532712,-0.0493101182654,0.0318094879409,0.0231236520344,0.0267798829948,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,2.0,affinity b_cum warp,0.0850077070995,-0.0366214025028,0.0791052768482,-0.0328291263062,0.0485219798925,0.128965158452,0.0705137835182,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,2.0,PCA b_cum euclid,0.055425156275,0.0494641756413,0.115586138378,-0.0565644537065,0.158887777058,0.084085482424,0.109972228332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,2.0,spectral b_cum eucsim,0.00148212928169,-0.0291326522132,0.00228817426539,-0.0395430579965,0.00232850949047,0.00224853774066,0.00228782496855,0.0,1.46788982266e-09,0.0,0.0,0.0,0.0,0.0
56,2.0,affinity b_cum eucsim,0.0802955018211,-0.0390807003549,0.0744634799081,-0.0378672262495,0.045517808674,0.121816273708,0.0662723309094,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,2.0,spectral b_cum cosine,0.00216614519374,-0.0263901379373,0.00321881608421,-0.0361674154676,0.0031527591452,0.00328625800733,0.00321812374157,0.000602666331572,0.000817207558128,0.000896342706317,0.000113773082236,0.00087872998423,0.000914304850663,0.000896168027427
58,2.0,affinity b_cum cosine,0.0739121277926,-0.034996299538,0.0752873495057,-0.049872838657,0.0505491919061,0.112132059522,0.0696845511802,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,2.0,spectral b_cum rbf,0.00567532848202,-0.0268288151291,0.0107929627019,-0.0411654197291,0.0135293289253,0.00861003857091,0.0105231591558,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,2.0,affinity b_cum rbf,0.0802955018211,-0.0390807003549,0.0744634799081,-0.0378672262495,0.045517808674,0.121816273708,0.0662723309094,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,2.0,spectral b_cum edr,0.00236194735349,-0.0261246326764,0.0035100316849,-0.036204379562,0.00343825249323,0.0035833093856,0.0035092825903,0.0,1.43991717005e-09,0.0,0.0,0.0,0.0,0.0
62,2.0,affinity b_cum edr,0.248398619047,0.0140783862021,0.209759178807,-0.00627227369922,0.116755857349,0.376845445638,0.178277135118,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,2.0,kmeans badcumset,0.0529376648853,0.0456495249877,0.110346479594,-0.0557945020076,0.151619854651,0.0803117102314,0.104999774873,0.0111243996814,0.0170596310945,0.023432466439,0.00344332867613,0.0325031371129,0.0168768223088,0.0222374878978
64,2.0,complete badcumset,0.055425156275,0.0494641728537,0.115586138378,-0.0565644537065,0.158887777058,0.084085482424,0.109972228332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,2.0,average badcumset,0.017551040757,-0.0119508625086,0.054314757287,-0.0303555941023,0.110794631586,0.026626676915,0.0429350133736,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,2.0,ward badcumset,0.055425156275,0.0494641756413,0.115586138378,-0.0565644537065,0.158887777058,0.084085482424,0.109972228332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,2.0,levenstein,0.055425156275,0.0494641750837,0.115586138378,-0.0565644537065,0.158887777058,0.084085482424,0.109972228332,0.0,1.1439958411e-09,0.0,0.0,0.0,0.0,0.0
