,no_clust,algorithm,MI-M,ADMI-M,NMI-M,ARI-M,CO-M,HO-M,VM-M,MI-S,ADMI-S,NMI-S,ARI-S,CO-S,HO-S,VM-S
26,2.0,affinity bad eucsim,0.110392159512,-0.00923174446715,0.12315530959,-0.0721454545455,0.07138719909,0.212464285945,0.106867366069,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,2.0,spectral bad cosine,0.0106459142362,-0.0224052762366,0.0204894675167,0.0687361419069,0.0204894675167,0.0204894675167,0.0204894675167,0.0,1.96256066502e-09,0.0,0.0,0.0,0.0,0.0
28,2.0,affinity bad cosine,0.0396540900872,-0.0594285303109,0.0450172039249,-0.0657634566093,0.0265534732693,0.0763195318616,0.0393990366401,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,2.0,spectral bad rbf,0.125393337959,0.161831985211,0.21252401214,0.00741427247451,0.187151727416,0.241336034456,0.2108179498,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,2.0,affinity bad rbf,0.110392159512,-0.00923174446715,0.12315530959,-0.0721454545455,0.07138719909,0.212464285945,0.106867366069,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,2.0,spectral bad edr,0.00282045419273,-0.0260441418871,0.00473491047124,-0.0110330992979,0.0041300640208,0.00542833647559,0.00469103113624,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,2.0,affinity bad edr,0.0235792135749,-0.0417285540014,0.0317593577072,-0.0489126105313,0.0222262603137,0.0453813096642,0.0298385758371,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,2.0,kmeans badset,0.0343526877621,0.0223612643768,0.0580064774747,-0.015539975913,0.0508934089049,0.0661162831483,0.0575123944171,0.0472461054671,0.0723435693922,0.0801709747273,0.0120229047718,0.0706826594584,0.0909313678263,0.0795399904317
34,2.0,complete badset,0.000133486281946,-0.044147652898,0.000270347322198,-0.0259022950195,0.000284485279442,0.000256911973663,0.000269996473755,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,2.0,average badset,0.00879171861063,-0.0208723957531,0.031072771423,-0.0489296636086,0.0570608835579,0.0169208232278,0.0261015098422,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,2.0,ward badset,0.023651618885,0.00505661653497,0.0406435861737,-0.0521472392638,0.036289038414,0.0455206632431,0.0403839902506,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,2.0,spectral eblock warp,0.0102632611867,-0.0187229039285,0.0184081765997,-0.0651637900669,0.0171549103991,0.0197530012016,0.0183625109647,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,2.0,affinity eblock warp,0.0827838754704,-0.0017486742618,0.0980577822222,-0.0132187706543,0.0603490823184,0.159328498213,0.0875403728598,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,2.0,PCA eblock euclid,0.000339274186956,-0.0318710680548,0.000583018004861,-0.0306748466258,0.000520553542791,0.000652977966819,0.000579294192288,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,2.0,spectral eblock eucsim,0.00514780983421,-0.0225328744494,0.00864201898784,-0.0320962888666,0.00753807107981,0.00990763968599,0.00856193171935,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2.0,affinity eblock eucsim,0.129543912553,-0.00946892295522,0.137716798395,-0.0189526184539,0.076069246953,0.249324363259,0.116572151173,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,2.0,spectral eblock cosine,0.00191966713214,-0.0399355689689,0.00369465284748,-0.0476718403548,0.00369465284748,0.00369465284748,0.00369465284748,0.0,1.82955758986e-09,0.0,0.0,0.0,0.0,0.0
43,2.0,affinity eblock cosine,0.120840392549,-0.0310942591713,0.147906816831,-0.0096484055601,0.0940625059529,0.232573289895,0.133949963496,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,2.0,spectral eblock rbf,0.0102632611867,-0.0187229039285,0.0184081765997,-0.0651637900669,0.0171549103991,0.0197530012016,0.0183625109647,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,2.0,affinity eblock rbf,0.130686990793,-0.00878543542632,0.139094481482,-0.0158390410959,0.0769200809981,0.25152436825,0.117811549704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,2.0,spectral eblock edr,0.00539497119467,-0.0296548157849,0.00998080041809,-0.0604914933837,0.00959387163739,0.0103833343567,0.00997300393414,0.0,1.73513707126e-09,0.0,0.0,0.0,0.0,0.0
47,2.0,affinity eblock edr,0.118551345308,0.0190802419181,0.130790070013,0.000845844787481,0.0749713530665,0.228167716257,0.112859371457,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,2.0,kmeans eblockset,0.0102632611867,-0.0187229039285,0.0184081765997,-0.0651637900669,0.0171549103991,0.0197530012016,0.0183625109647,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,2.0,complete eblockset,0.0481090069146,0.0522887297822,0.09743429065,-0.121893153033,0.102529668789,0.0925921355899,0.0973078434232,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,2.0,average eblockset,0.00879171861063,-0.0208723957531,0.031072771423,-0.0489296636086,0.0570608835579,0.0169208232278,0.0261015098422,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,2.0,ward eblockset,0.000339274186956,-0.0318710680548,0.000583018004861,-0.0306748466258,0.000520553542791,0.000652977966819,0.000579294192288,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,2.0,spectral b_cum warp,0.00645604735634,-0.0212134969328,0.0109420891817,0.00741427247451,0.00963576243113,0.0124255155226,0.0108542502308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,2.0,affinity b_cum warp,0.126607397895,0.00851405767764,0.132619328677,-0.0213385063046,0.0721783348087,0.243672653095,0.111368252831,0.0,0.0,0.0,0.0,0.0,0.0,0.0
