,no_clust,algorithm,MI-M,ADMI-M,NMI-M,ARI-M,CO-M,HO-M,VM-M,MI-S,ADMI-S,NMI-S,ARI-S,CO-S,HO-S,VM-S
0,2.0,spectral warp,0.0102632611867,-0.0187229039285,0.0184081765997,-0.0651637900669,0.0171549103991,0.0197530012016,0.0183625109647,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.0,aff prop,0.0501406315238,-0.041211884391,0.0586367010925,-0.0746069415604,0.0356288290367,0.0965022653837,0.0520432034578,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2.0,pca,0.00539497119467,-0.0296548180896,0.00998080041809,-0.0604914933837,0.00959387163739,0.0103833343567,0.00997300393414,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2.0,spectral overlap,0.00869401087532,-0.0168436092404,0.0145138502355,-0.0219615672573,0.0125891783675,0.0167327717909,0.0143682018093,0.00273456224563,0.00407775662565,0.00456509975223,0.0,0.00395972496022,0.00526302608317,0.0045192883663
4,2.0,km_choice,0.0132589419051,-0.0115336192611,0.0225104857373,-0.0181807332828,0.0198666964535,0.025518584261,0.0223299196198,0.0155143540945,0.0240134030456,0.0259925549775,0.0325398311234,0.0226361324737,0.0298594227991,0.0257451357343
5,2.0,km_ent,0.00539497119467,-0.0296548180896,0.00998080041809,-0.0604914933837,0.00959387163739,0.0103833343567,0.00997300393414,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2.0,km_con,0.00868725291905,-0.0197092865932,0.0147471863144,-0.00373295986893,0.0130182313256,0.0167197652118,0.0146264693446,0.01258908319,0.0207058780368,0.0211627212946,0.0323881131394,0.0184861699474,0.0242293527228,0.0209722469095
7,2.0,spect_cos_cat,0.000339274186956,-0.0318710759706,0.000583018004861,-0.0306748466258,0.000520553542791,0.000652977966819,0.000579294192288,0.0,2.49890592698e-09,0.0,0.0,0.0,0.0,0.0
8,2.0,aff_cos_cat,0.0639591631528,-0.00188080418022,0.0775069213305,-0.0132187706543,0.0488011988946,0.12309785395,0.0698936120323,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2.0,spect_cos_ent,0.00148235242644,-0.0339358573519,0.00265874606059,0.00140894681226,0.0024777332071,0.00285298295815,0.00265215044116,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2.0,aff_cos_ent,0.181382288404,0.0454436370035,0.209849493169,0.148330719247,0.126145935992,0.34909416175,0.185324470694,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2.0,spect_rbf,0.00539497119467,-0.0296548180896,0.00998080041809,-0.0604914933837,0.00959387163739,0.0103833343567,0.00997300393414,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,2.0,spect_esk_sim,0.0102632611867,-0.0187229039285,0.0184081765997,-0.0651637900669,0.0171549103991,0.0197530012016,0.0183625109647,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2.0,aff_esk_sim,0.0922762649263,-0.0239354593377,0.0934319026213,-0.00467418201815,0.0491532987708,0.177597854991,0.0769964807905,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2.0,spect_lin_sim,0.0102632611867,-0.0187229039285,0.0184081765997,-0.0651637900669,0.0171549103991,0.0197530012016,0.0183625109647,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2.0,aff_lin_sim,0.215964973527,0.030783557965,0.208739554116,0.0248732679959,0.10482828327,0.415653105187,0.167430392014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2.0,comp_hr_esk_dis,0.0106459142362,-0.0224052781494,0.0204894675167,0.0687361419069,0.0204894675167,0.0204894675167,0.0204894675167,0.0,0.0,0.0,0.0,0.0,0.0,0.0
