,no_clust,algorithm,predictions,mut inf scr,adj mis,norm mis,adj rand s,complet,homogen,vmeas,mut inf scr1,adj mis1,norm mis1,adj rand s1,complet1,homogen1,vmeas1
0,2.0,spectral warp,[0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 1],0.264397119093,0.356100081235,0.434879405264,0.386597938144,0.484603644734,0.390257273501,0.432343228919,16.0,5.0,5.0,6.0,4.0,16.0,5.0
1,2.0,aff prop,[0 3 3 0 0 0 0 0 3 3 1 2 3 4 3 3 5],0.396296949572,0.162878870554,0.406977574073,0.194736842105,0.283156112112,0.584944978098,0.381593221494,1.0,21.0,10.0,30.0,20.0,1.0,10.0
2,2.0,pca,[0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0],0.184801802084,0.229077683842,0.32889762202,0.24379811805,0.396571023073,0.272772440438,0.323223133317,28.0,11.0,18.0,15.0,9.0,28.0,17.0
3,2.0,spectral overlap,[1 1 0 1 1 1 1 1 0 1 1 0 0 0 1 1 0],0.0736965332071,0.0626309532208,0.111119114849,0.118409680207,0.113510542852,0.108778069196,0.111093929384,42.0,39.0,50.0,35.0,50.0,42.0,50.0
4,2.0,km_choice,[1 1 1 1 1 0 1 1 1 0 1 0 0 1 0 1 0],0.0736965332071,0.0626309532208,0.111119114849,0.118409680207,0.113510542852,0.108778069196,0.111093929384,42.0,39.0,50.0,35.0,50.0,42.0,50.0
5,2.0,km_ent,[0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0],0.184801802084,0.229077683842,0.32889762202,0.24379811805,0.396571023073,0.272772440438,0.323223133317,28.0,11.0,18.0,15.0,9.0,28.0,17.0
6,2.0,km_con,[1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1],0.0548466508883,0.0206816476586,0.140879148847,0.0507614213198,0.245159675305,0.0809551348736,0.121717468575,47.0,47.0,42.0,45.0,25.0,47.0,43.0
7,2.0,spect_cos_cat,[0 0 1 1 1 1 1 1 0 1 0 0 1 0 1 1 1],0.008718957609,-0.0382438113343,0.0131463830082,-0.028522039758,0.0134293102841,0.012869416414,0.0131434033429,65.0,63.0,65.0,61.0,65.0,65.0,65.0
8,2.0,aff_cos_cat,[1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1],0.0678561903483,0.0415445537959,0.136979654014,-0.0417021276596,0.187339073949,0.100157565734,0.130529703821,46.0,44.0,49.0,65.0,43.0,46.0,42.0
9,2.0,spect_cos_ent,[1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 0 1],0.0284276773133,-0.0156028773782,0.050593637954,0.0402053036784,0.0610036966555,0.0419600178638,0.0497207431448,61.0,59.0,56.0,52.0,54.0,61.0,56.0
10,2.0,aff_cos_ent,[1 0 1 1 1 1 1 1 1 0 1 2 0 3 1 4 1],0.186022562906,0.0242001469589,0.216693541168,0.113814074718,0.171014140778,0.274574316311,0.210759906531,27.0,46.0,37.0,40.0,47.0,27.0,37.0
11,2.0,spect_rbf,[0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0],0.184801802084,0.229077683842,0.32889762202,0.24379811805,0.396571023073,0.272772440438,0.323223133317,28.0,11.0,18.0,15.0,9.0,28.0,17.0
12,2.0,spect_esk_sim,[0 0 1 1 1 1 1 1 1 0 1 0 0 1 0 1 0],0.0369650071868,0.00643441701218,0.0545613468452,0.0285714285714,0.0545613468452,0.0545613468452,0.0545613468452,56.0,55.0,54.0,58.0,56.0,56.0,54.0
13,2.0,aff_esk_sim,[0 3 2 0 3 1 2 0 2 1 2 3 1 2 3 0 3],0.0369650071868,-0.0592226003904,0.0384189030325,-0.0620325560933,0.0270523400825,0.0545613468452,0.0361707004249,54.0,67.0,61.0,67.0,61.0,54.0,61.0
14,2.0,spect_lin_sim,[0 0 1 0 0 0 0 0 1 0 1 0 0 1 0 0 0],0.00489390599985,-0.0483908310833,0.00804947851904,-0.0223367697595,0.00896985826719,0.00722353715059,0.00800253470713,67.0,65.0,67.0,60.0,67.0,67.0,67.0
15,2.0,aff_lin_sim,[0 3 2 0 3 1 2 0 2 1 2 3 1 2 3 0 3],0.0369650071868,-0.0592226003904,0.0384189030325,-0.0620325560933,0.0270523400825,0.0545613468452,0.0361707004249,54.0,67.0,61.0,67.0,61.0,54.0,61.0
16,2.0,comp_hr_esk_dis,[0 0 0 0 0 0 0 0 0 1 0 1 1 0 1 0 1],0.13337476603,0.154002549891,0.208188662987,0.237931034483,0.220163942849,0.19686474922,0.207863488631,38.0,22.0,38.0,22.0,35.0,38.0,38.0
17,2.0,avg_hr_esk_dis,[0 1 0 0 0 0 0 0 0 1 0 1 1 0 1 0 1],0.0736965332071,0.0626309586419,0.111119114849,0.118409680207,0.113510542852,0.108778069196,0.111093929384,42.0,37.0,50.0,35.0,50.0,42.0,50.0
