,mu,sigma,trials,cluster size,decision,alpha,tau,epsilon,clustering,labels,mut inf scr,adj mis,norm mis,adj rand s,complet,homogen,vmeas,mut inf scr1,adj mis1,norm mis1,adj rand s1,complet1,homogen1,vmeas1
25,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[2, 2]",,spectral bad eucsim,[1 1 1 0 1 1 1 1 1 1 0 1 1 1 0 1 0 0 1 0],0.10175,0.1109,0.15637,0.12115,0.16657,0.14679,0.15606,28.0,19.0,34.0,17.0,31.0,28.0,28.0
26,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[2, 2]",,affinity bad eucsim,[2 0 2 0 2 2 2 2 0 2 1 2 2 0 3 0 4 4 0 3],0.24684,0.09328,0.257,0.1055,0.18548,0.35611,0.24391,6.0,22.0,17.0,22.0,28.0,6.0,17.0
27,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[2, 2]",,spectral bad cosine,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 1],0.1639,0.20158,0.27829,0.13072,0.32753,0.23645,0.27464,19.0,9.0,11.0,13.0,9.0,19.0,11.0
28,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[2, 2]",,affinity bad cosine,[1 2 1 2 1 1 1 1 2 1 0 1 1 2 1 2 3 3 2 4],0.17977,0.04001,0.1941,0.04517,0.14526,0.25935,0.18622,16.0,33.0,22.0,27.0,32.0,16.0,22.0
29,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[2, 2]",,spectral bad rbf,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 1 0 1],0.21576,0.28139,0.34559,0.21918,0.38369,0.31128,0.34371,9.0,4.0,4.0,4.0,4.0,9.0,4.0
30,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[2, 2]",,affinity bad rbf,[0 1 0 1 0 1 1 1 1 1 2 1 1 1 1 1 3 3 1 1],0.20794,0.12821,0.26121,0.02105,0.22744,0.3,0.25873,14.0,18.0,15.0,36.0,22.0,14.0,15.0
31,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[2, 2]",,spectral bad edr,[0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1],0.0863,0.08869,0.12636,0.1153,0.12824,0.12451,0.12635,30.0,23.0,35.0,18.0,33.0,30.0,35.0
32,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[2, 2]",,affinity bad edr,[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1],0.03243,0.00325,0.05506,0.00654,0.06481,0.04678,0.05434,43.0,39.0,43.0,39.0,41.0,43.0,43.0
33,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[2, 2]",,kmeans badset,[1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 0 0 1 0],0.21576,0.28139,0.34559,0.21918,0.38369,0.31128,0.34371,9.0,4.0,4.0,4.0,4.0,9.0,4.0
34,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[2, 2]",,complete badset,[1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 0 0 1 0],0.21576,0.28139,0.34559,0.21918,0.38369,0.31128,0.34371,9.0,4.0,4.0,4.0,4.0,9.0,4.0
35,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[2, 2]",,average badset,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0],0.03597,0.0,0.09698,0.0,0.18121,0.0519,0.08069,41.0,40.0,39.0,40.0,29.0,41.0,39.0
36,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[2, 2]",,ward badset,[1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 0 0 1 0],0.21576,0.28139,0.34559,0.21918,0.38369,0.31128,0.34371,9.0,4.0,4.0,4.0,4.0,9.0,4.0
37,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[2, 2]",,spectral eblock warp,[1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 0 0 0 1 0],0.27436,0.3704,0.42163,0.3304,0.44913,0.39582,0.42079,4.0,2.0,2.0,2.0,2.0,4.0,2.0
38,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[2, 2]",,affinity eblock warp,[0 1 1 0 1 1 0 0 0 0 2 1 1 2 1 0 1 3 1 4],0.24047,0.09379,0.25767,0.09729,0.19137,0.34693,0.24667,7.0,21.0,16.0,23.0,27.0,7.0,16.0
39,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[2, 2]",,PCA eblock euclid,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1],0.11728,0.12825,0.21666,0.0649,0.27744,0.16919,0.2102,26.0,17.0,20.0,24.0,13.0,26.0,20.0
40,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[2, 2]",,spectral eblock eucsim,[1 0 0 0 0 0 1 0 0 1 1 1 0 1 1 1 1 1 0 1],0.13251,0.15824,0.19186,0.20877,0.19256,0.19116,0.19186,25.0,15.0,23.0,11.0,26.0,25.0,21.0
41,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[2, 2]",,affinity eblock eucsim,[0 2 3 2 2 2 2 2 2 0 1 3 2 3 3 2 0 4 2 5],0.17977,0.00706,0.18234,0.05215,0.12819,0.25935,0.17158,17.0,37.0,26.0,25.0,35.0,17.0,26.0
42,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[2, 2]",,spectral eblock cosine,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1],0.07488,0.05993,0.15775,0.02146,0.23035,0.10803,0.14708,33.0,26.0,28.0,30.0,14.0,33.0,29.0
43,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[2, 2]",,affinity eblock cosine,[1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 2 1 3],0.11728,0.01596,0.18378,0.0325,0.19962,0.16919,0.18315,27.0,36.0,25.0,28.0,24.0,27.0,23.0
