,0,1,2,3,4,5,6,7,8,9
135,0.8,0.5,0.5,0.5,0.6,0.5,0.4,0.5,0.4,0.5
136,0.3,0.6,0.2,0.6,0.1,0.5,0.4,0.1,0.4,0.4
137,0.7,0.9,1.0,0.9,0.6,0.2,0.1,0.9,0.0,0.0
138,0.7,0.7,0.3,0.6,0.6,0.5,0.7,0.6,0.4,0.4
139,0.5,0.9,0.7,0.7,0.6,0.6,0.4,0.5,0.5,0.4
140,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.3,0.4,0.6
141,0.4,0.5,0.7,0.6,0.4,0.3,0.6,0.8,0.6,0.5
142,0.6,1.0,0.5,0.4,0.6,0.6,0.8,0.7,0.7,0.6
143,0.8,0.8,0.8,1.0,0.5,1.0,0.5,0.9,0.9,1.0
144,0.6,0.7,0.2,0.4,0.0,0.4,0.4,0.4,0.1,0.3
145,0.4,0.3,0.4,0.4,0.6,0.4,0.4,0.6,0.6,1.0
146,0.5,0.7,0.4,0.4,0.6,0.2,0.5,0.4,0.3,0.5
147,0.0,0.5,0.4,0.5,1.0,0.1,0.8,0.4,0.4,0.9
148,0.7,0.5,0.3,0.5,0.2,0.4,0.2,0.2,0.3,0.3
149,0.6,0.6,0.6,0.4,0.5,0.5,0.3,0.6,0.5,0.5
150,0.3,0.7,0.8,0.5,0.5,0.7,0.7,0.8,0.5,0.9
151,0.8,0.2,0.4,0.1,0.8,0.7,0.9,0.3,0.6,1.0
152,0.6,0.7,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
153,0.4,1.0,0.4,0.7,0.1,0.4,0.8,0.7,0.4,0.8
154,0.8,0.5,0.4,0.3,0.3,0.4,0.4,0.5,0.6,0.4
155,0.3,0.8,0.7,0.6,0.2,0.7,0.1,1.0,0.3,0.5
156,0.6,0.7,0.6,0.5,0.8,0.6,0.5,0.6,0.7,0.6
157,0.8,0.8,0.4,0.5,0.4,0.6,0.5,0.5,0.3,0.7
158,0.6,0.6,0.6,0.6,0.7,0.1,0.6,0.1,0.4,0.2
159,0.7,0.5,0.5,0.5,0.7,0.5,0.9,0.5,0.7,0.8
160,0.4,0.5,0.1,0.0,0.5,0.5,0.5,0.5,0.3,0.5
161,0.6,0.3,0.1,0.9,0.4,0.2,0.4,0.0,0.2,0.0
162,0.7,0.4,0.4,0.3,0.2,0.4,0.4,0.3,0.2,0.3
163,0.6,0.6,0.6,0.6,0.7,0.7,0.5,0.6,0.4,0.6
164,0.5,0.5,0.1,0.8,0.6,0.7,0.6,0.7,0.5,0.6
165,0.8,0.8,0.9,0.8,1.0,0.5,0.8,0.8,0.7,1.0
166,0.8,0.5,0.9,0.9,0.9,0.5,0.6,0.8,0.9,0.7
167,0.7,0.6,0.4,0.4,0.4,0.5,0.4,0.4,0.6,0.4
168,0.2,0.0,0.6,0.6,0.4,0.6,0.3,0.4,0.2,0.1
169,0.6,0.7,0.6,0.7,0.4,0.3,1.0,0.3,0.9,0.8
170,0.6,0.8,0.4,0.3,0.2,0.4,0.6,0.5,0.0,0.2
171,0.7,0.8,0.2,0.8,0.2,0.3,0.0,0.0,0.1,0.6
172,0.5,0.9,1.0,1.0,0.7,1.0,0.8,1.0,1.0,1.0
173,0.4,0.4,0.5,0.7,0.7,0.5,0.4,0.3,0.5,0.7
174,0.4,0.6,0.8,0.8,0.7,0.7,0.8,0.8,0.7,0.8
175,0.6,0.7,0.3,0.5,0.5,0.0,0.5,0.4,0.5,0.1
176,0.7,0.9,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0
177,0.6,0.4,0.7,0.5,0.3,0.4,0.5,0.4,0.4,0.6
178,0.5,0.7,0.7,0.7,0.6,0.6,0.6,0.4,0.5,0.6
179,0.8,0.7,0.8,0.6,0.7,0.7,0.4,0.7,0.5,0.5
180,0.5,0.0,0.6,1.0,1.0,1.0,1.0,0.9,0.2,1.0
181,0.5,0.4,0.2,0.8,0.1,0.2,0.0,0.1,0.1,0.1
182,0.5,0.5,0.3,0.4,0.8,0.6,0.6,0.4,0.5,0.6
183,0.6,0.7,0.6,0.6,0.4,0.5,0.5,0.5,0.6,0.6
184,0.7,0.2,0.4,0.6,0.9,0.7,0.6,0.6,0.4,0.5
185,0.1,0.4,0.6,0.6,0.3,0.3,0.3,0.3,0.5,0.7
186,0.5,0.5,0.6,0.5,0.7,1.0,0.9,0.6,0.7,0.6
187,0.7,0.8,0.5,0.4,0.7,0.3,0.5,0.6,0.6,0.5
188,0.6,0.7,0.5,0.7,0.5,0.7,0.6,0.6,0.4,0.7
189,0.6,0.5,0.6,0.1,0.3,0.5,0.4,0.4,0.5,0.5
190,0.5,0.6,0.7,0.9,0.6,0.6,0.7,0.2,0.4,0.4
191,0.7,0.5,0.3,0.5,0.5,0.3,0.3,0.1,0.3,0.6
