,0,1,2,3,4,5,6,7,8,9
0,1.97095059445,1.97095059445,1.84643934467,1.92192809489,1.84643934467,1.92192809489,1.84643934467,1.84643934467,1.97095059445,1.84643934467
1,1.68547529723,1.84643934467,1.92192809489,1.97095059445,1.97095059445,1.97095059445,1.97095059445,1.97095059445,1.57095059445,1.52192809489
2,1.84643934467,1.84643934467,1.57095059445,1.97095059445,1.89546184424,1.15677964945,1.84643934467,1.48547529723,1.57095059445,0.970950594455
3,1.97095059445,1.97095059445,1.97095059445,1.76096404744,1.89546184424,1.97095059445,1.97095059445,1.84643934467,1.89546184424,1.84643934467
4,1.97095059445,1.97095059445,1.89546184424,1.97095059445,1.72192809489,1.57095059445,1.97095059445,1.92192809489,1.89546184424,1.97095059445
5,1.97095059445,1.92192809489,1.92192809489,1.92192809489,1.97095059445,1.97095059445,1.84643934467,1.68547529723,1.84643934467,1.84643934467
6,1.97095059445,1.52192809489,1.84643934467,1.97095059445,1.76096404744,1.97095059445,1.72192809489,1.48547529723,1.52192809489,1.57095059445
7,1.97095059445,1.97095059445,1.84643934467,1.89546184424,1.92192809489,1.89546184424,1.97095059445,1.97095059445,1.97095059445,1.84643934467
8,1.68547529723,1.76096404744,1.92192809489,1.84643934467,1.84643934467,1.68547529723,1.84643934467,1.37095059445,1.97095059445,1.35677964945
9,1.48547529723,1.76096404744,1.97095059445,1.37095059445,1.84643934467,1.97095059445,1.68547529723,1.97095059445,1.57095059445,1.97095059445
