,no_clust,algorithm,MI-M,ADMI-M,NMI-M,ARI-M,CO-M,HO-M,VM-M,MI-S,ADMI-S,NMI-S,ARI-S,CO-S,HO-S,VM-S
0,2.0,spectral warp,0.264397119093,0.356100080674,0.434879405264,0.386597938144,0.484603644734,0.390257273501,0.432343228919,0.0,1.36973896452e-09,0.0,0.0,0.0,0.0,0.0
1,2.0,aff prop,0.396296949572,0.162878870554,0.406977574073,0.194736842105,0.283156112112,0.584944978098,0.381593221494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2.0,pca,0.184801802084,0.229077683842,0.32889762202,0.24379811805,0.396571023073,0.272772440438,0.323223133317,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2.0,spectral overlap,0.0736965332071,0.0626309572866,0.111119114849,0.118409680207,0.113510542852,0.108778069196,0.111093929384,0.0,2.40839985658e-09,0.0,0.0,0.0,0.0,0.0
4,2.0,km_choice,0.0344607353991,0.00219334569995,0.0524508625815,0.0146261981653,0.054189919282,0.0508649741943,0.0523746913923,0.0289761509242,0.0438827733028,0.0452597967138,0.0745451140594,0.048184013766,0.0427695796953,0.0451427496218
5,2.0,km_ent,0.184801802084,0.229077683842,0.32889762202,0.24379811805,0.396571023073,0.272772440438,0.323223133317,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2.0,km_con,0.0451167230758,0.0101683064918,0.106459573341,0.0329251047133,0.174173941124,0.0665934991929,0.0943727941134,0.0283321449917,0.0393046817314,0.066211364755,0.0541362693282,0.111852931117,0.0418190095824,0.0590520066751
7,2.0,spect_cos_cat,0.008718957609,-0.0382438071311,0.0131463830082,-0.028522039758,0.0134293102841,0.012869416414,0.0131434033429,0.0,2.82310054315e-09,0.0,0.0,0.0,0.0,0.0
8,2.0,aff_cos_cat,0.0678561903483,0.0415445537959,0.136979654014,-0.0417021276596,0.187339073949,0.100157565734,0.130529703821,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2.0,spect_cos_ent,0.0284276773133,-0.0156028773782,0.050593637954,0.0402053036784,0.0610036966555,0.0419600178638,0.0497207431448,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2.0,aff_cos_ent,0.186022562906,0.0242001469589,0.216693541168,0.113814074718,0.171014140778,0.274574316311,0.210759906531,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2.0,spect_rbf,0.184801802084,0.229077683842,0.32889762202,0.24379811805,0.396571023073,0.272772440438,0.323223133317,0.0,0.0,0.0,0.0,0.0,0.0,0.0
