,mu,sigma,trials,cluster size,decision,alpha,tau,epsilon,clustering,labels,mut inf scr,adj mis,norm mis,adj rand s,complet,homogen,vmeas,mut inf scr1,adj mis1,norm mis1,adj rand s1,complet1,homogen1,vmeas1
177,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[0.2, 0.2]",,aff_edr,[0 1 1 0 5 2 1 3 5 3 3 5 4 6 4 5 5 6 6 6],0.42942,0.13676,0.37943,0.1015,0.23238,0.61952,0.33798,1.0,2.0,1.0,2.0,2.0,1.0,2.0
178,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[0.2, 0.2]",,spectral bad warp,[0 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 1 1 1 0],0.00551,-0.03305,0.00822,-0.0398,0.00851,0.00795,0.00822,45.0,41.0,45.0,45.0,44.0,45.0,45.0
179,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[0.2, 0.2]",,affinity bad warp,[0 1 2 1 0 3 1 0 3 0 4 1 0 3 2 4 3 3 3 4],0.19531,0.04712,0.18877,0.05272,0.12646,0.28177,0.17457,6.0,8.0,7.0,3.0,12.0,6.0,6.0
180,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[0.2, 0.2]",,PCA bad euclid,[1 1 0 1 1 0 1 1 0 1 1 1 1 1 0 1 1 1 1 1],0.03243,0.00325,0.05506,0.00654,0.06481,0.04678,0.05434,27.0,12.0,24.0,12.0,23.0,27.0,24.0
181,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[0.2, 0.2]",,spectral bad eucsim,[0 1 1 0 0 1 0 0 1 0 0 0 0 1 1 1 1 1 1 0],0.02014,-0.01041,0.02905,-0.01333,0.02905,0.02905,0.02905,39.0,32.0,39.0,33.0,39.0,39.0,39.0
182,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[0.2, 0.2]",,affinity bad eucsim,[0 5 1 2 0 3 2 0 3 0 0 2 0 5 4 0 5 5 6 0],0.20794,0.00072,0.19429,-0.02174,0.12583,0.3,0.1773,4.0,16.0,6.0,37.0,13.0,4.0,5.0
183,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[0.2, 0.2]",,spectral bad cosine,[1 0 1 1 1 0 1 1 0 1 1 1 1 0 0 1 0 0 0 1],0.02101,-0.00937,0.03076,-0.01109,0.03121,0.03031,0.03075,32.0,29.0,32.0,26.0,32.0,32.0,32.0
184,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[0.2, 0.2]",,affinity bad cosine,[2 4 0 2 2 1 2 2 3 2 2 2 2 4 3 2 4 4 4 2],0.11978,-0.0156,0.13105,-0.00563,0.09938,0.1728,0.12619,10.0,35.0,10.0,25.0,20.0,10.0,10.0
185,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[0.2, 0.2]",,spectral bad rbf,[0 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0],0.03243,0.00325,0.05506,0.00654,0.06481,0.04678,0.05434,27.0,11.0,24.0,12.0,23.0,27.0,24.0
186,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[0.2, 0.2]",,affinity bad rbf,[1 3 0 1 1 2 1 1 2 1 1 1 1 3 2 1 3 3 4 1],0.10625,-0.02614,0.11484,-0.02818,0.08604,0.15328,0.11022,11.0,37.0,11.0,41.0,21.0,11.0,11.0
