,no_clust,algorithm,MI-M,ADMI-M,NMI-M,ARI-M,CO-M,HO-M,VM-M,MI-S,ADMI-S,NMI-S,ARI-S,CO-S,HO-S,VM-S
0,2.0,spectral warp,0.0906073665607,0.0710268126126,0.133614212492,0.0750988142292,0.135990241906,0.131279697202,0.133593458654,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.0,aff prop,0.176431809374,0.0103171481585,0.205112953036,0.00803212851406,0.164579306623,0.255629485665,0.200240091475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2.0,pca,0.0415706938764,-0.00808083961151,0.0636907919114,-0.0196078431373,0.0673491262501,0.0602311744808,0.0635915882163,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2.0,spectral overlap,0.00333272191073,-0.0632895484354,0.00487186387896,-0.0818346508564,0.00491576239163,0.00482873236366,0.00487148043985,0.00109180226789,0.00101026132948,0.001642201758,0.00209541709621,0.00170357946499,0.00158189644588,0.00164166564386
4,2.0,km_choice,0.0495403781677,-0.00923882391839,0.110965787522,-0.0195602672739,0.173437772448,0.0717783342787,0.100486836531,0.0107072350279,0.0178284853874,0.0223090046257,0.0228495383002,0.0403782031769,0.0155135572933,0.0197950849433
5,2.0,km_ent,0.0415706938764,-0.00808084428083,0.0636907919114,-0.0196078431373,0.0673491262501,0.0602311744808,0.0635915882163,0.0,2.39531181818e-09,0.0,0.0,0.0,0.0,0.0
6,2.0,km_con,0.0503575093481,-0.0093784639904,0.116397844406,-0.0224719101124,0.185691307824,0.072962263776,0.104761423541,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2.0,spect_cos_cat,0.0415706938764,-0.008080843989,0.0636907919114,-0.0196078431373,0.0673491262501,0.0602311744808,0.0635915882163,0.0,2.59300110508e-09,0.0,0.0,0.0,0.0,0.0
8,2.0,aff_cos_cat,1.11022302463e-16,1.60858601272e-16,1.11022302463e-06,0.0,1.0,1.60858601272e-16,3.21717202544e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2.0,spect_cos_ent,0.0101076521354,-0.0629171736735,0.0165534438835,-0.0581395348837,0.0187108008664,0.0146448303502,0.0164299996379,0.0,2.74940716416e-09,0.0,0.0,0.0,0.0,0.0
10,2.0,aff_cos_ent,0.102634136054,-0.0518366654299,0.111350429237,-0.0368098159509,0.0833792341773,0.148705108814,0.106848380475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2.0,spect_rbf,0.0415706938764,-0.00808084369717,0.0636907919114,-0.0196078431373,0.0673491262501,0.0602311744808,0.0635915882163,0.0,2.74417442925e-09,0.0,0.0,0.0,0.0,0.0
12,2.0,spect_esk_sim,0.172484393704,0.190866982434,0.282480114442,0.093023255814,0.31929483721,0.249910132443,0.280373571243,0.0,2.21497369263e-09,0.0,0.0,0.0,0.0,0.0
13,2.0,aff_esk_sim,0.237495251552,0.0675285613423,0.245886578655,0.0867768595041,0.175703599699,0.344103419998,0.232625598622,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2.0,spect_lin_sim,0.113968708266,0.103831100686,0.183274547469,0.0475615610095,0.203760247933,0.16512760584,0.182113873326,0.0686959215674,0.102364600179,0.115566161113,0.059946855038,0.133802440958,0.0995325228476,0.114520425512
15,2.0,aff_lin_sim,0.151670808739,-0.00684082237196,0.159745899126,-0.0164609053498,0.116124371229,0.219753631535,0.151952507026,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2.0,comp_hr_esk_dis,0.172484393704,0.190866981021,0.282480114442,0.093023255814,0.31929483721,0.249910132443,0.280373571243,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,2.0,avg_hr_esk_dis,0.172484393704,0.190866981021,0.282480114442,0.093023255814,0.31929483721,0.249910132443,0.280373571243,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2.0,comp_hr_lin_din,0.0101076521354,-0.0629171752207,0.0165534438835,-0.0581395348837,0.0187108008664,0.0146448303502,0.0164299996379,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2.0,avg_hr_lin_dis,0.00478292374759,-0.0619476545057,0.00705314163958,-0.0790513833992,0.00717856596148,0.00692990873872,0.00705204609925,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,2.0,spect_edr,0.249522021045,0.315118211187,0.382294680165,0.235294117647,0.404253297949,0.361528831611,0.381699224468,0.0,1.76166348994e-09,0.0,0.0,0.0,0.0,0.0
21,2.0,aff_edr,0.303883422118,0.0185410583017,0.282916625744,0.0501043841336,0.181792462633,0.440292275943,0.257334128805,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,2.0,spectral bad warp,0.00478292374759,-0.0619476545057,0.00705314163958,-0.0790513833992,0.00717856596148,0.00692990873872,0.00705204609925,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,2.0,affinity bad warp,0.203947435445,-0.00963613971338,0.204655087151,0.0330578512397,0.141740115424,0.295496476573,0.191583712175,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,2.0,PCA bad euclid,0.0503575093481,-0.0093784639904,0.116397844406,-0.0224719101124,0.185691307824,0.072962263776,0.104761423541,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,2.0,spectral bad eucsim,0.0906073665607,0.0710268126126,0.133614212492,0.0750988142292,0.135990241906,0.131279697202,0.133593458654,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,2.0,affinity bad eucsim,0.309208150505,0.143270393057,0.339087428326,0.204081632653,0.256648296448,0.448007197555,0.326344674887,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,2.0,spectral bad cosine,0.00255184399858,-0.0640121056909,0.00369732970017,-0.0833333333333,0.00369732970017,0.00369732970017,0.00369732970017,0.0,3.13055849075e-09,0.0,0.0,0.0,0.0,0.0
28,2.0,affinity bad cosine,0.172484393704,0.00557160432804,0.233039973813,0.0116959064327,0.217308633563,0.249910132443,0.232471952524,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,2.0,spectral bad rbf,0.0906073665607,0.0710268126126,0.133614212492,0.0750988142292,0.135990241906,0.131279697202,0.133593458654,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,2.0,affinity bad rbf,0.309208150505,0.143270393057,0.339087428326,0.204081632653,0.256648296448,0.448007197555,0.326344674887,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,2.0,spectral bad edr,0.0590332582888,0.0190595679132,0.0904453262363,0.0313725490196,0.0956404138278,0.0855324303879,0.0903044501334,0.017916213059,0.0278454729825,0.0274495730375,0.0523047787338,0.0290262486073,0.0259585408413,0.0274068180491
32,2.0,affinity bad edr,0.237495251552,0.0152032394776,0.233525105096,0.0290456431535,0.158481350491,0.344103419998,0.217014035889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,2.0,kmeans badset,0.0710939181128,0.0323825939818,0.12363173265,-0.00734919922167,0.149381759021,0.103006945208,0.121138235083,0.0334870638591,0.0458961290347,0.067988716077,0.0139045108468,0.0930464772453,0.0485189203755,0.0652729601307
34,2.0,complete badset,0.0503575093481,-0.0093784639904,0.116397844406,-0.0224719101124,0.185691307824,0.072962263776,0.104761423541,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,2.0,average badset,0.0503575093481,-0.0093784639904,0.116397844406,-0.0224719101124,0.185691307824,0.072962263776,0.104761423541,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,2.0,ward badset,0.0503575093481,-0.0093784639904,0.116397844406,-0.0224719101124,0.185691307824,0.072962263776,0.104761423541,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,2.0,spectral eblock warp,0.0742647429522,0.0469530445598,0.107601107257,0.0714285714286,0.107601107257,0.107601107257,0.107601107257,0.0,2.44063359592e-09,0.0,0.0,0.0,0.0,0.0
38,2.0,affinity eblock warp,0.0764958227012,-0.0226370449656,0.0895223196437,-0.00406504065041,0.0723087536134,0.110833686295,0.0875192633492,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,2.0,PCA eblock euclid,0.0742647429522,0.0469530431864,0.107601107257,0.0714285714286,0.107601107257,0.107601107257,0.107601107257,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,2.0,spectral eblock eucsim,0.0742647429522,0.0469530459332,0.107601107257,0.0714285714286,0.107601107257,0.107601107257,0.107601107257,0.0,2.81820092682e-09,0.0,0.0,0.0,0.0,0.0
41,2.0,affinity eblock eucsim,0.221152627943,0.0589529371904,0.247482658707,0.0770791075051,0.191145194181,0.320424830053,0.239449785795,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,2.0,spectral eblock cosine,0.107177858846,0.0818379062465,0.196892882442,0.00763358778626,0.249643865741,0.155288442763,0.191473025699,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,2.0,affinity eblock cosine,0.172484393704,0.00557160432804,0.233039973813,0.0116959064327,0.217308633563,0.249910132443,0.232471952524,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,2.0,spectral eblock rbf,0.0415706938764,-0.00808084252984,0.0636907919114,-0.0196078431373,0.0673491262501,0.0602311744808,0.0635915882163,0.0,2.99413977239e-09,0.0,0.0,0.0,0.0,0.0
45,2.0,affinity eblock rbf,0.0677090072295,-0.0571776559971,0.0916803548715,-0.0512820512821,0.0856785419185,0.0981025969999,0.0914706211838,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,2.0,spectral eblock edr,0.0255965087129,-0.038709110357,0.041919761871,-0.0077519379845,0.0473830293113,0.0370864096464,0.0416071530013,0.0,2.84343031225e-09,0.0,0.0,0.0,0.0,0.0
47,2.0,affinity eblock edr,0.116745679914,-0.033527754685,0.120870609493,-0.0743801652893,0.0863707214193,0.169151119721,0.114351901771,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,2.0,kmeans eblockset,0.0415706938764,-0.00808084252984,0.0636907919114,-0.0196078431373,0.0673491262501,0.0602311744808,0.0635915882163,0.0,2.99413977209e-09,0.0,0.0,0.0,0.0,0.0
49,2.0,complete eblockset,0.0503575093481,-0.0093784639904,0.116397844406,-0.0224719101124,0.185691307824,0.072962263776,0.104761423541,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,2.0,average eblockset,0.0503575093481,-0.0093784639904,0.116397844406,-0.0224719101124,0.185691307824,0.072962263776,0.104761423541,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,2.0,ward eblockset,0.0415706938764,-0.00808083961151,0.0636907919114,-0.0196078431373,0.0673491262501,0.0602311744808,0.0635915882163,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,2.0,spectral b_cum warp,0.00478292374759,-0.0619476545057,0.00705314163958,-0.0790513833992,0.00717856596148,0.00692990873872,0.00705204609925,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,2.0,affinity b_cum warp,0.18313385048,0.0226658956787,0.200830367172,-0.00816326530612,0.152004372041,0.265339975666,0.193283252068,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,2.0,PCA b_cum euclid,0.00478292374759,-0.0619476545057,0.00705314163958,-0.0790513833992,0.00717856596148,0.00692990873872,0.00705204609925,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,2.0,spectral b_cum eucsim,0.00478292374759,-0.0619476545057,0.00705314163958,-0.0790513833992,0.00717856596148,0.00692990873872,0.00705204609925,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,2.0,affinity b_cum eucsim,0.0636152861765,-0.0474447504423,0.0807992295226,-0.0681362725451,0.0708302697147,0.0921712640336,0.0801037308216,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,2.0,spectral b_cum cosine,0.00255184399858,-0.0640121075309,0.00369732970017,-0.0833333333333,0.00369732970017,0.00369732970017,0.00369732970017,0.0,2.72480142013e-09,0.0,0.0,0.0,0.0,0.0
58,2.0,affinity b_cum cosine,0.111420951526,-0.0488507421525,0.126787048062,-0.0811359026369,0.0995746663056,0.161436198109,0.123174608784,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,2.0,spectral b_cum rbf,0.00478292374759,-0.0619476545057,0.00705314163958,-0.0790513833992,0.00717856596148,0.00692990873872,0.00705204609925,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,2.0,affinity b_cum rbf,0.0636152861765,-0.0474447504423,0.0807992295226,-0.0681362725451,0.0708302697147,0.0921712640336,0.0801037308216,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,2.0,spectral b_cum edr,0.160089185765,0.179753733456,0.23195089572,0.22619047619,0.23195089572,0.23195089572,0.23195089572,1.55972869883e-17,2.31378291454e-09,2.29585848074e-17,0.0,2.29585848074e-17,2.29585848074e-17,2.29585848074e-17
62,2.0,affinity b_cum edr,0.136181952161,0.0369923238144,0.170425829889,0.012,0.147203189889,0.197312052239,0.168613518019,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,2.0,kmeans badcumset,0.00478292374759,-0.0619476545057,0.00705314163958,-0.0790513833992,0.00717856596148,0.00692990873872,0.00705204609925,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,2.0,complete badcumset,0.00478292374759,-0.0619476545057,0.00705314163958,-0.0790513833992,0.00717856596148,0.00692990873872,0.00705204609925,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,2.0,average badcumset,0.0503575093481,-0.0093784639904,0.116397844406,-0.0224719101124,0.185691307824,0.072962263776,0.104761423541,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,2.0,ward badcumset,0.00478292374759,-0.0619476545057,0.00705314163958,-0.0790513833992,0.00717856596148,0.00692990873872,0.00705204609925,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,2.0,levenstein,0.00478292374759,-0.0619476545057,0.00705314163958,-0.0790513833992,0.00717856596148,0.00692990873872,0.00705204609925,0.0,0.0,0.0,0.0,0.0,0.0,0.0
