,no_clust,algorithm,predictions,mut inf scr,adj mis,norm mis,adj rand s,complet,homogen,vmeas,mut inf scr1,adj mis1,norm mis1,adj rand s1,complet1,homogen1,vmeas1
0,2.0,spectral warp,[1 1 0 1 0 0 0 1 1 1 0 0 0 0],-5.55111512313e-16,-0.0619574065553,-8.06838048271e-16,-0.081494057725,-8.12864144519e-16,-8.00856625954e-16,-8.06815711925e-16,59.0,55.0,59.0,55.0,59.0,59.0,59.0
1,2.0,aff prop,[3 0 1 3 1 1 2 3 2 3 2 1 1 2],0.0940766351484,-0.0415969691079,0.100186717596,-0.0528169014085,0.073954393832,0.135723894992,0.0957407506419,18.0,36.0,22.0,39.0,30.0,18.0,23.0
2,2.0,pca,[0 1 0 1 0 1 0 0 0 0 0 0 0 0],0.17812578678,0.20332592491,0.296816417907,0.139072847682,0.342826594424,0.256981189242,0.293760729147,6.0,1.0,2.0,1.0,1.0,6.0,1.0
3,2.0,spectral overlap,[0 0 0 0 0 0 0 1 1 0 0 0 0 0],0.110981523996,0.0930938775389,0.208153840779,0.0456769983687,0.270609871021,0.160112494299,0.201187701962,14.0,7.0,6.0,5.0,3.0,14.0,6.0
4,2.0,km_choice,[0 1 1 0 1 1 1 1 1 1 1 0 1 1],0.0153868856937,-0.0484109253843,0.0256396357703,-0.0331125827815,0.0296140930322,0.022198583685,0.0253756788525,41.0,51.0,39.0,34.0,39.0,41.0,39.0
5,2.0,km_ent,[0 1 0 1 0 1 0 0 0 0 0 0 0 0],0.17812578678,0.20332592491,0.296816417907,0.139072847682,0.342826594424,0.256981189242,0.293760729147,6.0,1.0,2.0,1.0,1.0,6.0,1.0
6,2.0,km_con,[1 0 1 1 0 1 0 0 0 0 0 1 0 0],0.105244349678,0.0980185034184,0.156582546758,0.121621621622,0.161478005666,0.151835501362,0.156508375153,17.0,4.0,11.0,3.0,11.0,16.0,10.0
7,2.0,spect_cos_cat,[1 1 0 1 0 0 0 1 0 0 0 1 0 1],-5.55111512313e-16,-0.0619574065553,-8.06838048271e-16,-0.081494057725,-8.12864144519e-16,-8.00856625954e-16,-8.06815711925e-16,59.0,55.0,59.0,55.0,59.0,59.0,59.0
8,2.0,aff_cos_cat,[2 0 0 0 0 0 0 2 0 0 0 1 0 2],0.0760286680616,-0.0348500214031,0.104824271671,-0.00673400673401,0.100177868289,0.109686182378,0.10471662866,21.0,33.0,21.0,26.0,21.0,21.0,21.0
9,2.0,spect_cos_ent,[0 0 0 1 0 1 0 0 0 0 0 0 0 0],0.110981523996,0.0930938775389,0.208153840779,0.0456769983687,0.270609871021,0.160112494299,0.201187701962,14.0,7.0,6.0,5.0,3.0,14.0,6.0
