,mu,sigma,trials,cluster size,decision,alpha,tau,epsilon,clustering,MI-M,ADMI-M,NMI-M,ARI-M,CO-M,HO-M,VM-M,MI-S,ADMI-S,NMI-S,ARI-S,CO-S,HO-S,VM-S,MI-MR,ADMI-MR,NMI-MR,ARI-MR,CO-MR,HO-MR,VM-MR
221,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1.5]",,spect_cos_ent,0.09965,0.10538,0.16636,0.07747,0.1938,0.14376,0.164,0.0777,0.11679,0.12675,0.09428,0.14573,0.11209,0.12558,45.0,43.0,48.0,42.0,48.0,45.0,47.0
222,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1.5]",,aff_cos_ent,0.34536,0.13638,0.3584,0.23253,0.25954,0.49824,0.33923,0.15247,0.10956,0.14325,0.17361,0.09639,0.21997,0.13224,19.0,35.0,27.0,27.0,35.0,19.0,27.0
223,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1.5]",,spect_rbf,0.27517,0.37195,0.40907,0.38679,0.42199,0.39699,0.40866,0.13212,0.19863,0.19118,0.20738,0.19221,0.19061,0.19132,25.0,17.0,21.0,15.0,17.0,25.0,19.0
224,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1.5]",,spect_esk_sim,0.11514,0.12857,0.19085,0.10218,0.22158,0.16612,0.18796,0.08503,0.12814,0.13169,0.12855,0.14522,0.12267,0.13117,42.0,38.0,41.0,38.0,41.0,42.0,42.0
225,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1.5]",,aff_esk_sim,0.18167,0.10241,0.23192,0.06686,0.20669,0.26209,0.22949,0.06537,0.08967,0.0795,0.08256,0.07214,0.09431,0.07858,34.0,44.0,37.0,46.0,45.0,34.0,36.0
226,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1.5]",,spect_lin_sim,0.20791,0.2701,0.32154,0.24769,0.34572,0.29995,0.32027,0.10564,0.15895,0.15609,0.16484,0.16126,0.15241,0.15622,30.0,21.0,28.0,26.0,22.0,30.0,28.0
227,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1.5]",,aff_lin_sim,0.1966,0.11541,0.23208,0.08319,0.193,0.28363,0.22608,0.09612,0.09489,0.10344,0.09344,0.08716,0.13868,0.09961,32.0,40.0,36.0,40.0,49.0,32.0,37.0
228,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1.5]",,comp_hr_esk_dis,0.1028,0.1063,0.18554,0.07015,0.23813,0.1483,0.17859,0.08159,0.125,0.12183,0.10882,0.12629,0.11771,0.12352,44.0,42.0,43.0,44.0,40.0,44.0,43.0
229,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1.5]",,avg_hr_esk_dis,0.08862,0.08231,0.17351,0.04901,0.24323,0.12785,0.16291,0.06055,0.09468,0.08381,0.07777,0.06852,0.08735,0.08863,49.0,48.0,47.0,52.0,37.0,49.0,48.0
230,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1.5]",,comp_hr_lin_din,0.07186,0.0644,0.11575,0.05393,0.12997,0.10367,0.11471,0.08471,0.12751,0.13414,0.11107,0.14911,0.12221,0.13323,52.0,52.0,52.0,50.0,52.0,52.0,52.0
231,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1.5]",,avg_hr_lin_dis,0.09658,0.10067,0.16013,0.07666,0.18492,0.13934,0.15816,0.07815,0.11783,0.12795,0.09308,0.14731,0.11274,0.12665,47.0,45.0,49.0,43.0,50.0,47.0,49.0
232,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1.5]",,spect_edr,0.1481,0.18079,0.22649,0.17282,0.24039,0.21366,0.22596,0.11401,0.17114,0.17447,0.16378,0.1858,0.16449,0.17407,38.0,31.0,39.0,32.0,38.0,38.0,38.0
233,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1.5]",,aff_edr,0.266,0.13359,0.27449,0.16295,0.19887,0.38375,0.2589,0.15453,0.10958,0.14939,0.13112,0.10438,0.22294,0.13957,27.0,37.0,32.0,34.0,47.0,27.0,32.0
234,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1.5]",,spectral bad warp,0.27902,0.37715,0.41791,0.36347,0.43525,0.40254,0.41694,0.23368,0.35135,0.33236,0.3602,0.32785,0.33713,0.33271,24.0,16.0,19.0,18.0,16.0,24.0,17.0
235,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1.5]",,affinity bad warp,0.47135,0.409,0.5509,0.43582,0.45071,0.68002,0.53691,0.16231,0.21152,0.20565,0.24197,0.19452,0.23416,0.20486,13.0,14.0,13.0,14.0,15.0,13.0,13.0
236,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1.5]",,PCA bad euclid,0.1323,0.15094,0.23084,0.10867,0.28559,0.19086,0.22407,0.09049,0.13956,0.12568,0.13557,0.11523,0.13055,0.12918,39.0,33.0,38.0,37.0,32.0,39.0,39.0
237,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1.5]",,spectral bad eucsim,0.17963,0.22775,0.27909,0.20084,0.30121,0.25915,0.27802,0.11922,0.17897,0.18024,0.17325,0.19018,0.17199,0.17995,35.0,26.0,31.0,29.0,28.0,35.0,30.0
238,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1.5]",,affinity bad eucsim,0.4281,0.23625,0.43301,0.24945,0.30782,0.61762,0.4054,0.22524,0.1415,0.20609,0.1642,0.13123,0.32495,0.18918,16.0,25.0,18.0,25.0,26.0,16.0,20.0
239,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1.5]",,spectral bad cosine,0.15761,0.19466,0.24429,0.18003,0.26281,0.22738,0.24348,0.09588,0.14409,0.1481,0.12972,0.15939,0.13832,0.14768,37.0,27.0,35.0,31.0,34.0,37.0,34.0
240,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1.5]",,affinity bad cosine,0.41324,0.18914,0.41554,0.25953,0.29133,0.59618,0.38937,0.15445,0.10599,0.13722,0.16175,0.08764,0.22283,0.12413,17.0,29.0,20.0,24.0,31.0,17.0,22.0
241,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1.5]",,spectral bad rbf,0.1185,0.13475,0.19032,0.11309,0.21377,0.17096,0.18835,0.11053,0.16609,0.16837,0.16465,0.18088,0.15946,0.16785,41.0,36.0,42.0,36.0,43.0,41.0,41.0
242,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1.5]",,affinity bad rbf,0.43554,0.26001,0.44935,0.28462,0.3239,0.62835,0.42435,0.21315,0.14967,0.20712,0.1986,0.14478,0.30751,0.19352,15.0,23.0,16.0,21.0,25.0,15.0,16.0
243,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1.5]",,spectral bad edr,0.3227,0.4429,0.47859,0.44959,0.49303,0.46556,0.4779,0.1966,0.296,0.27789,0.31258,0.27182,0.28363,0.27839,21.0,13.0,14.0,13.0,13.0,21.0,14.0
244,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1.5]",,affinity bad edr,0.29554,0.12766,0.29955,0.12546,0.32684,0.42637,0.2761,0.20111,0.15319,0.18035,0.17122,0.2619,0.29014,0.16854,22.0,39.0,30.0,35.0,23.0,22.0,31.0
245,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1.5]",,kmeans badset,0.10342,0.10926,0.17943,0.08028,0.21996,0.14921,0.17464,0.07237,0.10979,0.11137,0.10518,0.12316,0.10441,0.11154,43.0,41.0,46.0,41.0,42.0,43.0,44.0
246,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1.5]",,complete badset,0.09795,0.09825,0.18135,0.06226,0.23817,0.14131,0.17374,0.06025,0.09338,0.0883,0.07857,0.08884,0.08693,0.0906,46.0,46.0,45.0,47.0,39.0,46.0,45.0
247,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1.5]",,average badset,0.09527,0.093,0.18164,0.05354,0.24507,0.13745,0.17288,0.05852,0.09108,0.08433,0.07645,0.08062,0.08442,0.08705,48.0,47.0,44.0,51.0,36.0,48.0,46.0
248,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1.5]",,ward badset,0.1239,0.13912,0.21605,0.09794,0.2658,0.17876,0.21024,0.08059,0.12338,0.11594,0.12013,0.11556,0.11626,0.11778,40.0,34.0,40.0,39.0,33.0,40.0,40.0
249,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1.5]",,spectral eblock warp,0.68477,0.98742,0.98805,0.98998,0.98819,0.98791,0.98805,0.03747,0.05625,0.05344,0.04482,0.05282,0.05405,0.05344,1.0,1.0,1.0,1.0,1.0,1.0,1.0
250,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1.5]",,affinity eblock warp,0.60555,0.53726,0.70294,0.6123,0.56824,0.87363,0.6855,0.11914,0.13974,0.14261,0.17069,0.12814,0.17189,0.14253,10.0,12.0,11.0,12.0,12.0,10.0,11.0
251,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1.5]",,PCA eblock euclid,0.6545,0.94197,0.94511,0.95098,0.94598,0.94424,0.9451,0.08189,0.12297,0.11612,0.10668,0.11407,0.11815,0.11613,3.0,3.0,3.0,3.0,3.0,3.0,3.0
252,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1.5]",,spectral eblock eucsim,0.64532,0.92817,0.93258,0.93421,0.9342,0.931,0.93256,0.10432,0.15668,0.14654,0.14947,0.14249,0.1505,0.14659,6.0,5.0,5.0,5.0,4.0,7.0,4.0
253,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1.5]",,affinity eblock eucsim,0.65276,0.56704,0.74609,0.63916,0.59879,0.94173,0.72323,0.12593,0.18941,0.16328,0.21038,0.1725,0.18168,0.16891,5.0,11.0,10.0,11.0,11.0,5.0,10.0
254,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1.5]",,spectral eblock cosine,0.15806,0.19187,0.25832,0.16321,0.29686,0.22803,0.25439,0.1222,0.18591,0.17226,0.20952,0.16862,0.1763,0.1736,36.0,28.0,33.0,33.0,29.0,36.0,33.0
255,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1.5]",,affinity eblock cosine,0.37771,0.18717,0.40415,0.27179,0.3052,0.54492,0.38459,0.20883,0.14773,0.18892,0.2273,0.11657,0.30127,0.17343,18.0,30.0,22.0,22.0,27.0,18.0,23.0
256,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1.5]",,spectral eblock rbf,0.65774,0.94682,0.94996,0.95206,0.95101,0.94891,0.94995,0.0886,0.13305,0.12508,0.12177,0.12231,0.12783,0.1251,2.0,2.0,2.0,2.0,2.0,2.0,2.0
257,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1.5]",,affinity eblock rbf,0.6545,0.63457,0.78606,0.72204,0.65851,0.94424,0.77114,0.08189,0.14769,0.11302,0.12034,0.13615,0.11815,0.11494,3.0,10.0,9.0,9.0,10.0,4.0,9.0
258,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1.5]",,spectral eblock edr,0.45607,0.64391,0.66491,0.67397,0.67214,0.65797,0.66477,0.14678,0.22056,0.20638,0.22521,0.20093,0.21176,0.20654,14.0,9.0,12.0,10.0,9.0,14.0,12.0
259,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1.5]",,affinity eblock edr,0.54625,0.1658,0.4733,0.20923,0.29263,0.78808,0.41667,0.1484,0.16514,0.14016,0.22064,0.12233,0.2141,0.14092,12.0,32.0,15.0,28.0,30.0,12.0,18.0
260,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1.5]",,kmeans eblockset,0.64532,0.92817,0.93258,0.93421,0.9342,0.931,0.93256,0.10432,0.15668,0.14654,0.14947,0.14249,0.1505,0.14659,6.0,4.0,4.0,4.0,4.0,6.0,4.0
261,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1.5]",,complete eblockset,0.59065,0.84582,0.85725,0.84951,0.86295,0.85213,0.85697,0.16674,0.25109,0.22978,0.26362,0.21767,0.24056,0.23049,11.0,8.0,8.0,8.0,8.0,11.0,8.0
262,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1.5]",,average eblockset,0.61733,0.8858,0.89399,0.8942,0.89804,0.89061,0.89366,0.14546,0.2197,0.20032,0.22419,0.18856,0.20986,0.20147,9.0,7.0,7.0,7.0,7.0,9.0,7.0
263,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1.5]",,ward eblockset,0.63774,0.91681,0.92121,0.93093,0.92236,0.92007,0.92121,0.08946,0.13432,0.12701,0.11453,0.12494,0.12906,0.12702,8.0,6.0,6.0,6.0,6.0,8.0,6.0
264,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1.5]",,levenstein,0.19484,0.24834,0.31845,0.19084,0.36254,0.28109,0.31515,0.07678,0.11732,0.10079,0.13832,0.08705,0.11077,0.10264,33.0,24.0,29.0,30.0,21.0,33.0,29.0
265,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 2]",,spectral warp,0.37619,0.52364,0.55824,0.52135,0.5747,0.54273,0.55777,0.12703,0.19122,0.17449,0.21009,0.165,0.18326,0.17496,26.0,18.0,21.0,18.0,18.0,26.0,20.0
266,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 2]",,aff prop,0.47136,0.41071,0.5503,0.4392,0.45284,0.68003,0.53484,0.11205,0.1505,0.13041,0.18572,0.13833,0.16165,0.13083,17.0,23.0,23.0,23.0,24.0,17.0,22.0
267,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 2]",,pca,0.32675,0.44896,0.49298,0.4266,0.51639,0.4714,0.49206,0.12551,0.18924,0.17,0.21917,0.15751,0.18107,0.17077,30.0,21.0,25.0,24.0,21.0,30.0,25.0
268,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 2]",,spectral overlap,0.13059,0.14736,0.22464,0.12909,0.28233,0.18839,0.21558,0.12535,0.19359,0.17279,0.18522,0.15181,0.18085,0.17883,45.0,43.0,44.0,43.0,42.0,45.0,45.0
269,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 2]",,km_choice,0.08762,0.09008,0.13065,0.10654,0.13528,0.12641,0.13047,0.0782,0.11764,0.1159,0.13823,0.11975,0.11283,0.11575,48.0,46.0,52.0,46.0,53.0,48.0,52.0
270,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 2]",,km_ent,0.37166,0.51679,0.55232,0.51363,0.56948,0.53619,0.5518,0.1139,0.17164,0.1547,0.19833,0.144,0.16433,0.1553,27.0,19.0,22.0,19.0,19.0,27.0,21.0
271,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 2]",,km_con,0.41373,0.58009,0.60955,0.58611,0.62298,0.59689,0.60918,0.14169,0.21322,0.1955,0.22884,0.18588,0.20441,0.19596,23.0,15.0,17.0,16.0,15.0,23.0,16.0
272,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 2]",,spect_cos_cat,0.0757,0.0702,0.12478,0.05441,0.14488,0.10921,0.12265,0.08611,0.12897,0.13521,0.11947,0.15128,0.12423,0.13422,52.0,50.0,53.0,50.0,52.0,52.0,53.0
273,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 2]",,aff_cos_cat,0.18664,0.05787,0.24067,0.08201,0.21734,0.26926,0.23809,0.047,0.04947,0.03877,0.05218,0.01764,0.06781,0.03691,41.0,52.0,42.0,47.0,46.0,41.0,42.0
274,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 2]",,spect_cos_ent,0.14767,0.17687,0.24666,0.13045,0.28738,0.21305,0.24319,0.08489,0.12861,0.12502,0.13009,0.1299,0.12247,0.12525,44.0,40.0,41.0,42.0,41.0,44.0,41.0
275,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 2]",,aff_cos_ent,0.35073,0.17643,0.38572,0.2771,0.29549,0.506,0.37137,0.10135,0.08646,0.09581,0.11973,0.06556,0.14621,0.08936,28.0,41.0,32.0,34.0,40.0,28.0,32.0
276,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 2]",,spect_rbf,0.39282,0.54871,0.58031,0.55493,0.59462,0.56672,0.57995,0.10271,0.15475,0.14007,0.17545,0.13108,0.14818,0.14058,25.0,17.0,19.0,17.0,16.0,25.0,18.0
277,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 2]",,spect_esk_sim,0.19901,0.25556,0.30807,0.24545,0.33342,0.28711,0.30596,0.13387,0.20279,0.19123,0.22367,0.18961,0.19313,0.19228,39.0,35.0,39.0,37.0,39.0,39.0,39.0
278,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 2]",,aff_esk_sim,0.16562,0.08249,0.22066,0.05688,0.20783,0.23894,0.21801,0.05791,0.10538,0.08193,0.08815,0.09335,0.08354,0.08168,43.0,47.0,45.0,48.0,48.0,43.0,44.0
279,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 2]",,spect_lin_sim,0.34498,0.47643,0.51716,0.46234,0.53826,0.4977,0.51635,0.1263,0.19049,0.17079,0.22198,0.15785,0.18222,0.17162,29.0,20.0,24.0,21.0,20.0,29.0,24.0
280,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 2]",,aff_lin_sim,0.21313,0.11703,0.23568,0.12411,0.18198,0.30748,0.2271,0.13442,0.12578,0.14786,0.15376,0.11785,0.19393,0.14284,38.0,44.0,43.0,44.0,50.0,38.0,43.0
281,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 2]",,comp_hr_esk_dis,0.08734,0.08199,0.16324,0.05464,0.21983,0.126,0.15477,0.07919,0.12184,0.11841,0.10006,0.12217,0.11424,0.12065,49.0,48.0,47.0,49.0,45.0,49.0,48.0
282,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 2]",,avg_hr_esk_dis,0.07025,0.05391,0.14479,0.03178,0.21518,0.10135,0.13317,0.05449,0.08519,0.07974,0.06019,0.07501,0.07861,0.08338,53.0,53.0,51.0,53.0,47.0,53.0,51.0
283,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 2]",,comp_hr_lin_din,0.1035,0.11174,0.15914,0.12011,0.17051,0.14932,0.15837,0.10584,0.16063,0.15811,0.17249,0.16552,0.15269,0.15779,47.0,45.0,50.0,45.0,51.0,47.0,47.0
284,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 2]",,avg_hr_lin_dis,0.12761,0.14861,0.19327,0.15678,0.20345,0.1841,0.19276,0.1371,0.20725,0.20193,0.21664,0.20727,0.1978,0.20174,46.0,42.0,46.0,41.0,49.0,46.0,46.0
285,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 2]",,spect_edr,0.29295,0.39852,0.43805,0.39268,0.45447,0.42264,0.43755,0.16185,0.24331,0.23193,0.25516,0.23083,0.2335,0.23203,31.0,24.0,30.0,26.0,23.0,31.0,28.0
286,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 2]",,aff_edr,0.44035,0.26205,0.44819,0.3103,0.36868,0.63528,0.42141,0.19515,0.12484,0.18862,0.16309,0.18304,0.28154,0.17631,18.0,34.0,28.0,31.0,33.0,18.0,30.0
287,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 2]",,spectral bad warp,0.42808,0.60176,0.62556,0.61671,0.63383,0.61759,0.62542,0.19313,0.2903,0.2746,0.29636,0.27053,0.27863,0.2747,21.0,14.0,16.0,15.0,14.0,21.0,15.0
288,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 2]",,affinity bad warp,0.59701,0.5542,0.70557,0.61755,0.58823,0.8613,0.68722,0.13428,0.18861,0.15728,0.19979,0.1708,0.19372,0.15954,14.0,16.0,13.0,14.0,17.0,14.0,13.0
289,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 2]",,PCA bad euclid,0.18244,0.2272,0.29947,0.195,0.34936,0.26321,0.29334,0.12782,0.19683,0.17075,0.20972,0.14518,0.18441,0.17601,42.0,39.0,40.0,39.0,37.0,42.0,40.0
290,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 2]",,spectral bad eucsim,0.22862,0.30027,0.35957,0.25667,0.39343,0.32984,0.35755,0.08359,0.12769,0.11608,0.13658,0.10969,0.1206,0.11753,34.0,29.0,33.0,35.0,30.0,34.0,33.0
291,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 2]",,affinity bad eucsim,0.54115,0.34114,0.55923,0.40093,0.40345,0.78071,0.52855,0.22815,0.1864,0.2309,0.24104,0.16899,0.32915,0.21924,16.0,27.0,20.0,25.0,28.0,16.0,23.0
292,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 2]",,spectral bad cosine,0.21592,0.28108,0.34045,0.24396,0.37378,0.3115,0.3383,0.10402,0.15762,0.14409,0.17849,0.13764,0.15007,0.1451,37.0,33.0,36.0,38.0,32.0,37.0,37.0
293,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 2]",,affinity bad cosine,0.39876,0.25119,0.44319,0.33464,0.34385,0.57529,0.42757,0.17003,0.16558,0.1785,0.23027,0.13229,0.24531,0.1715,24.0,36.0,29.0,29.0,38.0,24.0,29.0
294,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 2]",,spectral bad rbf,0.22473,0.29562,0.3397,0.29424,0.35708,0.32421,0.33877,0.14256,0.21457,0.20701,0.23333,0.2093,0.20567,0.20726,36.0,31.0,37.0,33.0,34.0,36.0,36.0
295,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 2]",,affinity bad rbf,0.58782,0.41511,0.62849,0.49688,0.47032,0.84805,0.59964,0.16353,0.15049,0.16691,0.2007,0.13309,0.23593,0.16172,15.0,22.0,15.0,20.0,22.0,15.0,17.0
296,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 2]",,spectral bad edr,0.43647,0.6145,0.63488,0.66154,0.6403,0.62969,0.63475,0.1374,0.20646,0.19501,0.20063,0.19178,0.19823,0.19516,19.0,13.0,14.0,13.0,13.0,19.0,14.0
297,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 2]",,affinity bad edr,0.43515,0.29493,0.46985,0.33383,0.41842,0.62779,0.44525,0.24086,0.21086,0.23062,0.24393,0.21648,0.34749,0.22227,20.0,32.0,26.0,30.0,27.0,20.0,26.0
298,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 2]",,kmeans badset,0.23211,0.30528,0.35578,0.30011,0.3811,0.33487,0.35368,0.1478,0.2241,0.20648,0.25339,0.1986,0.21323,0.20798,33.0,28.0,35.0,32.0,31.0,33.0,35.0
299,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 2]",,complete badset,0.08086,0.07092,0.15919,0.04439,0.22455,0.11665,0.1491,0.04622,0.07291,0.06483,0.05885,0.0588,0.06668,0.06874,50.0,49.0,49.0,51.0,44.0,50.0,50.0
300,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 2]",,average badset,0.07993,0.06839,0.16159,0.0392,0.23366,0.11531,0.15022,0.05685,0.0887,0.07836,0.07542,0.06425,0.08201,0.08266,51.0,51.0,48.0,52.0,43.0,51.0,49.0
301,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 2]",,ward badset,0.27075,0.36269,0.41647,0.34547,0.44828,0.39061,0.41365,0.15371,0.23419,0.20656,0.26901,0.18569,0.22175,0.20955,32.0,25.0,31.0,28.0,25.0,32.0,31.0
302,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 2]",,spectral eblock warp,0.69315,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
303,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 2]",,affinity eblock warp,0.6596,0.69759,0.82107,0.76398,0.71539,0.9516,0.80897,0.06883,0.16989,0.11271,0.14461,0.15975,0.09931,0.11766,11.0,12.0,12.0,11.0,12.0,11.0,12.0
304,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 2]",,PCA eblock euclid,0.69315,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
305,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 2]",,spectral eblock eucsim,0.69315,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
306,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 2]",,affinity eblock eucsim,0.69315,0.70302,0.84394,0.76117,0.72255,1.0,0.82728,0.0,0.19427,0.10422,0.17868,0.18031,0.0,0.11777,1.0,11.0,11.0,12.0,11.0,1.0,11.0
