,mu,sigma,trials,cluster size,decision,alpha,tau,epsilon,clustering,MI-M,ADMI-M,NMI-M,ARI-M,CO-M,HO-M,VM-M,MI-S,ADMI-S,NMI-S,ARI-S,CO-S,HO-S,VM-S,MI-MR,ADMI-MR,NMI-MR,ARI-MR,CO-MR,HO-MR,VM-MR
12,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[1, 1]",,spect_esk_sim,0.0458,0.02656,0.07066,0.02643,0.07656,0.06607,0.07004,0.0739,0.11104,0.11266,0.11721,0.12128,0.10662,0.11212,35.0,21.0,36.0,26.0,36.0,35.0,36.0
13,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[1, 1]",,aff_esk_sim,0.13337,0.02141,0.14606,0.02238,0.1119,0.19242,0.14027,0.10073,0.08747,0.1049,0.10304,0.0761,0.14532,0.09997,10.0,32.0,6.0,30.0,14.0,10.0,6.0
14,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[1, 1]",,spect_lin_sim,0.04865,0.03166,0.07253,0.03817,0.07502,0.07018,0.07246,0.0555,0.08344,0.08275,0.09931,0.08564,0.08006,0.08269,33.0,17.0,34.0,15.0,38.0,33.0,34.0
15,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[1, 1]",,aff_lin_sim,0.13426,0.00855,0.13024,0.01633,0.08776,0.19369,0.12056,0.0933,0.06854,0.09083,0.07879,0.06186,0.13461,0.08434,8.0,41.0,10.0,35.0,26.0,8.0,11.0
16,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[1, 1]",,comp_hr_esk_dis,0.03308,0.00349,0.06115,0.00275,0.08211,0.04772,0.05784,0.03769,0.05626,0.06704,0.05678,0.09263,0.05438,0.06387,48.0,45.0,45.0,46.0,31.0,48.0,46.0
17,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[1, 1]",,avg_hr_esk_dis,0.04541,0.01518,0.10573,0.00714,0.1744,0.06552,0.09354,0.02366,0.0366,0.04557,0.01663,0.06647,0.03413,0.04387,36.0,37.0,17.0,42.0,3.0,36.0,21.0
18,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[1, 1]",,comp_hr_lin_din,0.04297,0.02263,0.0648,0.02798,0.06787,0.06199,0.06468,0.04884,0.07363,0.07269,0.0865,0.07516,0.07046,0.07263,44.0,31.0,42.0,24.0,42.0,44.0,42.0
19,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[1, 1]",,avg_hr_lin_dis,0.03084,0.00185,0.05356,-0.00104,0.06629,0.0445,0.05185,0.03794,0.05598,0.06649,0.05841,0.08711,0.05473,0.06391,49.0,47.0,49.0,48.0,47.0,49.0,49.0
20,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[1, 1]",,spect_edr,0.06112,0.05072,0.08954,0.06435,0.09099,0.08817,0.08951,0.07031,0.10567,0.1024,0.1328,0.10344,0.10143,0.10239,20.0,6.0,25.0,3.0,25.0,20.0,24.0
21,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[1, 1]",,aff_edr,0.07883,0.02433,0.09521,0.03289,0.08182,0.11373,0.09286,0.07213,0.07345,0.08139,0.09112,0.06959,0.10406,0.07908,16.0,25.0,21.0,18.0,32.0,16.0,22.0
22,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[1, 1]",,spectral bad warp,0.043,0.02334,0.06394,0.02853,0.06594,0.06203,0.06389,0.04521,0.0679,0.06753,0.08174,0.07002,0.06523,0.06747,43.0,29.0,44.0,22.0,48.0,43.0,44.0
23,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[1, 1]",,affinity bad warp,0.18308,0.0521,0.18513,0.04905,0.13012,0.26413,0.17392,0.09705,0.07475,0.09548,0.06945,0.06575,0.14002,0.08912,2.0,4.0,2.0,7.0,7.0,2.0,2.0
24,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[1, 1]",,PCA bad euclid,0.02932,4e-05,0.0518,-0.00633,0.06632,0.0423,0.04963,0.04078,0.06058,0.07315,0.04259,0.09589,0.05883,0.07088,50.0,48.0,50.0,50.0,45.0,50.0,50.0
25,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[1, 1]",,spectral bad eucsim,0.04463,0.02594,0.06551,0.03338,0.06667,0.06439,0.0655,0.05232,0.07868,0.07693,0.09596,0.07842,0.07549,0.07691,38.0,22.0,40.0,16.0,44.0,38.0,40.0
26,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[1, 1]",,affinity bad eucsim,0.11479,0.00211,0.11773,0.00425,0.08388,0.16561,0.11113,0.06335,0.05315,0.06558,0.06257,0.04744,0.0914,0.06224,12.0,46.0,12.0,45.0,29.0,12.0,12.0
27,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[1, 1]",,spectral bad cosine,0.05032,0.03321,0.0754,0.03848,0.07854,0.0726,0.07523,0.09137,0.1377,0.13355,0.14517,0.13535,0.13182,0.13356,29.0,14.0,31.0,14.0,34.0,29.0,30.0
28,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[1, 1]",,affinity bad cosine,0.13781,0.01785,0.1431,0.01298,0.10397,0.19881,0.13532,0.06545,0.05859,0.06678,0.06143,0.04794,0.09443,0.06361,7.0,35.0,8.0,41.0,17.0,7.0,9.0
29,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[1, 1]",,spectral bad rbf,0.04868,0.03185,0.07335,0.03333,0.07673,0.07022,0.07322,0.0589,0.08826,0.09129,0.0917,0.09848,0.08497,0.09097,32.0,16.0,33.0,17.0,35.0,32.0,33.0
30,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[1, 1]",,affinity bad rbf,0.10695,0.00826,0.11359,0.01474,0.08393,0.1543,0.10835,0.05963,0.04652,0.06087,0.05379,0.0435,0.08603,0.05756,13.0,42.0,14.0,38.0,28.0,13.0,13.0
31,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[1, 1]",,spectral bad edr,0.01931,-0.01204,0.02836,-0.01473,0.02888,0.02786,0.02834,0.02928,0.04398,0.04244,0.0581,0.04266,0.04224,0.04244,53.0,53.0,53.0,53.0,53.0,53.0,53.0
32,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[1, 1]",,affinity bad edr,0.05743,-0.00461,0.05872,-0.00496,0.2446,0.08285,0.05432,0.10217,0.03348,0.08656,0.0387,0.39052,0.14739,0.07608,23.0,51.0,47.0,49.0,1.0,23.0,48.0
33,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[1, 1]",,kmeans badset,0.04408,0.02451,0.06698,0.02926,0.07114,0.0636,0.06661,0.0426,0.06368,0.0663,0.07739,0.07424,0.06146,0.06555,39.0,23.0,38.0,20.0,40.0,39.0,38.0
34,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[1, 1]",,complete badset,0.05239,0.03355,0.09125,0.02381,0.11282,0.07558,0.08855,0.04896,0.07332,0.08652,0.05219,0.11006,0.07064,0.08441,27.0,13.0,23.0,29.0,12.0,27.0,25.0
35,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[1, 1]",,average badset,0.04969,0.02387,0.10441,0.0159,0.15947,0.07169,0.09493,0.04667,0.07223,0.07779,0.04469,0.09724,0.06733,0.07733,30.0,26.0,18.0,36.0,5.0,30.0,19.0
36,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[1, 1]",,ward badset,0.04334,0.02358,0.06433,0.03105,0.06631,0.06252,0.06425,0.04668,0.07032,0.06835,0.08639,0.06949,0.06735,0.06834,42.0,27.0,43.0,19.0,46.0,42.0,43.0
37,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[1, 1]",,spectral eblock warp,0.05514,0.04179,0.08111,0.05241,0.08276,0.07955,0.08107,0.05553,0.08337,0.08159,0.10356,0.08318,0.08011,0.08157,25.0,9.0,30.0,6.0,30.0,25.0,28.0
38,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[1, 1]",,affinity eblock warp,0.14407,0.01843,0.14521,0.01422,0.10164,0.20786,0.1363,0.0919,0.07042,0.0937,0.06636,0.06669,0.13258,0.08842,6.0,34.0,7.0,40.0,18.0,6.0,8.0
39,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[1, 1]",,PCA eblock euclid,0.04374,0.02297,0.06673,0.02677,0.07076,0.0631,0.06653,0.06041,0.09142,0.09238,0.08577,0.09805,0.08715,0.09223,41.0,30.0,39.0,25.0,41.0,41.0,39.0
40,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[1, 1]",,spectral eblock eucsim,0.06493,0.0561,0.09722,0.06223,0.10101,0.09368,0.0971,0.0779,0.11703,0.11633,0.12218,0.12049,0.11239,0.11626,17.0,2.0,19.0,4.0,19.0,17.0,17.0
41,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[1, 1]",,affinity eblock eucsim,0.19553,0.03243,0.18886,0.02819,0.12676,0.28209,0.17453,0.08031,0.05639,0.07555,0.04967,0.05013,0.11586,0.06941,1.0,15.0,1.0,23.0,9.0,1.0,1.0
42,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[1, 1]",,spectral eblock cosine,0.0557,0.04146,0.08578,0.04105,0.09187,0.08036,0.08544,0.07771,0.11679,0.11848,0.11259,0.12605,0.11211,0.11814,24.0,10.0,27.0,12.0,24.0,24.0,26.0
43,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[1, 1]",,affinity eblock cosine,0.15299,0.0112,0.1583,0.00639,0.11521,0.22071,0.14931,0.0911,0.06279,0.08802,0.05676,0.06305,0.13143,0.08203,4.0,39.0,4.0,43.0,10.0,4.0,3.0
44,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[1, 1]",,spectral eblock rbf,0.06069,0.04969,0.09049,0.05612,0.09365,0.08756,0.09038,0.08145,0.12243,0.12094,0.13035,0.12457,0.11751,0.12089,21.0,7.0,24.0,5.0,23.0,21.0,23.0
45,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[1, 1]",,affinity eblock rbf,0.15949,0.02135,0.15863,0.01696,0.10972,0.2301,0.14816,0.08131,0.05403,0.07664,0.05182,0.05066,0.1173,0.07043,3.0,33.0,3.0,34.0,15.0,3.0,5.0
46,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[1, 1]",,spectral eblock edr,0.03615,0.01248,0.05458,0.01572,0.0572,0.05215,0.05449,0.04837,0.07278,0.07187,0.08618,0.0742,0.06978,0.07181,46.0,38.0,48.0,37.0,50.0,46.0,47.0
47,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[1, 1]",,affinity eblock edr,0.11605,0.00463,0.11585,0.01461,0.18092,0.16742,0.10814,0.07998,0.05473,0.07723,0.04797,0.28377,0.11538,0.07168,11.0,44.0,13.0,39.0,2.0,11.0,14.0
48,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[1, 1]",,kmeans eblockset,0.03945,0.01622,0.06087,0.02095,0.06546,0.05692,0.06056,0.04629,0.07027,0.07304,0.07181,0.08106,0.06678,0.0725,45.0,36.0,46.0,33.0,49.0,45.0,45.0
49,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[1, 1]",,complete eblockset,0.04898,0.02765,0.08285,0.02904,0.09961,0.07066,0.08078,0.05818,0.08862,0.0935,0.08911,0.10965,0.08394,0.09218,31.0,19.0,28.0,21.0,21.0,31.0,29.0
50,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[1, 1]",,average eblockset,0.03414,-0.00223,0.08822,-0.00053,0.15973,0.04926,0.07462,0.0146,0.02215,0.03459,0.00809,0.06173,0.02106,0.03025,47.0,49.0,26.0,47.0,4.0,47.0,32.0
51,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[1, 1]",,ward eblockset,0.04478,0.02349,0.07211,0.02205,0.08099,0.06461,0.07144,0.05028,0.07596,0.08302,0.0695,0.09667,0.07254,0.08193,37.0,28.0,35.0,31.0,33.0,37.0,35.0
52,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[1, 1]",,levenstein,0.04376,0.02446,0.06539,0.0261,0.0678,0.06314,0.06531,0.06168,0.09261,0.09422,0.09139,0.0999,0.08899,0.09405,40.0,24.0,41.0,27.0,43.0,40.0,41.0
53,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[1, 1]",,spectral warp,0.09458,0.10073,0.13979,0.12526,0.14383,0.13644,0.13945,0.07479,0.11237,0.10951,0.14258,0.11288,0.10789,0.10928,16.0,3.0,13.0,2.0,8.0,16.0,11.0
54,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[1, 1]",,aff prop,0.173,0.05782,0.18241,0.06107,0.13433,0.24958,0.17345,0.08344,0.084,0.09216,0.09442,0.07339,0.12038,0.08942,4.0,7.0,4.0,8.0,10.0,4.0,3.0
55,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[1, 1]",,pca,0.10309,0.10954,0.1664,0.10527,0.19013,0.14873,0.16365,0.09592,0.14655,0.14432,0.1373,0.15346,0.13838,0.14459,13.0,2.0,6.0,3.0,3.0,13.0,5.0
56,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[1, 1]",,spectral overlap,0.02573,-0.00368,0.03841,0.00045,0.03988,0.03712,0.03832,0.03633,0.05523,0.05316,0.0689,0.05405,0.05242,0.05315,51.0,49.0,51.0,48.0,51.0,51.0,51.0
57,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[1, 1]",,km_choice,0.04517,0.02502,0.06998,0.02977,0.07565,0.06517,0.06955,0.05121,0.07736,0.07998,0.08391,0.08856,0.07387,0.07934,40.0,30.0,44.0,24.0,41.0,40.0,44.0
58,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[1, 1]",,km_ent,0.09003,0.09147,0.13993,0.09691,0.15206,0.12989,0.13893,0.08972,0.13625,0.13582,0.13676,0.14465,0.12944,0.13549,17.0,4.0,12.0,4.0,7.0,17.0,12.0
59,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[1, 1]",,km_con,0.06782,0.06074,0.09994,0.07569,0.10214,0.09785,0.09989,0.06437,0.09672,0.0942,0.12042,0.09565,0.09287,0.09419,22.0,6.0,21.0,5.0,26.0,22.0,20.0
60,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[1, 1]",,spect_cos_cat,0.0362,0.0125,0.05515,0.01143,0.05848,0.05222,0.05495,0.05732,0.08615,0.0887,0.09475,0.09632,0.0827,0.08822,47.0,40.0,47.0,40.0,48.0,47.0,47.0
61,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[1, 1]",,aff_cos_cat,0.08613,0.01388,0.11125,0.01308,0.25392,0.12426,0.10862,0.06508,0.04103,0.07627,0.0464,0.32638,0.0939,0.07463,18.0,38.0,17.0,38.0,1.0,18.0,17.0
62,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[1, 1]",,spect_cos_ent,0.06057,0.04834,0.09579,0.04892,0.10677,0.08739,0.09458,0.06673,0.10005,0.10356,0.10925,0.11558,0.09627,0.10269,26.0,12.0,22.0,14.0,21.0,26.0,22.0
63,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[1, 1]",,aff_cos_ent,0.14718,0.01677,0.15831,0.02805,0.11893,0.21234,0.15137,0.08629,0.07574,0.09606,0.0949,0.07698,0.12449,0.09306,8.0,34.0,9.0,25.0,14.0,8.0,10.0
64,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[1, 1]",,spect_rbf,0.10412,0.11433,0.15493,0.13668,0.16002,0.15021,0.15475,0.0856,0.12951,0.12556,0.14339,0.1277,0.1235,0.1256,12.0,1.0,10.0,1.0,5.0,12.0,7.0
65,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[1, 1]",,spect_esk_sim,0.03257,0.00795,0.04796,0.00861,0.04895,0.04699,0.04795,0.05335,0.0801,0.07864,0.09778,0.08036,0.07697,0.07862,49.0,45.0,50.0,43.0,50.0,49.0,50.0
66,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[1, 1]",,aff_esk_sim,0.09488,0.0154,0.11811,0.01012,0.1051,0.13688,0.11544,0.05455,0.05896,0.06585,0.05332,0.06047,0.07869,0.06554,15.0,35.0,16.0,42.0,22.0,15.0,16.0
67,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[1, 1]",,spect_lin_sim,0.0355,0.0122,0.05242,0.01472,0.05367,0.05121,0.05239,0.05185,0.07787,0.07634,0.09479,0.07793,0.0748,0.07632,48.0,41.0,49.0,36.0,49.0,48.0,48.0
68,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[1, 1]",,aff_lin_sim,0.13012,0.01094,0.12859,0.00716,0.08842,0.18772,0.1198,0.09025,0.06605,0.08738,0.05777,0.05969,0.1302,0.08102,10.0,44.0,14.0,46.0,32.0,10.0,15.0
69,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[1, 1]",,comp_hr_esk_dis,0.04735,0.02587,0.08,0.03024,0.09775,0.06831,0.07735,0.05838,0.08855,0.08921,0.10657,0.10285,0.08423,0.08806,33.0,29.0,33.0,23.0,28.0,33.0,34.0
70,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[1, 1]",,avg_hr_esk_dis,0.03691,0.00189,0.09247,0.00042,0.16258,0.05325,0.07944,0.02025,0.03051,0.04332,0.01129,0.06914,0.02921,0.03984,46.0,48.0,25.0,49.0,4.0,46.0,31.0
71,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[1, 1]",,comp_hr_lin_din,0.04688,0.02784,0.07646,0.01962,0.08753,0.06764,0.07539,0.05163,0.07648,0.08636,0.06715,0.10278,0.07449,0.08498,34.0,25.0,37.0,32.0,34.0,34.0,37.0
72,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[1, 1]",,avg_hr_lin_dis,0.04434,0.02069,0.07961,0.01887,0.10469,0.06397,0.0756,0.04928,0.07491,0.08048,0.06325,0.1004,0.0711,0.07912,41.0,33.0,34.0,33.0,23.0,41.0,36.0
73,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[1, 1]",,spect_edr,0.0463,0.0286,0.06767,0.03783,0.06856,0.0668,0.06766,0.04374,0.06572,0.06353,0.08627,0.06397,0.0631,0.06353,38.0,22.0,45.0,20.0,45.0,38.0,45.0
74,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[1, 1]",,aff_edr,0.07164,0.02369,0.09135,0.02575,0.08175,0.10336,0.0902,0.05488,0.06539,0.06844,0.07556,0.06137,0.07917,0.0677,20.0,32.0,28.0,27.0,36.0,20.0,25.0
75,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[1, 1]",,spectral bad warp,0.05362,0.03945,0.07915,0.04907,0.08106,0.07736,0.0791,0.05489,0.08239,0.08052,0.10426,0.08204,0.07919,0.08048,29.0,16.0,35.0,13.0,38.0,29.0,32.0
76,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[1, 1]",,affinity bad warp,0.15636,0.0357,0.16228,0.04886,0.11717,0.22558,0.15372,0.06682,0.05216,0.06758,0.06944,0.04813,0.09641,0.06386,7.0,17.0,7.0,15.0,16.0,7.0,8.0
77,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[1, 1]",,PCA bad euclid,0.04943,0.0309,0.08074,0.02508,0.09252,0.07131,0.07962,0.05679,0.08493,0.09258,0.0786,0.10754,0.08193,0.0914,31.0,20.0,32.0,28.0,31.0,31.0,29.0
78,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[1, 1]",,spectral bad eucsim,0.04637,0.0285,0.07013,0.02784,0.07365,0.06689,0.07,0.05518,0.08249,0.08627,0.08357,0.09382,0.07961,0.08593,37.0,23.0,43.0,26.0,42.0,37.0,43.0
79,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[1, 1]",,affinity bad eucsim,0.14293,0.01384,0.1438,0.01071,0.10064,0.20621,0.13484,0.06985,0.05647,0.06865,0.06113,0.04775,0.10078,0.06411,9.0,39.0,11.0,41.0,27.0,9.0,13.0
80,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[1, 1]",,spectral bad cosine,0.04645,0.02809,0.07113,0.03036,0.076,0.06701,0.07076,0.04645,0.06938,0.07341,0.07813,0.08249,0.06702,0.0727,35.0,24.0,41.0,22.0,40.0,35.0,41.0
81,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[1, 1]",,affinity bad cosine,0.15763,0.02735,0.16186,0.02415,0.11608,0.22742,0.15264,0.07286,0.05402,0.0702,0.0552,0.04978,0.10512,0.06543,6.0,27.0,8.0,29.0,17.0,6.0,9.0
82,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[1, 1]",,spectral bad rbf,0.04993,0.03382,0.07506,0.0345,0.07826,0.07203,0.07497,0.06501,0.09746,0.09926,0.09858,0.10513,0.09379,0.09909,30.0,18.0,39.0,21.0,39.0,30.0,38.0
83,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[1, 1]",,affinity bad rbf,0.12332,0.01156,0.12829,0.00772,0.09293,0.17791,0.12159,0.08882,0.07099,0.09069,0.07068,0.06495,0.12814,0.08571,11.0,43.0,15.0,45.0,30.0,11.0,14.0
