,mu,sigma,trials,cluster size,decision,alpha,tau,epsilon,clustering,MI-M,ADMI-M,NMI-M,ARI-M,CO-M,HO-M,VM-M,MI-S,ADMI-S,NMI-S,ARI-S,CO-S,HO-S,VM-S,MI-MR,ADMI-MR,NMI-MR,ARI-MR,CO-MR,HO-MR,VM-MR
189,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[0.1, 0.1]",,affinity bad rbf,0.10237,0.04336,0.12466,0.0225,0.20683,0.1477,0.12216,0.08333,0.07399,0.09608,0.06568,0.28035,0.12022,0.09396,16.0,16.0,23.0,35.0,5.0,16.0,23.0
190,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[0.1, 0.1]",,spectral bad edr,0.09969,0.10598,0.16117,0.09704,0.18292,0.14382,0.15907,0.08092,0.12193,0.12467,0.12901,0.13745,0.11674,0.12404,18.0,2.0,14.0,1.0,9.0,18.0,14.0
191,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[0.1, 0.1]",,affinity bad edr,0.32238,0.07496,0.29074,0.08844,0.18255,0.4651,0.26124,0.13456,0.08072,0.11621,0.0907,0.07151,0.19413,0.10334,1.0,10.0,1.0,3.0,10.0,1.0,1.0
192,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[0.1, 0.1]",,kmeans badset,0.05548,0.04066,0.08794,0.03667,0.09767,0.08005,0.08706,0.07465,0.11197,0.11618,0.11338,0.12787,0.1077,0.11543,29.0,22.0,30.0,20.0,31.0,29.0,29.0
193,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[0.1, 0.1]",,complete badset,0.05554,0.04065,0.08806,0.03713,0.09784,0.08013,0.08718,0.07461,0.11198,0.11609,0.11308,0.12775,0.10764,0.11534,27.0,23.0,28.0,18.0,29.0,27.0,27.0
194,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[0.1, 0.1]",,average badset,0.05628,0.04185,0.08911,0.03834,0.09886,0.0812,0.08823,0.07417,0.11127,0.11544,0.11237,0.1271,0.107,0.11469,25.0,18.0,27.0,16.0,28.0,25.0,26.0
195,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[0.1, 0.1]",,ward badset,0.05402,0.03843,0.08588,0.03379,0.09568,0.07793,0.085,0.07384,0.11073,0.11522,0.11048,0.12713,0.10653,0.11444,31.0,26.0,31.0,21.0,32.0,31.0,31.0
196,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[0.1, 0.1]",,spectral eblock warp,0.0511,0.03514,0.0798,0.02685,0.0868,0.07371,0.07936,0.06977,0.10419,0.11218,0.08886,0.12584,0.10066,0.11138,32.0,28.0,34.0,27.0,35.0,32.0,34.0
197,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[0.1, 0.1]",,affinity eblock warp,0.25661,0.04826,0.23941,0.03826,0.16374,0.37021,0.21623,0.18049,0.08801,0.12492,0.07603,0.07954,0.2604,0.1023,4.0,13.0,4.0,17.0,16.0,4.0,5.0
198,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[0.1, 0.1]",,PCA eblock euclid,0.07953,0.07718,0.12707,0.06025,0.14132,0.11473,0.12613,0.08034,0.12003,0.13152,0.09473,0.14988,0.11591,0.13045,23.0,9.0,21.0,7.0,21.0,23.0,22.0
199,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[0.1, 0.1]",,spectral eblock eucsim,0.03464,0.01106,0.05057,0.01454,0.05119,0.04997,0.05056,0.04714,0.07086,0.06894,0.08815,0.06989,0.06801,0.06894,48.0,48.0,49.0,42.0,51.0,48.0,49.0
200,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[0.1, 0.1]",,affinity eblock eucsim,0.24407,0.01118,0.22048,0.01349,0.14222,0.35211,0.19776,0.1662,0.03783,0.10995,0.05013,0.04836,0.23977,0.08475,6.0,47.0,7.0,43.0,20.0,6.0,7.0
201,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[0.1, 0.1]",,spectral eblock cosine,0.02941,0.00297,0.04477,-0.00051,0.04747,0.04244,0.04458,0.03701,0.05506,0.06156,0.049,0.07152,0.0534,0.06083,51.0,50.0,52.0,50.0,52.0,51.0,52.0
202,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[0.1, 0.1]",,affinity eblock cosine,0.24703,0.04007,0.22432,0.02925,0.1442,0.35639,0.20189,0.17059,0.06107,0.12422,0.05551,0.06751,0.24611,0.10226,5.0,25.0,6.0,25.0,19.0,5.0,6.0
203,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[0.1, 0.1]",,spectral eblock rbf,0.02452,-0.0045,0.03798,-0.00936,0.04127,0.03537,0.03766,0.02789,0.0408,0.04896,0.03892,0.061,0.04024,0.04773,53.0,53.0,53.0,53.0,53.0,53.0,53.0
204,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[0.1, 0.1]",,affinity eblock rbf,0.20714,0.01178,0.19804,0.00966,0.1378,0.29884,0.18063,0.16051,0.04108,0.10865,0.05116,0.05198,0.23157,0.0859,10.0,46.0,10.0,46.0,22.0,10.0,9.0
205,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[0.1, 0.1]",,spectral eblock edr,0.03435,0.00267,0.07168,0.00176,0.10875,0.04955,0.06528,0.03019,0.04512,0.0603,0.03007,0.09302,0.04355,0.05614,49.0,51.0,42.0,48.0,26.0,49.0,44.0
206,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[0.1, 0.1]",,affinity eblock edr,0.23322,0.01299,0.20148,0.01318,0.12066,0.33646,0.1776,0.02685,0.00958,0.02117,0.00794,0.01152,0.03873,0.01783,8.0,45.0,9.0,45.0,25.0,8.0,11.0
207,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[0.1, 0.1]",,kmeans eblockset,0.02799,0.00015,0.04546,-0.0063,0.05236,0.04038,0.0446,0.02966,0.04264,0.0552,0.03881,0.0736,0.04279,0.05303,52.0,52.0,51.0,52.0,50.0,52.0,51.0
208,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[0.1, 0.1]",,complete eblockset,0.04192,0.01366,0.09282,-4e-05,0.14772,0.06048,0.08317,0.03835,0.05614,0.07029,0.0422,0.0982,0.05533,0.06757,44.0,44.0,25.0,49.0,18.0,44.0,32.0
209,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[0.1, 0.1]",,average eblockset,0.04782,0.0184,0.11512,0.00754,0.19585,0.06899,0.10044,0.02278,0.03557,0.03442,0.01609,0.02775,0.03286,0.03742,36.0,39.0,24.0,47.0,7.0,36.0,24.0
210,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[0.1, 0.1]",,ward eblockset,0.03007,0.00338,0.04818,-0.00322,0.0545,0.04338,0.04746,0.03796,0.0558,0.0662,0.0473,0.08227,0.05477,0.06463,50.0,49.0,50.0,51.0,49.0,50.0,50.0
211,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[0.1, 0.1]",,levenstein,0.0381,0.01618,0.05661,0.01324,0.05836,0.05496,0.05656,0.08181,0.1228,0.12217,0.13476,0.12671,0.11803,0.12204,46.0,40.0,48.0,44.0,48.0,46.0,48.0
212,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.9]","[0.1, 0.1]",,spectral warp,0.07448,0.07059,0.11341,0.06551,0.1198,0.10745,0.11319,0.09787,0.14669,0.14952,0.14119,0.15863,0.14119,0.14923,25.0,12.0,25.0,12.0,28.0,25.0,25.0
213,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.9]","[0.1, 0.1]",,aff prop,0.35802,0.05158,0.30062,0.0424,0.18773,0.51652,0.25805,0.24848,0.06526,0.1682,0.05337,0.09292,0.35848,0.13391,2.0,18.0,2.0,30.0,11.0,2.0,2.0
214,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.9]","[0.1, 0.1]",,pca,0.08956,0.09056,0.14744,0.07392,0.17083,0.12921,0.145,0.08967,0.13476,0.13871,0.12741,0.15287,0.12937,0.13802,22.0,8.0,22.0,10.0,16.0,22.0,22.0
215,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.9]","[0.1, 0.1]",,spectral overlap,0.10599,0.11635,0.16502,0.11467,0.18021,0.15292,0.16365,0.10636,0.16048,0.1601,0.15932,0.16875,0.15345,0.16007,17.0,1.0,18.0,1.0,13.0,17.0,16.0
216,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.9]","[0.1, 0.1]",,km_choice,0.0496,0.03273,0.07367,0.0424,0.07597,0.07155,0.07358,0.06772,0.10204,0.09836,0.12685,0.0992,0.0977,0.09834,39.0,33.0,43.0,28.0,45.0,38.0,44.0
217,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.9]","[0.1, 0.1]",,km_ent,0.09542,0.09942,0.15709,0.07949,0.18109,0.13767,0.15491,0.082,0.12327,0.12929,0.11084,0.14442,0.11831,0.12853,21.0,6.0,20.0,7.0,12.0,21.0,20.0
218,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.9]","[0.1, 0.1]",,km_con,0.05189,0.03621,0.07697,0.04683,0.07927,0.07485,0.07688,0.06674,0.10057,0.09688,0.12502,0.09766,0.09628,0.09686,33.0,27.0,38.0,22.0,38.0,33.0,38.0
219,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.9]","[0.1, 0.1]",,spect_cos_cat,0.09833,0.1023,0.16867,0.07479,0.20535,0.14186,0.16428,0.08008,0.12149,0.12527,0.09733,0.13763,0.11553,0.12583,19.0,3.0,17.0,9.0,7.0,19.0,15.0
220,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.9]","[0.1, 0.1]",,aff_cos_cat,0.39189,0.02373,0.32301,0.02003,0.19448,0.56537,0.27663,0.23001,0.0471,0.13482,0.04116,0.04962,0.33183,0.09733,1.0,42.0,1.0,43.0,10.0,1.0,1.0
221,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.9]","[0.1, 0.1]",,spect_cos_ent,0.05476,0.03914,0.08775,0.03382,0.09796,0.07901,0.08703,0.06402,0.09618,0.10422,0.08398,0.11891,0.09236,0.10322,31.0,24.0,30.0,39.0,32.0,31.0,28.0
222,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.9]","[0.1, 0.1]",,aff_cos_ent,0.23227,0.04817,0.22548,0.05058,0.15309,0.33509,0.20847,0.13385,0.08533,0.12093,0.08937,0.07751,0.1931,0.10964,10.0,19.0,9.0,18.0,20.0,10.0,9.0
223,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.9]","[0.1, 0.1]",,spect_rbf,0.08356,0.08292,0.13381,0.07068,0.14933,0.12056,0.1327,0.07523,0.11243,0.1204,0.10206,0.13552,0.10854,0.11946,24.0,10.0,24.0,11.0,22.0,24.0,24.0
224,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.9]","[0.1, 0.1]",,spect_esk_sim,0.04905,0.03193,0.07287,0.04118,0.07515,0.07077,0.07277,0.06799,0.10241,0.09877,0.12748,0.09963,0.09808,0.09874,41.0,35.0,46.0,33.0,47.0,41.0,46.0
225,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.9]","[0.1, 0.1]",,aff_esk_sim,0.23667,0.05626,0.21525,0.06221,0.24334,0.34144,0.19253,0.23333,0.07535,0.17585,0.09051,0.2731,0.33662,0.14797,9.0,15.0,10.0,13.0,4.0,9.0,10.0
226,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.9]","[0.1, 0.1]",,spect_lin_sim,0.04486,0.02573,0.06632,0.03389,0.06804,0.06472,0.06625,0.06882,0.10365,0.09993,0.12919,0.1007,0.09929,0.09991,47.0,41.0,50.0,38.0,51.0,47.0,50.0
227,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.9]","[0.1, 0.1]",,aff_lin_sim,0.22122,0.05607,0.20947,0.04715,0.24465,0.31915,0.19048,0.19448,0.06328,0.14516,0.06583,0.26697,0.28058,0.12192,12.0,16.0,11.0,20.0,3.0,12.0,11.0
228,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.9]","[0.1, 0.1]",,comp_hr_esk_dis,0.04907,0.03174,0.07311,0.04129,0.07567,0.07079,0.07299,0.06751,0.10179,0.09794,0.1265,0.09863,0.09739,0.09793,40.0,36.0,45.0,32.0,46.0,40.0,45.0
229,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.9]","[0.1, 0.1]",,avg_hr_esk_dis,0.05521,0.04095,0.08232,0.0519,0.08526,0.07965,0.0822,0.07085,0.10686,0.10305,0.13187,0.10403,0.10221,0.10305,29.0,22.0,34.0,16.0,34.0,29.0,31.0
230,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.9]","[0.1, 0.1]",,comp_hr_lin_din,0.05108,0.03494,0.07588,0.04517,0.07826,0.07369,0.07579,0.06847,0.10319,0.09944,0.12839,0.10026,0.09878,0.09942,35.0,28.0,40.0,25.0,41.0,35.0,40.0
231,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.9]","[0.1, 0.1]",,avg_hr_lin_dis,0.04857,0.03117,0.07219,0.04041,0.0745,0.07007,0.0721,0.06785,0.10222,0.09856,0.12698,0.09942,0.09788,0.09854,43.0,37.0,48.0,35.0,49.0,43.0,48.0
232,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.9]","[0.1, 0.1]",,spect_edr,0.10278,0.11131,0.15838,0.11122,0.17033,0.14828,0.15748,0.12401,0.1871,0.18375,0.18775,0.19039,0.1789,0.18354,18.0,2.0,19.0,2.0,17.0,18.0,19.0
233,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.9]","[0.1, 0.1]",,aff_edr,0.27135,0.06284,0.25534,0.05733,0.17605,0.39148,0.23078,0.13378,0.09652,0.103,0.09791,0.08462,0.193,0.09189,7.0,13.0,6.0,15.0,15.0,7.0,6.0
234,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.9]","[0.1, 0.1]",,spectral bad warp,0.0506,0.03426,0.07512,0.0444,0.07743,0.07301,0.07503,0.06709,0.1011,0.09742,0.12558,0.09823,0.09679,0.0974,36.0,30.0,41.0,26.0,43.0,36.0,41.0
235,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.9]","[0.1, 0.1]",,affinity bad warp,0.22839,0.10079,0.23036,0.10269,0.36936,0.32949,0.21401,0.20561,0.12568,0.18003,0.13995,0.33772,0.29663,0.16355,11.0,5.0,8.0,3.0,1.0,11.0,8.0
236,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.9]","[0.1, 0.1]",,PCA bad euclid,0.05498,0.04066,0.08197,0.05155,0.08486,0.07932,0.08184,0.06775,0.10219,0.09859,0.12555,0.09959,0.09774,0.09859,30.0,23.0,35.0,17.0,35.0,30.0,34.0
237,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.9]","[0.1, 0.1]",,spectral bad eucsim,0.0511,0.03483,0.07604,0.04528,0.07861,0.07373,0.07592,0.06673,0.10066,0.09676,0.12505,0.09739,0.09627,0.09676,34.0,29.0,39.0,24.0,40.0,34.0,39.0
238,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.9]","[0.1, 0.1]",,affinity bad eucsim,0.17754,0.05881,0.17404,0.05745,0.27638,0.25613,0.15962,0.21952,0.08934,0.17634,0.10161,0.32639,0.3167,0.15346,14.0,14.0,16.0,14.0,2.0,14.0,18.0
239,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.9]","[0.1, 0.1]",,spectral bad cosine,0.03878,0.01541,0.05976,0.01818,0.06403,0.05594,0.05953,0.05828,0.08804,0.09004,0.08966,0.09696,0.08408,0.08972,51.0,48.0,52.0,45.0,52.0,51.0,52.0
240,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.9]","[0.1, 0.1]",,affinity bad cosine,0.17609,0.02674,0.18177,0.02338,0.13316,0.25405,0.17114,0.13887,0.08609,0.12909,0.08291,0.09244,0.20034,0.11939,16.0,39.0,14.0,41.0,25.0,16.0,14.0
241,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.9]","[0.1, 0.1]",,spectral bad rbf,0.04905,0.03193,0.07287,0.04118,0.07515,0.07077,0.07277,0.06799,0.10241,0.09877,0.12748,0.09963,0.09808,0.09874,41.0,34.0,46.0,33.0,47.0,41.0,46.0
242,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.9]","[0.1, 0.1]",,affinity bad rbf,0.1767,0.08829,0.19515,0.0861,0.20446,0.25492,0.18672,0.1716,0.09963,0.15515,0.11788,0.21366,0.24757,0.14227,15.0,9.0,13.0,5.0,8.0,15.0,12.0
243,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.9]","[0.1, 0.1]",,spectral bad edr,0.0958,0.10082,0.14957,0.10266,0.1632,0.1382,0.14848,0.09185,0.13859,0.13783,0.14881,0.14581,0.13251,0.13748,20.0,4.0,21.0,4.0,19.0,20.0,21.0
244,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.9]","[0.1, 0.1]",,affinity bad edr,0.2815,0.07095,0.25669,0.07827,0.16363,0.40612,0.23153,0.15465,0.05209,0.1221,0.07121,0.0656,0.22312,0.10368,6.0,11.0,5.0,8.0,18.0,6.0,5.0
245,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.9]","[0.1, 0.1]",,kmeans badset,0.0496,0.03273,0.07367,0.0424,0.07597,0.07155,0.07358,0.06772,0.10204,0.09836,0.12685,0.0992,0.0977,0.09834,38.0,32.0,43.0,28.0,44.0,38.0,43.0
246,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.9]","[0.1, 0.1]",,complete badset,0.04628,0.02758,0.06904,0.03584,0.07156,0.06677,0.06892,0.06533,0.09847,0.09487,0.12203,0.09567,0.09424,0.09486,45.0,38.0,49.0,37.0,50.0,45.0,49.0
247,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.9]","[0.1, 0.1]",,average badset,0.05269,0.03719,0.07867,0.04712,0.08156,0.07602,0.07854,0.06883,0.10379,0.10022,0.12755,0.10129,0.09929,0.10021,32.0,26.0,37.0,21.0,37.0,32.0,37.0
248,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.9]","[0.1, 0.1]",,ward badset,0.04998,0.03321,0.07467,0.04225,0.07748,0.0721,0.07455,0.06472,0.0975,0.09413,0.12062,0.09513,0.09336,0.0941,37.0,31.0,42.0,31.0,42.0,37.0,42.0
249,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.9]","[0.1, 0.1]",,spectral eblock warp,0.06375,0.05392,0.10048,0.0429,0.11034,0.09198,0.09981,0.08406,0.12565,0.13312,0.11861,0.14759,0.12127,0.13228,26.0,17.0,27.0,27.0,31.0,26.0,26.0
250,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.9]","[0.1, 0.1]",,affinity eblock warp,0.32566,0.03893,0.27456,0.03807,0.21655,0.46983,0.23834,0.22751,0.07364,0.16152,0.0886,0.19968,0.32823,0.13173,3.0,25.0,3.0,36.0,5.0,3.0,3.0
251,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.9]","[0.1, 0.1]",,PCA eblock euclid,0.0887,0.09116,0.13803,0.07985,0.15002,0.12796,0.1371,0.11397,0.17103,0.17392,0.16276,0.18558,0.16442,0.17348,23.0,7.0,23.0,6.0,21.0,23.0,23.0
252,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.9]","[0.1, 0.1]",,spectral eblock eucsim,0.05552,0.04245,0.08191,0.0457,0.08379,0.08009,0.08187,0.0911,0.13674,0.13468,0.15054,0.1381,0.13143,0.13462,28.0,21.0,36.0,23.0,36.0,28.0,32.0
253,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.9]","[0.1, 0.1]",,affinity eblock eucsim,0.30275,0.00668,0.25043,0.01374,0.20143,0.43678,0.21446,0.23589,0.03885,0.15921,0.05213,0.19931,0.34032,0.12505,5.0,53.0,7.0,47.0,9.0,5.0,7.0
254,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.9]","[0.1, 0.1]",,spectral eblock cosine,0.03654,0.01293,0.05612,0.01133,0.05986,0.05272,0.05595,0.05741,0.08624,0.08968,0.08427,0.09739,0.08283,0.08934,52.0,49.0,53.0,48.0,53.0,52.0,53.0
255,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.9]","[0.1, 0.1]",,affinity eblock cosine,0.18943,0.01712,0.17846,0.02183,0.11699,0.27328,0.16331,0.13114,0.07802,0.11939,0.08035,0.07598,0.1892,0.10804,13.0,47.0,15.0,42.0,29.0,13.0,17.0
256,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.9]","[0.1, 0.1]",,spectral eblock rbf,0.03611,0.01057,0.06321,0.00239,0.07897,0.0521,0.06105,0.04165,0.06055,0.07337,0.06461,0.09659,0.06009,0.07052,53.0,51.0,51.0,52.0,39.0,53.0,51.0
257,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.9]","[0.1, 0.1]",,affinity eblock rbf,0.31409,0.02614,0.26691,0.02788,0.21448,0.45313,0.23218,0.22982,0.04112,0.15334,0.05454,0.19457,0.33155,0.11934,4.0,40.0,4.0,40.0,6.0,4.0,4.0
258,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.9]","[0.1, 0.1]",,spectral eblock edr,0.04701,0.02347,0.08594,0.01919,0.11343,0.06782,0.08184,0.05221,0.07936,0.08767,0.06195,0.10976,0.07532,0.08589,44.0,43.0,32.0,44.0,30.0,44.0,33.0
259,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.9]","[0.1, 0.1]",,affinity eblock edr,0.24174,0.01824,0.2094,0.01778,0.12575,0.34876,0.18482,0.04466,0.02309,0.03871,0.02252,0.02352,0.06443,0.03428,8.0,45.0,12.0,46.0,27.0,8.0,13.0
260,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.9]","[0.1, 0.1]",,kmeans eblockset,0.04327,0.01775,0.08695,0.00622,0.1262,0.06243,0.08048,0.03749,0.05418,0.06955,0.05548,0.10029,0.05409,0.06587,49.0,46.0,31.0,50.0,26.0,49.0,36.0
261,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.9]","[0.1, 0.1]",,complete eblockset,0.03987,0.00923,0.0908,0.00074,0.1475,0.05752,0.08077,0.02471,0.03529,0.05287,0.02272,0.08467,0.03565,0.04875,50.0,52.0,29.0,53.0,23.0,50.0,35.0
262,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.9]","[0.1, 0.1]",,average eblockset,0.04339,0.01281,0.10434,0.00271,0.17725,0.06259,0.09108,0.02006,0.0289,0.03965,0.01436,0.05837,0.02895,0.03825,48.0,50.0,26.0,51.0,14.0,48.0,27.0
263,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.9]","[0.1, 0.1]",,ward eblockset,0.04553,0.02058,0.09257,0.00719,0.13532,0.06569,0.08557,0.03817,0.05517,0.07077,0.05583,0.10127,0.05507,0.06717,46.0,44.0,28.0,49.0,24.0,46.0,29.0
264,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.9]","[0.1, 0.1]",,levenstein,0.05661,0.04379,0.08393,0.04895,0.08632,0.08167,0.08387,0.08514,0.12792,0.12686,0.14283,0.13127,0.12283,0.12674,27.0,20.0,33.0,19.0,33.0,27.0,30.0
265,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.7, 0.9]","[0.1, 0.1]",,spectral warp,0.02746,0.0002,0.04053,-2e-05,0.04149,0.03962,0.04051,0.03795,0.05694,0.05607,0.07204,0.05752,0.05475,0.05603,45.0,41.0,48.0,37.0,49.0,45.0,47.0
266,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.7, 0.9]","[0.1, 0.1]",,aff prop,0.11863,0.00548,0.11657,0.00182,0.08275,0.17114,0.10769,0.14172,0.06486,0.11514,0.06431,0.07294,0.20445,0.10062,16.0,36.0,16.0,35.0,24.0,16.0,16.0
267,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.7, 0.9]","[0.1, 0.1]",,pca,0.03534,0.00945,0.05778,0.01067,0.0671,0.05098,0.05661,0.04875,0.073,0.07679,0.08473,0.08961,0.07033,0.07539,34.0,28.0,33.0,20.0,33.0,34.0,33.0
268,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.7, 0.9]","[0.1, 0.1]",,spectral overlap,0.0239,-0.01088,0.05324,-0.01406,0.08693,0.03449,0.04697,0.01934,0.02539,0.0473,0.02513,0.0861,0.02791,0.04074,49.0,51.0,39.0,52.0,20.0,49.0,43.0
269,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.7, 0.9]","[0.1, 0.1]",,km_choice,0.03915,0.01604,0.06421,0.00721,0.07408,0.05648,0.0632,0.06183,0.09212,0.09949,0.08176,0.11398,0.0892,0.09832,30.0,22.0,30.0,26.0,31.0,30.0,30.0
270,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.7, 0.9]","[0.1, 0.1]",,km_ent,0.0335,0.00672,0.0554,0.00645,0.065,0.04833,0.05421,0.04928,0.07356,0.07778,0.08567,0.09077,0.0711,0.07634,38.0,30.0,36.0,28.0,35.0,38.0,36.0
271,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.7, 0.9]","[0.1, 0.1]",,km_con,0.03661,0.01326,0.05579,0.0111,0.05905,0.05281,0.05565,0.06094,0.0915,0.09361,0.08717,0.09977,0.08793,0.09341,32.0,24.0,35.0,17.0,39.0,32.0,34.0
