,mu,sigma,trials,cluster size,decision,alpha,tau,epsilon,clustering,MI-M,ADMI-M,NMI-M,ARI-M,CO-M,HO-M,VM-M,MI-S,ADMI-S,NMI-S,ARI-S,CO-S,HO-S,VM-S,MI-MR,ADMI-MR,NMI-MR,ARI-MR,CO-MR,HO-MR,VM-MR
138,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 0.7]",,affinity bad edr,0.23985,0.03181,0.2119,0.02805,0.13563,0.34603,0.18741,0.20562,0.07523,0.15874,0.07173,0.09431,0.29665,0.13526,18.0,42.0,25.0,41.0,38.0,18.0,28.0
139,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 0.7]",,kmeans badset,0.06581,0.05394,0.10508,0.06289,0.11893,0.09494,0.10344,0.06092,0.09386,0.09334,0.09323,0.10314,0.08789,0.09301,40.0,35.0,41.0,35.0,42.0,40.0,39.0
140,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 0.7]",,complete badset,0.05461,0.03144,0.11118,0.02061,0.16275,0.07879,0.10282,0.04509,0.06944,0.07442,0.05073,0.09396,0.06505,0.07343,44.0,43.0,37.0,44.0,33.0,44.0,40.0
141,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 0.7]",,average badset,0.0464,0.01694,0.10582,0.01148,0.17388,0.06694,0.09348,0.04433,0.06862,0.06999,0.05013,0.08262,0.06395,0.07016,48.0,47.0,39.0,48.0,31.0,48.0,44.0
142,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 0.7]",,ward badset,0.05588,0.03737,0.09681,0.03842,0.12087,0.08061,0.09333,0.05956,0.09107,0.09375,0.08961,0.11039,0.08593,0.09262,43.0,40.0,46.0,39.0,41.0,43.0,45.0
143,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 0.7]",,spectral eblock warp,0.42298,0.59425,0.61759,0.62687,0.62518,0.61023,0.61747,0.13505,0.20285,0.19169,0.20094,0.18866,0.19484,0.19177,3.0,1.0,1.0,1.0,1.0,3.0,1.0
144,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 0.7]",,affinity eblock warp,0.34521,0.21191,0.36704,0.21217,0.27258,0.49803,0.34982,0.0892,0.10222,0.10149,0.11649,0.08811,0.12869,0.10029,13.0,12.0,13.0,14.0,14.0,13.0,13.0
145,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 0.7]",,PCA eblock euclid,0.37365,0.52017,0.54509,0.55463,0.55136,0.53906,0.54497,0.18153,0.27262,0.26075,0.26884,0.25977,0.26189,0.2608,8.0,5.0,5.0,5.0,5.0,8.0,5.0
146,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 0.7]",,spectral eblock eucsim,0.37563,0.52299,0.5483,0.57012,0.55526,0.54192,0.54802,0.17043,0.25617,0.24112,0.26523,0.23645,0.24587,0.24137,7.0,4.0,4.0,4.0,4.0,7.0,4.0
147,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 0.7]",,affinity eblock eucsim,0.48162,0.30114,0.495,0.33821,0.35497,0.69483,0.46708,0.10948,0.10735,0.11614,0.13779,0.0988,0.15795,0.11333,1.0,10.0,8.0,10.0,10.0,1.0,9.0
148,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 0.7]",,spectral eblock cosine,0.16247,0.20235,0.24389,0.21489,0.25447,0.2344,0.24335,0.13049,0.19624,0.19231,0.20695,0.19753,0.18825,0.19223,23.0,13.0,20.0,13.0,16.0,23.0,20.0
149,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 0.7]",,affinity eblock cosine,0.35889,0.20165,0.37533,0.25427,0.2742,0.51776,0.35599,0.12786,0.10892,0.12932,0.14981,0.09728,0.18446,0.12329,10.0,14.0,12.0,12.0,13.0,10.0,11.0
150,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 0.7]",,spectral eblock rbf,0.38297,0.53426,0.5551,0.59781,0.55772,0.55251,0.55509,0.15441,0.23189,0.22245,0.21905,0.22214,0.22277,0.22247,6.0,3.0,3.0,2.0,3.0,6.0,3.0
151,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 0.7]",,affinity eblock rbf,0.45496,0.33072,0.49376,0.37294,0.37784,0.65636,0.47183,0.11468,0.14984,0.13233,0.17451,0.13713,0.16544,0.13187,2.0,9.0,9.0,9.0,9.0,2.0,8.0
152,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 0.7]",,spectral eblock edr,0.22129,0.29129,0.32495,0.33073,0.33096,0.31926,0.3248,0.1358,0.20398,0.19732,0.21431,0.19914,0.19592,0.1973,20.0,11.0,15.0,11.0,11.0,20.0,14.0
153,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 0.7]",,affinity eblock edr,0.35906,0.048,0.30015,0.0705,0.17882,0.51802,0.25977,0.19472,0.07483,0.13609,0.09291,0.07206,0.28092,0.11065,9.0,37.0,17.0,31.0,29.0,9.0,17.0
154,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 0.7]",,kmeans eblockset,0.3858,0.53849,0.5602,0.59689,0.56389,0.55659,0.56017,0.14741,0.22138,0.21214,0.21187,0.21167,0.21267,0.21216,4.0,2.0,2.0,3.0,2.0,4.0,2.0
155,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 0.7]",,complete eblockset,0.3133,0.42876,0.46272,0.45318,0.47507,0.45199,0.46195,0.1778,0.26803,0.2515,0.28007,0.24571,0.25651,0.25229,16.0,8.0,10.0,8.0,8.0,16.0,10.0
156,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 0.7]",,average eblockset,0.34713,0.47868,0.50927,0.5078,0.51918,0.5008,0.5086,0.2036,0.30851,0.28992,0.3188,0.28519,0.29373,0.29069,12.0,7.0,7.0,7.0,6.0,12.0,7.0
157,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 0.7]",,ward eblockset,0.34877,0.48269,0.50963,0.51639,0.51642,0.50316,0.50947,0.19241,0.28911,0.27525,0.28935,0.27296,0.27759,0.27534,11.0,6.0,6.0,6.0,7.0,11.0,6.0
158,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 0.7]",,levenstein,0.15625,0.19039,0.25225,0.16319,0.28482,0.22542,0.24949,0.09373,0.14258,0.13685,0.14699,0.14042,0.13522,0.13748,24.0,15.0,19.0,24.0,12.0,24.0,19.0
159,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1]",,spectral warp,0.27522,0.37214,0.40603,0.40267,0.4155,0.39706,0.40578,0.14094,0.21184,0.20311,0.2259,0.20328,0.20334,0.20317,26.0,15.0,21.0,16.0,16.0,26.0,20.0
160,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1]",,aff prop,0.38044,0.21324,0.38868,0.2252,0.27598,0.54886,0.36641,0.12683,0.08872,0.12016,0.10978,0.08094,0.18297,0.11101,18.0,31.0,24.0,30.0,30.0,18.0,24.0
161,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1]",,pca,0.21654,0.28154,0.33946,0.26418,0.3721,0.3124,0.33677,0.09707,0.14846,0.12902,0.18932,0.11553,0.14004,0.13134,30.0,22.0,27.0,26.0,20.0,30.0,26.0
162,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1]",,spectral overlap,0.0698,0.05825,0.12205,0.04306,0.15155,0.1007,0.11828,0.09525,0.1437,0.14522,0.14228,0.15942,0.13742,0.14427,46.0,43.0,46.0,47.0,45.0,46.0,46.0
163,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1]",,km_choice,0.05721,0.04273,0.08896,0.05066,0.09686,0.08254,0.08825,0.06207,0.09399,0.09293,0.10934,0.099,0.08954,0.09251,50.0,47.0,50.0,45.0,52.0,50.0,50.0
164,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1]",,km_ent,0.26172,0.35114,0.39597,0.34887,0.41619,0.37759,0.39506,0.12659,0.19082,0.17759,0.22359,0.17296,0.18263,0.17799,28.0,18.0,22.0,20.0,15.0,28.0,22.0
165,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1]",,km_con,0.30377,0.41461,0.45254,0.42704,0.46827,0.43825,0.45182,0.15271,0.22985,0.21445,0.25153,0.20877,0.22031,0.2149,22.0,13.0,16.0,13.0,13.0,22.0,16.0
166,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1]",,spect_cos_cat,0.01925,-0.01385,0.0291,-0.01036,0.03058,0.02777,0.02902,0.02658,0.04072,0.03917,0.04877,0.04013,0.03835,0.03915,53.0,53.0,53.0,53.0,53.0,53.0,53.0
167,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1]",,aff_cos_cat,0.09269,0.00711,0.14418,0.01371,0.21514,0.13373,0.1395,0.04949,0.0186,0.05438,0.02869,0.18804,0.0714,0.05648,43.0,50.0,44.0,49.0,40.0,43.0,44.0
168,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1]",,spect_cos_ent,0.09052,0.08934,0.16162,0.06164,0.20439,0.13059,0.15624,0.05441,0.08259,0.08882,0.06826,0.10524,0.0785,0.08861,44.0,41.0,42.0,42.0,41.0,44.0,41.0
169,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1]",,aff_cos_ent,0.29076,0.11156,0.30514,0.15242,0.22331,0.41948,0.28985,0.08638,0.05669,0.07943,0.09323,0.05542,0.12462,0.07343,24.0,38.0,32.0,38.0,39.0,24.0,32.0
170,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1]",,spect_rbf,0.26284,0.35333,0.39151,0.36978,0.40459,0.3792,0.39113,0.13266,0.19957,0.19077,0.21757,0.19067,0.19138,0.19084,27.0,17.0,23.0,18.0,18.0,27.0,23.0
171,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1]",,spect_esk_sim,0.10004,0.1073,0.15584,0.11572,0.17017,0.14432,0.1545,0.0676,0.10221,0.10211,0.11394,0.11104,0.09753,0.1017,41.0,39.0,43.0,39.0,43.0,41.0,43.0
172,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1]",,aff_esk_sim,0.12804,0.02279,0.17359,0.00925,0.168,0.18472,0.17094,0.0482,0.05221,0.05429,0.03627,0.05415,0.06953,0.05458,40.0,49.0,39.0,50.0,44.0,40.0,39.0
173,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1]",,spect_lin_sim,0.29292,0.3988,0.43091,0.427,0.43971,0.42259,0.43066,0.16937,0.25443,0.24383,0.25935,0.24375,0.24436,0.24386,23.0,14.0,19.0,14.0,14.0,23.0,17.0
174,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1]",,aff_lin_sim,0.15204,0.05039,0.16215,0.05469,0.1209,0.21935,0.15463,0.11992,0.09321,0.12317,0.08637,0.08962,0.17301,0.11665,38.0,46.0,41.0,44.0,48.0,38.0,42.0
175,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1]",,comp_hr_esk_dis,0.03695,0.00668,0.07625,0.00134,0.11293,0.05331,0.0703,0.03581,0.05315,0.06954,0.03088,0.10051,0.05167,0.0659,51.0,51.0,52.0,52.0,51.0,51.0,52.0
176,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1]",,avg_hr_esk_dis,0.0367,0.00208,0.08574,0.00196,0.14227,0.05295,0.07563,0.03046,0.04684,0.06141,0.01977,0.09288,0.04394,0.05746,52.0,52.0,51.0,51.0,46.0,52.0,51.0
177,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1]",,comp_hr_lin_din,0.08129,0.08005,0.12182,0.09478,0.1268,0.11728,0.12161,0.07642,0.11542,0.11343,0.12769,0.11692,0.11025,0.1134,45.0,42.0,47.0,40.0,47.0,45.0,45.0
178,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1]",,avg_hr_lin_dis,0.06744,0.05801,0.10647,0.06016,0.11711,0.0973,0.10575,0.05484,0.08299,0.08641,0.08073,0.09609,0.07912,0.08582,47.0,44.0,48.0,43.0,49.0,47.0,48.0
179,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1]",,spect_edr,0.16545,0.20675,0.24921,0.21267,0.26067,0.23869,0.24875,0.13577,0.20422,0.20155,0.21686,0.20837,0.19587,0.20137,36.0,32.0,36.0,33.0,33.0,36.0,36.0
180,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1]",,aff_edr,0.33026,0.16043,0.33016,0.17785,0.22964,0.47646,0.30889,0.15134,0.10548,0.14383,0.11383,0.09676,0.21834,0.13283,21.0,37.0,28.0,35.0,37.0,21.0,29.0
181,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1]",,spectral bad warp,0.33321,0.45908,0.48893,0.49062,0.49811,0.48072,0.48847,0.18861,0.28366,0.2685,0.28985,0.26485,0.2721,0.26888,20.0,12.0,15.0,12.0,12.0,20.0,14.0
182,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1]",,affinity bad warp,0.50513,0.30962,0.51513,0.35195,0.36476,0.72874,0.48543,0.0998,0.08476,0.10193,0.11011,0.07566,0.14399,0.09717,12.0,20.0,14.0,19.0,23.0,12.0,15.0
183,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1]",,PCA bad euclid,0.13976,0.16326,0.22973,0.15796,0.27238,0.20163,0.22339,0.13755,0.20991,0.19014,0.22934,0.17775,0.19844,0.19362,39.0,36.0,38.0,36.0,31.0,39.0,38.0
184,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1]",,spectral bad eucsim,0.22511,0.29541,0.34644,0.28532,0.37156,0.32477,0.34476,0.09827,0.14926,0.13825,0.16359,0.13474,0.14178,0.13945,29.0,21.0,26.0,23.0,21.0,29.0,25.0
185,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1]",,affinity bad eucsim,0.43736,0.22934,0.43436,0.26949,0.29994,0.63097,0.4055,0.14017,0.09855,0.13574,0.14037,0.09332,0.20222,0.12664,15.0,28.0,18.0,25.0,28.0,15.0,21.0
186,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1]",,spectral bad cosine,0.06425,0.05424,0.1021,0.04902,0.11316,0.09269,0.10129,0.05942,0.08843,0.09651,0.0909,0.11095,0.08573,0.0954,48.0,45.0,49.0,46.0,50.0,48.0,49.0
187,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1]",,affinity bad cosine,0.34597,0.1721,0.35322,0.21992,0.25102,0.49912,0.3328,0.16749,0.12483,0.16493,0.17189,0.11561,0.24163,0.15431,19.0,34.0,25.0,31.0,34.0,19.0,27.0
188,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1]",,spectral bad rbf,0.1636,0.20444,0.23914,0.24408,0.2424,0.23603,0.23907,0.1265,0.1904,0.18371,0.21041,0.18493,0.1825,0.18374,37.0,33.0,37.0,28.0,36.0,37.0,37.0
189,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1]",,affinity bad rbf,0.41208,0.24861,0.43039,0.30396,0.31333,0.5945,0.40831,0.13697,0.10841,0.13665,0.13203,0.09998,0.1976,0.12948,17.0,26.0,20.0,22.0,26.0,17.0,19.0
190,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1]",,spectral bad edr,0.181,0.23096,0.2638,0.27851,0.26655,0.26113,0.26376,0.10995,0.1651,0.16082,0.18279,0.16314,0.15862,0.1608,33.0,27.0,34.0,24.0,32.0,33.0,34.0
191,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1]",,affinity bad edr,0.29069,0.16425,0.31117,0.15705,0.24265,0.41938,0.29426,0.18179,0.10022,0.13209,0.11826,0.08511,0.26227,0.11451,25.0,35.0,30.0,37.0,35.0,25.0,31.0
192,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1]",,kmeans badset,0.17204,0.21501,0.26327,0.23728,0.28315,0.24821,0.26099,0.11129,0.16915,0.15461,0.19876,0.1496,0.16056,0.156,35.0,30.0,35.0,29.0,29.0,35.0,35.0
193,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1]",,complete badset,0.09403,0.09178,0.17005,0.07969,0.22513,0.13565,0.16114,0.10606,0.16283,0.14862,0.16548,0.14178,0.15302,0.15174,42.0,40.0,40.0,41.0,38.0,42.0,40.0
194,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1]",,average badset,0.06197,0.04061,0.13006,0.03,0.19872,0.0894,0.11806,0.07119,0.10972,0.10196,0.10382,0.10087,0.10271,0.10409,49.0,48.0,45.0,48.0,42.0,49.0,47.0
195,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1]",,ward badset,0.19941,0.2547,0.31049,0.26061,0.34227,0.28769,0.30647,0.13935,0.21293,0.19054,0.23902,0.17496,0.20104,0.1941,32.0,24.0,31.0,27.0,25.0,32.0,30.0
196,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1]",,spectral eblock warp,0.62937,0.90423,0.90926,0.92091,0.91055,0.90798,0.90926,0.09181,0.13786,0.1304,0.11692,0.12834,0.13246,0.13041,7.0,5.0,5.0,5.0,5.0,7.0,5.0
197,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1]",,affinity eblock warp,0.53938,0.35948,0.56179,0.39914,0.40766,0.77816,0.53255,0.1262,0.12279,0.13795,0.1635,0.11336,0.18206,0.13501,11.0,16.0,12.0,17.0,17.0,11.0,12.0
198,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1]",,PCA eblock euclid,0.63584,0.91395,0.91896,0.92308,0.92062,0.91733,0.91895,0.10506,0.15776,0.14837,0.14388,0.14513,0.15157,0.14839,5.0,3.0,3.0,4.0,3.0,5.0,3.0
199,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1]",,spectral eblock eucsim,0.6345,0.91195,0.91636,0.92984,0.91733,0.9154,0.91636,0.08199,0.1231,0.11694,0.09809,0.11559,0.11829,0.11694,6.0,4.0,4.0,3.0,4.0,6.0,4.0
200,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1]",,affinity eblock eucsim,0.65934,0.46537,0.69002,0.50831,0.50422,0.95123,0.65473,0.0536,0.09454,0.06816,0.1529,0.08297,0.07733,0.07714,4.0,11.0,10.0,11.0,11.0,4.0,10.0
201,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1]",,spectral eblock cosine,0.17981,0.22729,0.2843,0.19426,0.31239,0.2594,0.28271,0.08753,0.13196,0.1331,0.12176,0.14187,0.12628,0.13293,34.0,29.0,33.0,34.0,27.0,34.0,33.0
202,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1]",,affinity eblock cosine,0.4763,0.33216,0.5223,0.42599,0.3998,0.68716,0.50209,0.14632,0.11177,0.1399,0.15999,0.0937,0.2111,0.13212,13.0,19.0,13.0,15.0,19.0,13.0,13.0
203,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1]",,spectral eblock rbf,0.65964,0.94969,0.95221,0.95991,0.95276,0.95166,0.95221,0.06876,0.10324,0.09807,0.08226,0.09694,0.0992,0.09807,2.0,2.0,1.0,1.0,1.0,2.0,1.0
204,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1]",,affinity eblock rbf,0.66361,0.55692,0.7442,0.61262,0.587,0.95739,0.7177,0.05307,0.17361,0.10732,0.18605,0.16042,0.07656,0.11867,1.0,10.0,9.0,10.0,10.0,1.0,9.0
205,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1]",,spectral eblock edr,0.42244,0.59349,0.61314,0.64177,0.61689,0.60945,0.6131,0.17002,0.25534,0.24394,0.23847,0.24262,0.24529,0.24396,16.0,9.0,11.0,9.0,9.0,16.0,11.0
206,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1]",,affinity eblock edr,0.44297,0.25015,0.44792,0.31938,0.37132,0.63906,0.41934,0.22893,0.19287,0.22712,0.236,0.21714,0.33028,0.21775,14.0,25.0,17.0,21.0,22.0,14.0,18.0
207,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1]",,kmeans eblockset,0.65964,0.94969,0.95221,0.95991,0.95276,0.95166,0.95221,0.06876,0.10324,0.09807,0.08226,0.09694,0.0992,0.09807,2.0,1.0,1.0,1.0,1.0,2.0,1.0
208,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1]",,complete eblockset,0.59639,0.8547,0.86349,0.86732,0.86663,0.86041,0.86346,0.12827,0.19264,0.18045,0.18215,0.17577,0.18505,0.1805,10.0,8.0,8.0,8.0,8.0,10.0,8.0
209,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1]",,average eblockset,0.61909,0.88879,0.89506,0.90304,0.89699,0.89315,0.89505,0.10805,0.16226,0.15279,0.14581,0.14966,0.15589,0.15281,8.0,6.0,6.0,6.0,6.0,8.0,6.0
210,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1]",,ward eblockset,0.60557,0.86849,0.87602,0.88408,0.87841,0.87365,0.876,0.11499,0.17267,0.16246,0.15678,0.15899,0.16589,0.16249,9.0,7.0,7.0,7.0,7.0,9.0,7.0
211,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1]",,levenstein,0.20121,0.2575,0.32375,0.21696,0.36469,0.29028,0.32015,0.10802,0.16508,0.14534,0.18609,0.131,0.15584,0.14786,31.0,23.0,29.0,32.0,24.0,31.0,28.0
212,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1.5]",,spectral warp,0.54018,0.77029,0.78412,0.79151,0.78902,0.77932,0.78408,0.12824,0.19262,0.17997,0.187,0.17482,0.18502,0.18003,16.0,12.0,14.0,12.0,12.0,16.0,13.0
213,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1.5]",,aff prop,0.57365,0.46708,0.64272,0.53498,0.5024,0.82761,0.62134,0.10285,0.11524,0.1161,0.14129,0.10762,0.14838,0.11582,13.0,29.0,19.0,29.0,29.0,13.0,20.0
214,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1.5]",,pca,0.46614,0.65868,0.6841,0.65873,0.69666,0.67249,0.68363,0.18166,0.27344,0.2499,0.29473,0.23652,0.26209,0.25056,24.0,16.0,18.0,17.0,16.0,24.0,17.0
215,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1.5]",,spectral overlap,0.04994,0.02965,0.08788,0.02152,0.11,0.07205,0.08493,0.05577,0.08308,0.09305,0.08677,0.11539,0.08046,0.09068,52.0,50.0,53.0,52.0,53.0,52.0,52.0
216,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1.5]",,km_choice,0.28443,0.38566,0.41987,0.40615,0.43045,0.41035,0.41935,0.1879,0.28268,0.26936,0.29603,0.26773,0.27108,0.26967,41.0,33.0,38.0,34.0,37.0,41.0,38.0
217,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1.5]",,km_ent,0.43476,0.6116,0.63953,0.61746,0.65272,0.62722,0.6391,0.15378,0.23151,0.21073,0.25741,0.19853,0.22186,0.21133,25.0,17.0,20.0,18.0,17.0,25.0,19.0
218,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1.5]",,km_con,0.54856,0.78287,0.79607,0.80153,0.80083,0.79141,0.79603,0.13264,0.19922,0.18618,0.19273,0.1809,0.19136,0.18624,15.0,10.0,12.0,11.0,10.0,15.0,12.0
219,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1.5]",,spect_cos_cat,0.06674,0.05708,0.10685,0.05752,0.12107,0.09628,0.10521,0.06587,0.09909,0.10305,0.10521,0.11617,0.09503,0.10228,51.0,49.0,51.0,48.0,52.0,51.0,51.0
220,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1.5]",,aff_cos_cat,0.12102,0.01452,0.17926,0.03478,0.19189,0.1746,0.17552,0.05468,0.01872,0.04926,0.04142,0.02834,0.07889,0.05102,48.0,52.0,49.0,50.0,48.0,48.0,49.0
221,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1.5]",,spect_cos_ent,0.135,0.15744,0.22765,0.11336,0.26916,0.19476,0.22362,0.0865,0.13148,0.13102,0.11751,0.13857,0.1248,0.13174,47.0,46.0,46.0,47.0,47.0,47.0,46.0
222,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1.5]",,aff_cos_ent,0.37512,0.18869,0.39798,0.2711,0.2941,0.54118,0.37941,0.08685,0.09591,0.09621,0.13401,0.07938,0.1253,0.09451,36.0,45.0,42.0,44.0,44.0,36.0,42.0
223,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 1.5]",,spect_rbf,0.48818,0.69212,0.71163,0.71344,0.71925,0.7043,0.71149,0.12754,0.19174,0.17717,0.19856,0.16996,0.18401,0.17741,20.0,13.0,15.0,14.0,13.0,20.0,15.0
