,mu,sigma,trials,cluster size,decision,alpha,tau,epsilon,clustering,labels,mut inf scr,adj mis,norm mis,adj rand s,complet,homogen,vmeas,mut inf scr1,adj mis1,norm mis1,adj rand s1,complet1,homogen1,vmeas1
166,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[0.7, 0.7]",,aff_cos_ent,[0 5 5 1 5 1 2 3 4 5 5 6 6 5 5 6 5 6 6 1],0.32041,0.0823,0.30456,0.07767,0.20066,0.46226,0.27984,8.0,23.0,11.0,16.0,27.0,8.0,12.0
167,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[0.7, 0.7]",,spect_rbf,[1 0 1 1 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0],0.34201,0.47249,0.51054,0.46434,0.52825,0.49342,0.51024,5.0,1.0,1.0,1.0,1.0,5.0,1.0
168,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[0.7, 0.7]",,spect_esk_sim,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0],0.07488,0.05993,0.15775,0.02146,0.23035,0.10803,0.14708,30.0,25.0,27.0,24.0,17.0,30.0,27.0
169,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[0.7, 0.7]",,aff_esk_sim,[1 1 1 4 1 0 1 1 2 1 4 3 1 4 1 1 4 1 1 5],0.17316,-0.0011,0.18773,-0.00224,0.14107,0.24982,0.18032,17.0,40.0,25.0,39.0,34.0,17.0,23.0
170,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[0.7, 0.7]",,spect_lin_sim,[0 0 0 1 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 1],0.0,-0.04207,0.0,-0.04626,0.0,0.0,0.0,50.0,51.0,50.0,50.0,50.0,50.0,50.0
171,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[0.7, 0.7]",,aff_lin_sim,[0 0 0 2 0 1 0 0 1 3 2 4 3 2 3 0 2 4 2 4],0.32903,0.14363,0.32125,0.17391,0.21741,0.47469,0.29823,7.0,9.0,9.0,5.0,25.0,7.0,9.0
172,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[0.7, 0.7]",,comp_hr_esk_dis,[1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1],0.07488,0.05993,0.15775,0.02146,0.23035,0.10803,0.14708,30.0,25.0,27.0,24.0,17.0,30.0,27.0
173,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[0.7, 0.7]",,avg_hr_esk_dis,[1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1],0.07488,0.05993,0.15775,0.02146,0.23035,0.10803,0.14708,30.0,25.0,27.0,24.0,17.0,30.0,27.0
174,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[0.7, 0.7]",,comp_hr_lin_din,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0],0.07488,0.05993,0.15775,0.02146,0.23035,0.10803,0.14708,30.0,25.0,27.0,24.0,17.0,30.0,27.0
175,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[0.7, 0.7]",,avg_hr_lin_dis,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0],0.07488,0.05993,0.15775,0.02146,0.23035,0.10803,0.14708,30.0,25.0,27.0,24.0,17.0,30.0,27.0
176,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[0.7, 0.7]",,spect_edr,[0 0 0 1 0 0 0 0 0 1 1 0 0 1 1 0 1 1 1 0],0.0863,0.08869,0.12636,0.1153,0.12824,0.12451,0.12635,28.0,20.0,35.0,12.0,35.0,28.0,35.0
177,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[0.7, 0.7]",,aff_edr,[1 0 0 4 0 2 1 1 2 3 4 5 5 4 3 3 3 4 4 2],0.3601,0.12247,0.32673,0.10253,0.20549,0.51952,0.29449,4.0,19.0,8.0,14.0,26.0,4.0,10.0
178,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[0.7, 0.7]",,spectral bad warp,[1 1 1 0 1 0 1 1 0 1 0 1 1 0 1 0 1 1 1 1],0.0,-0.04207,0.0,-0.04626,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
