,mu,sigma,trials,cluster size,decision,alpha,tau,epsilon,clustering,labels,mut inf scr,adj mis,norm mis,adj rand s,complet,homogen,vmeas,mut inf scr1,adj mis1,norm mis1,adj rand s1,complet1,homogen1,vmeas1
17,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[0.5, 0.5]","[0.1, 0.3]",,avg_hr_esk_dis,[1 0 1 1 0 0 0 0 0 0],0.27436,0.33238,0.42163,0.29412,0.44913,0.39582,0.42079,4.0,2.0,3.0,3.0,2.0,4.0,3.0
18,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[0.5, 0.5]","[0.1, 0.3]",,comp_hr_lin_din,[1 0 1 1 0 0 0 0 0 0],0.27436,0.33238,0.42163,0.29412,0.44913,0.39582,0.42079,4.0,2.0,3.0,3.0,2.0,4.0,3.0
19,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[0.5, 0.5]","[0.1, 0.3]",,avg_hr_lin_dis,[1 0 1 1 0 0 0 0 0 0],0.27436,0.33238,0.42163,0.29412,0.44913,0.39582,0.42079,4.0,2.0,3.0,3.0,2.0,4.0,3.0
20,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[0.5, 0.5]","[0.1, 0.3]",,spect_edr,[0 1 0 1 0 0 0 0 0 1],0.02416,-0.06648,0.03712,-0.05882,0.03955,0.03485,0.03705,21.0,21.0,21.0,21.0,21.0,21.0,21.0
21,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[0.5, 0.5]","[0.1, 0.3]",,aff_edr,[0 1 0 1 1 2 2 0 1 1],0.16569,0.02856,0.19612,-0.02062,0.16092,0.23904,0.19235,19.0,20.0,20.0,20.0,20.0,19.0,20.0
22,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[0.5, 0.5]","[0.1, 0.5]",,spectral warp,[0 1 0 1 1 0 0 1 0 0],0.0863,0.03968,0.12636,0.0597,0.12824,0.12451,0.12635,17.0,15.0,17.0,15.0,17.0,17.0,17.0
23,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[0.5, 0.5]","[0.1, 0.5]",,aff prop,[2 0 2 1 1 2 2 1 2 2],0.12028,-0.0277,0.15247,0.0,0.13396,0.17353,0.1512,16.0,16.0,16.0,16.0,16.0,16.0,16.0
24,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[0.5, 0.5]","[0.1, 0.5]",,pca,[1 0 1 0 0 0 1 0 1 1],0.02014,-0.0625,0.02905,-0.08,0.02905,0.02905,0.02905,19.0,18.0,19.0,19.0,19.0,19.0,19.0
25,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[0.5, 0.5]","[0.1, 0.5]",,spectral overlap,[1 0 1 0 0 0 0 1 0 1],0.0,-0.0969,0.0,-0.1194,0.0,0.0,0.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0
26,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[0.5, 0.5]","[0.1, 0.5]",,km_choice,[0 1 0 0 0 1 1 1 1 1],0.42281,0.5722,0.61904,0.59701,0.62824,0.60999,0.61898,2.0,1.0,1.0,1.0,1.0,2.0,1.0
27,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[0.5, 0.5]","[0.1, 0.5]",,km_ent,[0 1 0 1 1 1 0 1 0 0],0.02014,-0.0625,0.02905,-0.08,0.02905,0.02905,0.02905,19.0,18.0,19.0,19.0,19.0,19.0,19.0
28,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[0.5, 0.5]","[0.1, 0.5]",,km_con,[0 1 0 0 0 1 1 1 1 1],0.42281,0.5722,0.61904,0.59701,0.62824,0.60999,0.61898,2.0,1.0,1.0,1.0,1.0,2.0,1.0
29,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[0.5, 0.5]","[0.1, 0.5]",,spect_cos_cat,[1 0 1 1 1 0 0 0 0 0],0.42281,0.5722,0.61904,0.59701,0.62824,0.60999,0.61898,2.0,1.0,1.0,1.0,1.0,2.0,1.0
30,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[0.5, 0.5]","[0.1, 0.5]",,aff_cos_cat,[1 0 1 2 2 0 0 0 0 0],0.42281,0.3439,0.52097,0.40609,0.44494,0.60999,0.51455,13.0,12.0,13.0,12.0,12.0,13.0,12.0
31,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[0.5, 0.5]","[0.1, 0.5]",,spect_cos_ent,[0 0 0 1 1 0 0 1 0 0],0.02416,-0.06648,0.03712,-0.05882,0.03955,0.03485,0.03705,18.0,21.0,18.0,17.0,18.0,18.0,18.0
32,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[0.5, 0.5]","[0.1, 0.5]",,aff_cos_ent,[1 0 1 3 3 2 1 3 1 1],0.16569,-0.05428,0.18412,-0.07254,0.14182,0.23904,0.17802,14.0,17.0,15.0,18.0,15.0,14.0,15.0
