,mu,sigma,trials,cluster size,decision,alpha,tau,epsilon,clustering,labels,mut inf scr,adj mis,norm mis,adj rand s,complet,homogen,vmeas,mut inf scr1,adj mis1,norm mis1,adj rand s1,complet1,homogen1,vmeas1
93,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 0.5]",,affinity eblock eucsim,[0 1 1 0 1 1 1 1 0 0 0 1 0 1 1 1 2 0 0 1],0.03693,-0.03372,0.04826,-0.04908,0.0437,0.05328,0.04802,30.0,45.0,30.0,48.0,29.0,30.0,30.0
94,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 0.5]",,spectral eblock cosine,[1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 1 1 1 0],0.00506,-0.03311,0.00733,-0.04442,0.00735,0.0073,0.00733,49.0,34.0,49.0,43.0,49.0,49.0,49.0
95,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 0.5]",,affinity eblock cosine,[0 1 1 4 1 1 1 1 4 2 3 1 3 1 1 1 4 4 4 1],0.14594,0.00888,0.15967,-0.02703,0.12109,0.21055,0.15375,16.0,25.0,17.0,30.0,19.0,16.0,18.0
96,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 0.5]",,spectral eblock rbf,[0 1 1 0 1 1 1 1 0 0 0 1 0 1 1 1 0 0 0 1],0.00506,-0.03311,0.00733,-0.04442,0.00735,0.0073,0.00733,49.0,33.0,49.0,43.0,49.0,49.0,49.0
97,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 0.5]",,affinity eblock rbf,[2 0 0 2 0 0 0 0 2 2 2 0 2 0 0 0 1 2 2 0],0.03693,-0.03372,0.04826,-0.04908,0.0437,0.05328,0.04802,30.0,45.0,30.0,48.0,29.0,30.0,30.0
98,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 0.5]",,spectral eblock edr,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0],0.03597,0.0,0.09698,0.0,0.18121,0.0519,0.08069,34.0,26.0,21.0,25.0,11.0,34.0,21.0
99,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 0.5]",,affinity eblock edr,[0 1 3 4 2 2 3 3 1 6 4 6 5 5 5 1 3 0 0 6],0.22493,0.0116,0.19495,0.01156,0.11711,0.32451,0.17211,1.0,23.0,14.0,23.0,20.0,1.0,15.0
100,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 0.5]",,kmeans eblockset,[1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 1 1 1 0],0.00506,-0.03311,0.00733,-0.04442,0.00735,0.0073,0.00733,49.0,34.0,49.0,43.0,49.0,49.0,49.0
101,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 0.5]",,complete eblockset,[0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 1 1 0],0.0067,-0.0333,0.01073,-0.03068,0.01192,0.00967,0.01068,38.0,36.0,38.0,31.0,38.0,38.0,38.0
102,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 0.5]",,average eblockset,[1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 0 0 0 1],0.0067,-0.0333,0.01073,-0.03068,0.01192,0.00967,0.01068,38.0,36.0,38.0,31.0,38.0,38.0,38.0
103,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 0.5]",,ward eblockset,[0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 1 1 0],0.0067,-0.0333,0.01073,-0.03068,0.01192,0.00967,0.01068,38.0,36.0,38.0,31.0,38.0,38.0,38.0
104,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 0.9]",,spectral warp,[1 0 0 1 1 1 1 0 0 1 0 0 0 0 1 0 0 0 0 0],0.1484,0.18162,0.22152,0.21227,0.22921,0.21409,0.22139,19.0,14.0,16.0,14.0,15.0,19.0,16.0
