,mu,sigma,trials,cluster size,decision,alpha,tau,epsilon,clustering,MI-M,ADMI-M,NMI-M,ARI-M,CO-M,HO-M,VM-M,MI-S,ADMI-S,NMI-S,ARI-S,CO-S,HO-S,VM-S,MI-MR,ADMI-MR,NMI-MR,ARI-MR,CO-MR,HO-MR,VM-MR
21,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.5, 0.5]",,aff_edr,0.11333,0.00845,0.11603,-0.00513,0.08286,0.1635,0.10936,0.09506,0.06664,0.09275,0.06657,0.06378,0.13714,0.08628,16.0,42.0,17.0,49.0,36.0,16.0,17.0
22,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.5, 0.5]",,spectral bad warp,0.04325,0.02356,0.06332,0.03202,0.06428,0.0624,0.06331,0.06017,0.09072,0.0881,0.1114,0.08944,0.08681,0.08809,40.0,33.0,44.0,30.0,46.0,40.0,44.0
23,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.5, 0.5]",,affinity bad warp,0.18,0.03898,0.18367,0.043,0.13066,0.25968,0.17294,0.11512,0.0777,0.11143,0.08235,0.07628,0.16608,0.10352,5.0,17.0,7.0,18.0,14.0,5.0,7.0
24,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.5, 0.5]",,PCA bad euclid,0.04309,0.01778,0.08155,0.0195,0.11469,0.06217,0.07572,0.04235,0.06438,0.06834,0.07475,0.09169,0.0611,0.06633,41.0,37.0,31.0,37.0,22.0,41.0,32.0
25,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.5, 0.5]",,spectral bad eucsim,0.04711,0.02975,0.06855,0.03935,0.06915,0.06796,0.06855,0.06452,0.09702,0.09368,0.12329,0.09429,0.09309,0.09368,34.0,26.0,42.0,21.0,45.0,34.0,42.0
26,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.5, 0.5]",,affinity bad eucsim,0.2501,0.07118,0.24514,0.0709,0.16707,0.36082,0.22776,0.11451,0.08465,0.10994,0.08352,0.07446,0.1652,0.10184,1.0,4.0,1.0,4.0,6.0,1.0,1.0
27,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.5, 0.5]",,spectral bad cosine,0.09455,0.10005,0.14497,0.10822,0.15501,0.13641,0.14424,0.07253,0.10878,0.11159,0.12641,0.12193,0.10464,0.11092,17.0,1.0,15.0,1.0,7.0,17.0,14.0
28,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.5, 0.5]",,affinity bad cosine,0.21146,0.05287,0.21133,0.06024,0.1469,0.30507,0.19771,0.09478,0.07005,0.09354,0.08867,0.06504,0.13674,0.08755,4.0,6.0,4.0,6.0,9.0,4.0,3.0
29,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.5, 0.5]",,spectral bad rbf,0.04708,0.02905,0.06947,0.039,0.07116,0.06792,0.0694,0.06325,0.09538,0.09197,0.11968,0.0928,0.09126,0.09197,35.0,28.0,40.0,22.0,43.0,35.0,40.0
30,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.5, 0.5]",,affinity bad rbf,0.23183,0.07415,0.23695,0.08423,0.16874,0.33446,0.22329,0.11436,0.09061,0.11344,0.10337,0.08022,0.16498,0.10652,3.0,3.0,2.0,3.0,5.0,3.0,2.0
31,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.5, 0.5]",,spectral bad edr,0.01651,-0.0182,0.02542,-0.0158,0.02724,0.02382,0.02532,0.01857,0.02865,0.02873,0.03001,0.03106,0.02679,0.02862,52.0,52.0,52.0,52.0,52.0,52.0,52.0
32,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.5, 0.5]",,affinity bad edr,0.24431,0.02151,0.21687,0.03309,0.13424,0.35247,0.19336,0.12846,0.07073,0.11324,0.08674,0.06918,0.18533,0.10133,2.0,35.0,3.0,29.0,11.0,2.0,4.0
33,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.5, 0.5]",,kmeans badset,0.06157,0.04798,0.09773,0.06013,0.11138,0.08883,0.0957,0.07799,0.11876,0.11503,0.13933,0.12244,0.11251,0.1148,21.0,8.0,22.0,7.0,24.0,21.0,22.0
34,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.5, 0.5]",,complete badset,0.05756,0.03892,0.10896,0.03131,0.15108,0.08304,0.10205,0.05167,0.07884,0.08341,0.07453,0.10268,0.07454,0.08293,24.0,18.0,19.0,31.0,8.0,24.0,20.0
35,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.5, 0.5]",,average badset,0.04518,0.01694,0.0951,0.01156,0.14543,0.06518,0.08642,0.05217,0.08014,0.08752,0.05536,0.11044,0.07527,0.08609,39.0,38.0,24.0,41.0,10.0,39.0,25.0
36,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.5, 0.5]",,ward badset,0.04626,0.02427,0.08089,0.03055,0.10557,0.06674,0.07646,0.04621,0.0705,0.07093,0.08526,0.08943,0.06667,0.06969,37.0,32.0,32.0,33.0,27.0,37.0,31.0
37,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.5, 0.5]",,spectral eblock warp,0.04524,0.02606,0.06815,0.02864,0.07129,0.06527,0.06803,0.06482,0.09765,0.09879,0.09723,0.10449,0.09352,0.09863,38.0,31.0,43.0,34.0,42.0,38.0,43.0
38,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.5, 0.5]",,affinity eblock warp,0.17499,0.04529,0.17605,0.04609,0.12316,0.25246,0.16508,0.12357,0.08618,0.1191,0.09513,0.08029,0.17828,0.11022,6.0,11.0,8.0,14.0,16.0,6.0,8.0
39,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.5, 0.5]",,PCA eblock euclid,0.05918,0.04681,0.08972,0.05515,0.09491,0.08538,0.0893,0.06756,0.10166,0.10111,0.12357,0.10683,0.09746,0.1007,23.0,10.0,26.0,9.0,30.0,23.0,24.0
40,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.5, 0.5]",,spectral eblock eucsim,0.04713,0.02971,0.06903,0.03706,0.07014,0.06799,0.06899,0.06999,0.10517,0.10197,0.13192,0.10302,0.10098,0.10197,33.0,27.0,41.0,24.0,44.0,33.0,41.0
41,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.5, 0.5]",,affinity eblock eucsim,0.14508,0.03086,0.14901,0.03386,0.10652,0.20931,0.14066,0.08694,0.07682,0.09284,0.08536,0.07018,0.12542,0.08898,12.0,24.0,14.0,28.0,25.0,12.0,15.0
42,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.5, 0.5]",,spectral eblock cosine,0.04651,0.02818,0.06986,0.03529,0.0729,0.0671,0.06971,0.04012,0.06038,0.05933,0.07494,0.06106,0.05788,0.0593,36.0,29.0,39.0,26.0,40.0,36.0,38.0
43,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.5, 0.5]",,affinity eblock cosine,0.15103,0.03442,0.1602,0.04689,0.11848,0.21789,0.15264,0.07833,0.07178,0.0826,0.08668,0.06152,0.113,0.07904,9.0,23.0,10.0,12.0,18.0,9.0,9.0
44,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.5, 0.5]",,spectral eblock rbf,0.0508,0.03523,0.07482,0.04221,0.07643,0.0733,0.07479,0.07434,0.11164,0.10883,0.13878,0.11051,0.10726,0.10881,30.0,22.0,36.0,19.0,39.0,30.0,34.0
45,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.5, 0.5]",,affinity eblock rbf,0.1461,0.04524,0.15624,0.04846,0.11674,0.21077,0.14914,0.09248,0.09488,0.10553,0.11474,0.08664,0.13342,0.10278,10.0,12.0,12.0,11.0,19.0,10.0,13.0
46,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.5, 0.5]",,spectral eblock edr,0.02683,-0.00068,0.03929,-0.00099,0.03991,0.0387,0.03928,0.04389,0.06593,0.06424,0.08124,0.06517,0.06333,0.06423,51.0,49.0,51.0,48.0,51.0,51.0,51.0
47,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.5, 0.5]",,affinity eblock edr,0.12015,0.0,0.11187,-0.00522,0.27389,0.17333,0.10165,0.1602,0.0536,0.13215,0.04142,0.37887,0.23112,0.11496,15.0,48.0,18.0,50.0,1.0,15.0,21.0
48,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.5, 0.5]",,kmeans eblockset,0.05109,0.03566,0.07523,0.04422,0.07686,0.0737,0.07518,0.0627,0.09413,0.09159,0.11898,0.09287,0.09045,0.09156,29.0,21.0,35.0,16.0,38.0,29.0,33.0
49,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.5, 0.5]",,complete eblockset,0.06748,0.0585,0.10499,0.06197,0.11515,0.09735,0.10389,0.07994,0.12079,0.12218,0.12656,0.13159,0.11534,0.12193,19.0,5.0,20.0,5.0,21.0,19.0,18.0
50,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.5, 0.5]",,average eblockset,0.0302,-0.00208,0.06272,-0.00805,0.09427,0.04357,0.05741,0.03603,0.05271,0.0706,0.03499,0.10309,0.05198,0.06656,49.0,51.0,45.0,51.0,32.0,49.0,47.0
51,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.5, 0.5]",,ward eblockset,0.05607,0.04242,0.08578,0.04344,0.09155,0.08089,0.08535,0.07655,0.11482,0.11759,0.12744,0.12708,0.11044,0.11699,27.0,14.0,28.0,17.0,33.0,27.0,27.0
52,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.5, 0.5]",,levenstein,0.03313,0.00833,0.05001,0.00879,0.05241,0.0478,0.04991,0.04249,0.06363,0.06354,0.07783,0.06611,0.0613,0.06345,48.0,44.0,48.0,43.0,49.0,48.0,48.0
53,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.5, 0.5]",,spectral warp,0.05714,0.04462,0.08568,0.04379,0.08932,0.08243,0.08548,0.10059,0.1509,0.14977,0.16016,0.15546,0.14513,0.1495,35.0,29.0,37.0,30.0,40.0,35.0,35.0
54,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.5, 0.5]",,aff prop,0.20065,0.07713,0.20471,0.07863,0.14502,0.28947,0.19293,0.15644,0.1207,0.15859,0.12609,0.11181,0.22569,0.14932,10.0,13.0,10.0,16.0,17.0,10.0,9.0
55,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.5, 0.5]",,pca,0.09951,0.10601,0.16011,0.09057,0.1803,0.14356,0.15835,0.10173,0.15297,0.15642,0.14914,0.17008,0.14677,0.15567,17.0,3.0,14.0,12.0,4.0,17.0,14.0
56,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.5, 0.5]",,spectral overlap,0.02359,-0.00689,0.03632,-0.00736,0.03885,0.03403,0.0362,0.02788,0.04211,0.0433,0.04717,0.04679,0.04022,0.04315,51.0,48.0,52.0,50.0,52.0,51.0,52.0
57,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.5, 0.5]",,km_choice,0.03519,0.00924,0.05467,0.01146,0.05906,0.05077,0.05442,0.05435,0.08264,0.08539,0.07575,0.09317,0.07841,0.08507,44.0,41.0,46.0,40.0,46.0,44.0,45.0
58,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.5, 0.5]",,km_ent,0.09868,0.1066,0.14876,0.11425,0.15586,0.14236,0.14842,0.10417,0.1565,0.15587,0.1648,0.16273,0.15029,0.15559,18.0,2.0,15.0,2.0,11.0,18.0,15.0
59,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.5, 0.5]",,km_con,0.08862,0.09158,0.13237,0.10332,0.13738,0.12786,0.13212,0.09996,0.15024,0.14806,0.16183,0.15285,0.14421,0.14787,23.0,8.0,22.0,6.0,24.0,23.0,22.0
60,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.5, 0.5]",,spect_cos_cat,0.06464,0.05372,0.09861,0.06518,0.10622,0.09326,0.09765,0.09323,0.14124,0.13591,0.14942,0.13884,0.1345,0.13599,30.0,24.0,31.0,21.0,33.0,30.0,31.0
61,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.5, 0.5]",,aff_cos_cat,0.09847,-0.00249,0.13725,-0.00192,0.13986,0.14206,0.13378,0.03929,0.02207,0.0397,0.035,0.04631,0.05668,0.03987,19.0,46.0,20.0,46.0,20.0,19.0,19.0
62,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.5, 0.5]",,spect_cos_ent,0.10535,0.11551,0.16342,0.11688,0.17733,0.15198,0.16224,0.10391,0.15648,0.15562,0.1685,0.164,0.14992,0.15534,16.0,1.0,13.0,1.0,5.0,16.0,13.0
63,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.5, 0.5]",,aff_cos_ent,0.23066,0.07474,0.23972,0.07982,0.17335,0.33278,0.22717,0.08438,0.0737,0.08502,0.07614,0.062,0.12174,0.08036,6.0,14.0,6.0,14.0,6.0,6.0,5.0
64,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.5, 0.5]",,spect_rbf,0.08872,0.09175,0.13259,0.10252,0.13768,0.12799,0.13234,0.10182,0.153,0.15095,0.16521,0.15593,0.1469,0.15076,22.0,7.0,21.0,7.0,23.0,22.0,21.0
65,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.5, 0.5]",,spect_esk_sim,0.03696,0.01049,0.06318,0.00135,0.07544,0.05332,0.06203,0.06502,0.09776,0.1087,0.0727,0.12738,0.0938,0.10727,43.0,40.0,44.0,43.0,45.0,43.0,44.0
66,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.5, 0.5]",,aff_esk_sim,0.1321,-0.012,0.17316,-0.01345,0.16063,0.19058,0.17077,0.04365,0.01719,0.04695,0.01868,0.04213,0.06297,0.04695,13.0,51.0,12.0,52.0,10.0,13.0,12.0
67,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.5, 0.5]",,spect_lin_sim,0.03043,0.0041,0.0467,-0.0009,0.04979,0.0439,0.04655,0.05432,0.08142,0.08529,0.07955,0.09308,0.07837,0.08493,48.0,44.0,49.0,45.0,49.0,48.0,49.0
68,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.5, 0.5]",,aff_lin_sim,0.12259,0.02652,0.14633,0.0109,0.12256,0.17686,0.14308,0.06217,0.0718,0.07335,0.06076,0.06457,0.08969,0.072,14.0,34.0,16.0,41.0,27.0,14.0,16.0
69,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.5, 0.5]",,comp_hr_esk_dis,0.04368,0.01488,0.09108,0.01458,0.13944,0.06301,0.0825,0.05864,0.08981,0.09194,0.0769,0.11075,0.0846,0.09087,40.0,38.0,34.0,35.0,21.0,40.0,37.0
70,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.5, 0.5]",,avg_hr_esk_dis,0.03108,-0.0071,0.08335,-0.0028,0.15521,0.04483,0.06948,0.01211,0.01774,0.03346,0.00684,0.06366,0.01747,0.02758,47.0,49.0,39.0,47.0,12.0,47.0,42.0
71,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.5, 0.5]",,comp_hr_lin_din,0.03368,0.00577,0.05228,0.01204,0.0564,0.04859,0.05207,0.0657,0.10015,0.10112,0.09918,0.10834,0.09478,0.10081,45.0,43.0,47.0,38.0,47.0,45.0,47.0
72,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.5, 0.5]",,avg_hr_lin_dis,0.04374,0.01824,0.07876,0.0121,0.10033,0.06311,0.07607,0.06004,0.09109,0.10208,0.06471,0.12438,0.08662,0.10013,39.0,36.0,41.0,37.0,35.0,39.0,41.0
73,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.5, 0.5]",,spect_edr,0.01613,-0.01705,0.02378,-0.01967,0.02431,0.02327,0.02376,0.02125,0.03206,0.03093,0.04184,0.03125,0.03065,0.03093,53.0,53.0,53.0,53.0,53.0,53.0,53.0
74,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.5, 0.5]",,aff_edr,0.10638,-0.00439,0.10765,-0.00675,0.07592,0.15348,0.10109,0.09462,0.05788,0.09041,0.0526,0.0605,0.13651,0.08339,15.0,47.0,27.0,49.0,44.0,15.0,27.0
75,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.5, 0.5]",,spectral bad warp,0.08631,0.08797,0.12724,0.10362,0.13015,0.12452,0.12714,0.12091,0.18195,0.17555,0.20725,0.17672,0.17443,0.17557,24.0,9.0,23.0,5.0,25.0,24.0,23.0
76,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.5, 0.5]",,affinity bad warp,0.24855,0.07076,0.24188,0.09208,0.16352,0.35859,0.22419,0.11893,0.07509,0.11232,0.09891,0.07417,0.17158,0.10323,5.0,15.0,5.0,11.0,8.0,5.0,6.0
77,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.5, 0.5]",,PCA bad euclid,0.04079,0.01505,0.06805,0.02328,0.08202,0.05884,0.06601,0.07172,0.10921,0.10821,0.12081,0.11838,0.10346,0.10754,42.0,37.0,43.0,33.0,41.0,42.0,43.0
78,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.5, 0.5]",,spectral bad eucsim,0.07374,0.06888,0.11012,0.07945,0.11429,0.10638,0.10991,0.10107,0.15212,0.14832,0.17835,0.15149,0.14581,0.14819,26.0,16.0,25.0,15.0,29.0,26.0,25.0
79,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.5, 0.5]",,affinity bad eucsim,0.27884,0.08538,0.27273,0.09724,0.1859,0.40229,0.25307,0.15172,0.10432,0.14221,0.12045,0.09338,0.21888,0.13062,2.0,11.0,1.0,9.0,2.0,2.0,1.0
80,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.5, 0.5]",,spectral bad cosine,0.09388,0.09942,0.14092,0.10914,0.14686,0.13544,0.14069,0.09681,0.14553,0.14441,0.15745,0.14979,0.13966,0.14427,21.0,5.0,19.0,3.0,16.0,21.0,18.0
81,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.5, 0.5]",,affinity bad cosine,0.20794,0.05976,0.21359,0.07068,0.15317,0.29999,0.20148,0.10126,0.08574,0.10465,0.10152,0.07989,0.14608,0.09963,7.0,21.0,7.0,18.0,13.0,7.0,7.0
