,mu,sigma,trials,cluster size,decision,alpha,tau,epsilon,clustering,MI-M,ADMI-M,NMI-M,ARI-M,CO-M,HO-M,VM-M,MI-S,ADMI-S,NMI-S,ARI-S,CO-S,HO-S,VM-S,MI-MR,ADMI-MR,NMI-MR,ARI-MR,CO-MR,HO-MR,VM-MR
21,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.5, 0.5]",,aff_edr,0.13691,0.04138,0.15127,0.04856,0.1163,0.19752,0.14588,0.13886,0.1351,0.1573,0.15479,0.12438,0.20033,0.15285,15.0,12.0,15.0,12.0,28.0,15.0,14.0
22,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.5, 0.5]",,spectral bad warp,0.02251,-0.0108,0.03897,-0.01189,0.04756,0.03247,0.03797,0.03385,0.05012,0.06088,0.04388,0.07864,0.04883,0.05882,51.0,50.0,51.0,53.0,50.0,51.0,51.0
23,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.5, 0.5]",,affinity bad warp,0.16951,0.02962,0.17484,0.02882,0.1262,0.24455,0.16503,0.09513,0.0658,0.09018,0.06598,0.06146,0.13725,0.08346,12.0,16.0,12.0,23.0,26.0,12.0,12.0
24,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.5, 0.5]",,PCA bad euclid,0.03164,-0.00054,0.0643,-0.003,0.09375,0.04564,0.05955,0.02794,0.04025,0.05912,0.02811,0.09207,0.0403,0.05438,45.0,44.0,38.0,44.0,36.0,45.0,39.0
25,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.5, 0.5]",,spectral bad eucsim,0.02056,-0.01123,0.03102,-0.01056,0.0325,0.02966,0.03095,0.02945,0.04461,0.04419,0.05244,0.04603,0.04248,0.04415,52.0,51.0,52.0,51.0,52.0,52.0,52.0
26,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.5, 0.5]",,affinity bad eucsim,0.1716,0.02239,0.17924,0.04425,0.13139,0.24756,0.16968,0.10158,0.07703,0.09578,0.10189,0.06329,0.14655,0.08868,10.0,23.0,11.0,14.0,21.0,10.0,11.0
27,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.5, 0.5]",,spectral bad cosine,0.04748,0.02712,0.07349,0.03766,0.07935,0.0685,0.07307,0.05679,0.08686,0.08658,0.09326,0.09282,0.08193,0.08621,26.0,18.0,33.0,18.0,39.0,26.0,33.0
28,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.5, 0.5]",,affinity bad cosine,0.23907,0.02458,0.24097,0.04296,0.17271,0.3449,0.22539,0.12109,0.04394,0.0783,0.06811,0.04244,0.1747,0.06215,4.0,21.0,2.0,15.0,4.0,4.0,2.0
29,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.5, 0.5]",,spectral bad rbf,0.02707,-0.00561,0.04756,-0.00294,0.05856,0.03905,0.04637,0.02959,0.04445,0.05516,0.03025,0.07305,0.0427,0.05305,47.0,46.0,48.0,43.0,44.0,47.0,47.0
30,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.5, 0.5]",,affinity bad rbf,0.13723,0.0017,0.14929,0.01345,0.11339,0.19798,0.14321,0.0938,0.07579,0.097,0.09156,0.0702,0.13532,0.09221,14.0,37.0,16.0,30.0,29.0,14.0,16.0
31,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.5, 0.5]",,spectral bad edr,0.0231,-0.01528,0.0502,-0.00994,0.07841,0.03332,0.04531,0.02763,0.04103,0.06028,0.02404,0.09609,0.03986,0.05479,50.0,53.0,47.0,50.0,40.0,50.0,48.0
32,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.5, 0.5]",,affinity bad edr,0.24965,0.02202,0.21927,0.02877,0.13363,0.36017,0.19477,0.05632,0.03377,0.05071,0.04201,0.0325,0.08125,0.0459,3.0,24.0,7.0,24.0,18.0,3.0,8.0
33,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.5, 0.5]",,kmeans badset,0.03488,0.00357,0.07126,0.00029,0.10409,0.05032,0.06601,0.02904,0.04236,0.06158,0.02674,0.09533,0.04189,0.05679,40.0,36.0,34.0,38.0,31.0,40.0,34.0
34,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.5, 0.5]",,complete badset,0.04115,0.01082,0.08938,0.00509,0.13828,0.05937,0.08116,0.02652,0.03942,0.05672,0.01862,0.08951,0.03825,0.05233,30.0,32.0,28.0,33.0,15.0,30.0,27.0
35,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.5, 0.5]",,average badset,0.04172,0.01226,0.08781,0.00978,0.13318,0.0602,0.08012,0.02739,0.04176,0.05514,0.0308,0.08686,0.03951,0.05115,29.0,31.0,29.0,31.0,19.0,29.0,28.0
36,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.5, 0.5]",,ward badset,0.03326,0.00131,0.06705,0.00042,0.09699,0.04798,0.06227,0.02693,0.03962,0.05722,0.0254,0.08971,0.03885,0.05257,42.0,38.0,36.0,37.0,33.0,42.0,37.0
37,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.5, 0.5]",,spectral eblock warp,0.08461,0.08521,0.12902,0.08721,0.13672,0.12206,0.12865,0.09035,0.1358,0.1383,0.13528,0.14763,0.13035,0.1379,18.0,2.0,19.0,5.0,16.0,18.0,19.0
38,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.5, 0.5]",,affinity eblock warp,0.23059,0.065,0.23665,0.06262,0.17222,0.33267,0.22203,0.09511,0.07191,0.0837,0.09113,0.05536,0.13721,0.07722,5.0,8.0,3.0,8.0,5.0,5.0,3.0
39,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.5, 0.5]",,PCA eblock euclid,0.07909,0.07625,0.12028,0.08782,0.12743,0.1141,0.1198,0.07809,0.11798,0.11781,0.13586,0.12511,0.11266,0.11736,22.0,5.0,22.0,4.0,24.0,22.0,22.0
40,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.5, 0.5]",,spectral eblock eucsim,0.08141,0.08101,0.12207,0.08901,0.12706,0.11745,0.12189,0.07983,0.11978,0.12211,0.12463,0.12996,0.11517,0.12182,19.0,3.0,21.0,2.0,25.0,19.0,21.0
41,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.5, 0.5]",,affinity eblock eucsim,0.22853,0.0441,0.22415,0.046,0.15444,0.3297,0.20773,0.1038,0.06036,0.08923,0.06802,0.05617,0.14976,0.07988,6.0,11.0,6.0,13.0,9.0,6.0,5.0
42,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.5, 0.5]",,spectral eblock cosine,0.05973,0.04652,0.09165,0.06062,0.09944,0.08617,0.09067,0.05651,0.08637,0.08239,0.1032,0.08594,0.08153,0.08244,24.0,10.0,25.0,9.0,32.0,24.0,24.0
43,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.5, 0.5]",,affinity eblock cosine,0.34968,0.03595,0.30589,0.05191,0.19253,0.50449,0.27034,0.19365,0.06735,0.12333,0.0892,0.06298,0.27938,0.09591,1.0,14.0,1.0,10.0,1.0,1.0,1.0
44,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.5, 0.5]",,spectral eblock rbf,0.08073,0.07949,0.12237,0.09083,0.12919,0.11647,0.12191,0.05802,0.08718,0.09046,0.09463,0.09983,0.08371,0.08986,20.0,4.0,20.0,1.0,22.0,20.0,20.0
45,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.5, 0.5]",,affinity eblock rbf,0.17052,0.02648,0.17954,0.0365,0.13222,0.246,0.17058,0.08594,0.05362,0.08245,0.05782,0.05718,0.12399,0.07679,11.0,19.0,10.0,19.0,20.0,11.0,10.0
46,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.5, 0.5]",,spectral eblock edr,0.03482,-0.00034,0.08514,-0.00111,0.14709,0.05023,0.07371,0.02141,0.03165,0.04815,0.01231,0.08029,0.03088,0.04343,41.0,43.0,31.0,41.0,12.0,41.0,32.0
47,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.5, 0.5]",,affinity eblock edr,0.25995,0.02925,0.22844,0.0384,0.13933,0.37502,0.20297,0.06872,0.03779,0.05904,0.05056,0.03583,0.09914,0.05225,2.0,17.0,5.0,16.0,13.0,2.0,6.0
48,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.5, 0.5]",,kmeans eblockset,0.07534,0.0704,0.11709,0.07986,0.12848,0.10869,0.11577,0.05739,0.08696,0.08838,0.09304,0.09821,0.08279,0.08807,23.0,7.0,23.0,6.0,23.0,23.0,23.0
49,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.5, 0.5]",,complete eblockset,0.07991,0.07299,0.13834,0.07087,0.17508,0.11529,0.13253,0.07774,0.11988,0.11471,0.10931,0.12092,0.11215,0.11635,21.0,6.0,18.0,7.0,3.0,21.0,18.0
50,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.5, 0.5]",,average eblockset,0.03609,0.00118,0.09126,-0.00024,0.16219,0.05207,0.07794,0.01721,0.0253,0.03791,0.01159,0.06358,0.02483,0.03432,39.0,39.0,26.0,39.0,7.0,39.0,30.0
51,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.5, 0.5]",,ward eblockset,0.08778,0.08857,0.13903,0.08845,0.15492,0.12663,0.13746,0.06955,0.10532,0.10949,0.09548,0.12196,0.10033,0.10918,17.0,1.0,17.0,3.0,8.0,17.0,17.0
52,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.5, 0.5]",,levenstein,0.03798,0.01449,0.0593,0.01407,0.06443,0.0548,0.059,0.04977,0.07484,0.07921,0.07453,0.08822,0.0718,0.07865,35.0,27.0,41.0,29.0,42.0,35.0,40.0
53,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.5, 0.5]",,spectral warp,0.05674,0.0439,0.08437,0.04824,0.08703,0.08186,0.0843,0.08583,0.12897,0.12743,0.13894,0.13116,0.12383,0.12737,27.0,17.0,30.0,20.0,36.0,27.0,29.0
54,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.5, 0.5]",,aff prop,0.17526,0.09053,0.19469,0.1033,0.15233,0.25284,0.18721,0.12093,0.09687,0.12475,0.10866,0.09291,0.17447,0.1189,12.0,10.0,12.0,8.0,17.0,12.0,12.0
55,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.5, 0.5]",,pca,0.05302,0.03681,0.0853,0.02968,0.09566,0.07649,0.08454,0.05917,0.08847,0.09743,0.07593,0.11244,0.08536,0.09637,28.0,18.0,29.0,25.0,34.0,28.0,28.0
56,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.5, 0.5]",,spectral overlap,0.0371,0.00262,0.09482,-0.00025,0.16978,0.05352,0.08069,0.01545,0.02215,0.03317,0.01066,0.05416,0.02229,0.03049,35.0,46.0,28.0,48.0,10.0,35.0,30.0
57,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.5, 0.5]",,km_choice,0.03252,0.00343,0.05649,0.00516,0.07077,0.04692,0.05446,0.03813,0.05811,0.06509,0.0445,0.08293,0.05501,0.06354,48.0,44.0,47.0,44.0,42.0,48.0,48.0
58,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.5, 0.5]",,km_ent,0.03599,0.01223,0.05431,0.01637,0.05698,0.05192,0.05417,0.03209,0.04833,0.04752,0.06078,0.04904,0.0463,0.04748,37.0,34.0,49.0,32.0,52.0,37.0,49.0
59,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.5, 0.5]",,km_con,0.03374,0.00842,0.05117,0.01239,0.05397,0.04867,0.05103,0.03424,0.05191,0.05125,0.06225,0.05338,0.04939,0.0512,43.0,35.0,52.0,34.0,53.0,43.0,52.0
60,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.5, 0.5]",,spect_cos_cat,0.03424,0.00701,0.05733,0.00507,0.06727,0.04939,0.05638,0.03723,0.05589,0.06509,0.04078,0.08071,0.05371,0.0636,42.0,36.0,46.0,45.0,46.0,42.0,44.0
61,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.5, 0.5]",,aff_cos_cat,0.17353,0.01741,0.18771,0.00872,0.14193,0.25035,0.17975,0.05998,0.0433,0.0607,0.04903,0.04611,0.08653,0.058,14.0,29.0,16.0,38.0,20.0,14.0,15.0
62,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.5, 0.5]",,spect_cos_ent,0.06756,0.05864,0.1042,0.0666,0.11177,0.09747,0.10378,0.05847,0.08861,0.08891,0.09709,0.09484,0.08435,0.08861,25.0,14.0,26.0,15.0,31.0,25.0,25.0
63,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.5, 0.5]",,aff_cos_ent,0.22189,0.05148,0.2317,0.08878,0.16959,0.32012,0.21939,0.09212,0.06342,0.08499,0.09334,0.05709,0.1329,0.07848,7.0,16.0,5.0,12.0,11.0,7.0,4.0
64,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.5, 0.5]",,spect_rbf,0.04035,0.01942,0.05954,0.02495,0.06094,0.05822,0.0595,0.04956,0.07449,0.07266,0.09287,0.07392,0.07151,0.07263,33.0,27.0,43.0,26.0,48.0,33.0,41.0
65,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.5, 0.5]",,spect_esk_sim,0.03091,0.00045,0.05096,0.00633,0.05843,0.0446,0.05041,0.03765,0.05819,0.06272,0.0406,0.07263,0.05431,0.06206,50.0,49.0,53.0,41.0,51.0,50.0,53.0
66,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.5, 0.5]",,aff_esk_sim,0.19408,0.00314,0.21288,0.00058,0.16253,0.28,0.20489,0.04675,0.03065,0.04929,0.02925,0.03897,0.06744,0.04764,8.0,45.0,8.0,46.0,15.0,8.0,7.0
67,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.5, 0.5]",,spect_lin_sim,0.04097,0.0183,0.0645,0.0204,0.07069,0.0591,0.06412,0.04609,0.06972,0.07359,0.06688,0.08233,0.0665,0.07304,32.0,28.0,38.0,28.0,43.0,32.0,35.0
68,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.5, 0.5]",,aff_lin_sim,0.14093,0.0138,0.15426,0.01423,0.11781,0.20332,0.14826,0.06735,0.05266,0.07288,0.05478,0.05665,0.09717,0.07029,17.0,32.0,20.0,33.0,28.0,17.0,20.0
69,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.5, 0.5]",,comp_hr_esk_dis,0.0299,-0.00693,0.07183,-0.00191,0.12351,0.04313,0.0622,0.01913,0.02888,0.04481,0.01641,0.08133,0.0276,0.03886,52.0,52.0,34.0,50.0,26.0,52.0,37.0
70,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.5, 0.5]",,avg_hr_esk_dis,0.03341,-0.00207,0.08151,0.00047,0.14171,0.0482,0.07024,0.01696,0.02578,0.0388,0.01545,0.0714,0.02447,0.03378,45.0,50.0,31.0,47.0,21.0,45.0,33.0
71,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.5, 0.5]",,comp_hr_lin_din,0.03479,0.00697,0.05797,0.01153,0.06862,0.05019,0.0567,0.0415,0.06356,0.06808,0.05345,0.08109,0.05987,0.06711,40.0,37.0,45.0,35.0,45.0,40.0,43.0
72,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.5, 0.5]",,avg_hr_lin_dis,0.0318,0.00142,0.05395,0.00734,0.06498,0.04588,0.05264,0.04092,0.06309,0.06792,0.04868,0.08151,0.05904,0.06687,49.0,48.0,50.0,40.0,47.0,49.0,50.0
73,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.5, 0.5]",,spect_edr,0.051,0.03542,0.07762,0.03043,0.08198,0.07358,0.07747,0.07633,0.11434,0.11852,0.10858,0.12776,0.11013,0.11816,30.0,19.0,33.0,24.0,38.0,30.0,31.0
74,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.5, 0.5]",,aff_edr,0.14204,0.03499,0.15112,0.053,0.11228,0.20492,0.14408,0.08544,0.06552,0.08736,0.09175,0.06393,0.12327,0.08279,16.0,20.0,21.0,18.0,30.0,16.0,22.0
75,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.5, 0.5]",,spectral bad warp,0.03266,0.00471,0.05262,0.00612,0.05901,0.04711,0.05219,0.04379,0.0666,0.07142,0.05773,0.0812,0.06317,0.0708,47.0,41.0,51.0,42.0,49.0,47.0,51.0
76,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.5, 0.5]",,affinity bad warp,0.19282,0.06589,0.21126,0.05818,0.16283,0.27818,0.20253,0.13912,0.09934,0.13311,0.11506,0.08925,0.20071,0.12366,9.0,13.0,9.0,17.0,14.0,9.0,8.0
77,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.5, 0.5]",,PCA bad euclid,0.03361,0.00456,0.05841,0.00748,0.07313,0.04849,0.05634,0.04036,0.06182,0.06774,0.0493,0.08469,0.05823,0.06634,44.0,42.0,44.0,39.0,40.0,44.0,45.0
78,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.5, 0.5]",,spectral bad eucsim,0.03676,0.01272,0.05583,0.01851,0.05894,0.05303,0.05567,0.0424,0.06427,0.06248,0.07789,0.06397,0.06117,0.06246,36.0,33.0,48.0,30.0,50.0,36.0,46.0
79,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.5, 0.5]",,affinity bad eucsim,0.17833,0.03485,0.19419,0.03686,0.14958,0.25728,0.18556,0.12752,0.08325,0.11801,0.09767,0.07809,0.18397,0.10848,11.0,21.0,13.0,21.0,18.0,11.0,13.0
80,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.5, 0.5]",,spectral bad cosine,0.06548,0.05545,0.09844,0.07148,0.1028,0.09446,0.09825,0.06553,0.0998,0.09553,0.11955,0.09661,0.09454,0.09555,26.0,15.0,27.0,14.0,32.0,26.0,27.0
81,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.5, 0.5]",,affinity bad cosine,0.24726,0.01692,0.23706,0.0529,0.16556,0.35672,0.2166,0.16514,0.04905,0.10761,0.08655,0.05162,0.23825,0.08506,3.0,30.0,4.0,19.0,13.0,3.0,5.0
