,mu,sigma,trials,cluster size,decision,alpha,tau,epsilon,clustering,MI-M,ADMI-M,NMI-M,ARI-M,CO-M,HO-M,VM-M,MI-S,ADMI-S,NMI-S,ARI-S,CO-S,HO-S,VM-S,MI-MR,ADMI-MR,NMI-MR,ARI-MR,CO-MR,HO-MR,VM-MR
254,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 1.5]",,spectral eblock cosine,0.36166,0.50139,0.54159,0.48018,0.56321,0.52177,0.54069,0.16835,0.25359,0.2302,0.28021,0.21606,0.24288,0.23099,29.0,23.0,27.0,29.0,22.0,29.0,27.0
255,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 1.5]",,affinity eblock cosine,0.18283,0.06799,0.24221,0.09933,0.23114,0.26377,0.23734,0.13768,0.1004,0.12296,0.13306,0.06568,0.19863,0.11537,45.0,51.0,45.0,48.0,49.0,45.0,45.0
256,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 1.5]",,spectral eblock rbf,0.69315,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
257,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 1.5]",,affinity eblock rbf,0.69315,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
258,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 1.5]",,spectral eblock edr,0.67639,0.97484,0.9761,0.97996,0.97638,0.97583,0.9761,0.05157,0.07743,0.07355,0.0617,0.0727,0.0744,0.07355,10.0,10.0,10.0,10.0,10.0,10.0,10.0
259,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 1.5]",,affinity eblock edr,0.61207,0.45581,0.66799,0.57472,0.51151,0.88303,0.64055,0.13851,0.14023,0.139,0.18762,0.10364,0.19983,0.13935,18.0,31.0,20.0,22.0,31.0,18.0,20.0
260,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 1.5]",,kmeans eblockset,0.69315,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
261,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 1.5]",,complete eblockset,0.69315,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
262,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 1.5]",,average eblockset,0.69315,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
263,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 1.5]",,ward eblockset,0.69315,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
264,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 1.5]",,levenstein,0.25074,0.33361,0.39165,0.29191,0.42573,0.36174,0.3896,0.09675,0.1472,0.12798,0.17547,0.11285,0.13958,0.12974,40.0,39.0,39.0,39.0,39.0,40.0,39.0
265,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 2]",,spectral warp,0.66801,0.96227,0.96415,0.96993,0.96457,0.96374,0.96415,0.06138,0.09216,0.08755,0.07343,0.08653,0.08855,0.08755,12.0,12.0,12.0,12.0,13.0,12.0,12.0
266,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 2]",,aff prop,0.63336,0.816,0.86484,0.8537,0.87413,0.91374,0.86081,0.16111,0.24445,0.22592,0.22877,0.14519,0.23243,0.22662,18.0,18.0,18.0,18.0,18.0,18.0,18.0
267,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 2]",,pca,0.65774,0.94682,0.94996,0.95206,0.95101,0.94891,0.94995,0.0886,0.13305,0.12508,0.12177,0.12231,0.12783,0.1251,15.0,14.0,14.0,13.0,14.0,15.0,14.0
268,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 2]",,spectral overlap,0.24101,0.31673,0.37423,0.30593,0.41111,0.34771,0.36967,0.17071,0.26092,0.23285,0.28313,0.20976,0.24628,0.23757,44.0,43.0,43.0,42.0,43.0,44.0,43.0
269,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 2]",,km_choice,0.38032,0.52972,0.56467,0.5282,0.58185,0.54869,0.56408,0.13032,0.19638,0.17645,0.23138,0.16362,0.18801,0.17716,32.0,27.0,30.0,29.0,28.0,32.0,29.0
270,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 2]",,km_ent,0.64288,0.92453,0.92831,0.93987,0.92914,0.92748,0.92831,0.07878,0.11828,0.11235,0.09424,0.11105,0.11365,0.11236,17.0,16.0,16.0,16.0,16.0,17.0,16.0
271,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 2]",,km_con,0.67639,0.97484,0.9761,0.97996,0.97638,0.97583,0.9761,0.05157,0.07743,0.07355,0.0617,0.0727,0.0744,0.07355,11.0,11.0,11.0,11.0,12.0,11.0,11.0
272,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 2]",,spect_cos_cat,0.15633,0.1895,0.26261,0.13517,0.30757,0.22553,0.25878,0.06968,0.10685,0.10152,0.09927,0.10258,0.10052,0.10255,51.0,47.0,49.0,48.0,46.0,51.0,49.0
273,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 2]",,aff_cos_cat,0.22109,0.04736,0.26712,0.11713,0.22526,0.31896,0.26226,0.04967,0.01456,0.03793,0.04549,0.01277,0.07166,0.03391,46.0,52.0,48.0,49.0,49.0,46.0,48.0
274,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 2]",,spect_cos_ent,0.25357,0.33819,0.39501,0.29625,0.42776,0.36583,0.39325,0.07857,0.11969,0.10297,0.14514,0.08936,0.11335,0.10457,43.0,42.0,41.0,44.0,41.0,43.0,41.0
275,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 2]",,aff_cos_ent,0.52591,0.33884,0.57022,0.49992,0.43134,0.75873,0.54668,0.17162,0.16942,0.17613,0.21637,0.1343,0.2476,0.16864,21.0,41.0,25.0,33.0,40.0,21.0,33.0
276,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 2]",,spect_rbf,0.65126,0.93711,0.94026,0.94989,0.94095,0.93957,0.94026,0.07444,0.11176,0.10616,0.08905,0.10494,0.10739,0.10617,16.0,15.0,15.0,15.0,15.0,16.0,15.0
277,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 2]",,spect_esk_sim,0.36376,0.5044,0.54317,0.49824,0.56361,0.52479,0.54216,0.14939,0.22557,0.20092,0.26714,0.18399,0.21552,0.20215,36.0,32.0,34.0,34.0,35.0,36.0,34.0
278,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 2]",,aff_esk_sim,0.18254,0.1105,0.24223,0.06536,0.22524,0.26335,0.2402,0.06324,0.10578,0.08447,0.091,0.0887,0.09124,0.0837,49.0,49.0,50.0,51.0,50.0,49.0,50.0
279,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 2]",,spect_lin_sim,0.38292,0.53371,0.56804,0.53262,0.58466,0.55243,0.56754,0.12623,0.19007,0.17127,0.22412,0.15945,0.18212,0.17181,29.0,24.0,26.0,25.0,25.0,29.0,25.0
280,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 2]",,aff_lin_sim,0.26384,0.28012,0.34499,0.29629,0.41693,0.38064,0.3413,0.17153,0.22445,0.22769,0.25859,0.27649,0.24747,0.22643,42.0,44.0,44.0,43.0,42.0,42.0,44.0
281,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 2]",,comp_hr_esk_dis,0.04166,0.0177,0.0723,0.01259,0.09029,0.06011,0.06978,0.05798,0.08733,0.09607,0.06969,0.11565,0.08365,0.09459,53.0,53.0,53.0,53.0,53.0,53.0,53.0
282,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 2]",,avg_hr_esk_dis,0.08006,0.07219,0.14496,0.04986,0.1873,0.11551,0.13919,0.07686,0.11751,0.12133,0.09495,0.13698,0.11088,0.12121,52.0,50.0,52.0,52.0,52.0,52.0,52.0
283,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 2]",,comp_hr_lin_din,0.20028,0.25958,0.29201,0.28047,0.29522,0.28894,0.29194,0.22296,0.33504,0.32281,0.35069,0.32409,0.32166,0.3228,48.0,45.0,47.0,45.0,47.0,48.0,47.0
284,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 2]",,avg_hr_lin_dis,0.26514,0.35714,0.38699,0.38798,0.39165,0.38252,0.38689,0.20719,0.31125,0.29964,0.32295,0.30046,0.29891,0.29967,41.0,40.0,42.0,40.0,44.0,41.0,42.0
285,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 2]",,spect_edr,0.59749,0.85634,0.86516,0.86843,0.86841,0.862,0.86513,0.13019,0.19555,0.1827,0.18861,0.17746,0.18782,0.18277,19.0,17.0,17.0,17.0,19.0,19.0,17.0
286,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 2]",,aff_edr,0.5834,0.5972,0.71844,0.67843,0.67124,0.84167,0.70587,0.18065,0.18329,0.20112,0.19775,0.13336,0.26062,0.19827,20.0,20.0,20.0,19.0,20.0,20.0,20.0
287,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 2]",,spectral bad warp,0.38585,0.53816,0.57184,0.53818,0.58793,0.55666,0.57139,0.12278,0.18482,0.16686,0.2172,0.15574,0.17714,0.16733,27.0,22.0,24.0,24.0,24.0,27.0,24.0
288,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 2]",,affinity bad warp,0.41365,0.43661,0.52517,0.48596,0.66586,0.59678,0.51911,0.30711,0.30957,0.36835,0.36126,0.26029,0.44306,0.36314,25.0,37.0,36.0,35.0,21.0,25.0,36.0
289,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 2]",,PCA bad euclid,0.37888,0.52764,0.56261,0.52479,0.57966,0.54661,0.5621,0.12618,0.18998,0.17129,0.2236,0.15958,0.18204,0.17182,33.0,28.0,31.0,30.0,29.0,33.0,30.0
290,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 2]",,spectral bad eucsim,0.37888,0.52764,0.56261,0.52479,0.57966,0.54661,0.5621,0.12618,0.18998,0.17129,0.2236,0.15958,0.18204,0.17182,33.0,30.0,31.0,30.0,29.0,33.0,30.0
291,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 2]",,affinity bad eucsim,0.49736,0.47812,0.60487,0.52961,0.57057,0.71754,0.59133,0.22793,0.19531,0.23605,0.24645,0.17129,0.32883,0.22964,23.0,34.0,22.0,28.0,34.0,23.0,23.0
292,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 2]",,spectral bad cosine,0.2014,0.25801,0.32651,0.20648,0.36957,0.29056,0.32306,0.08332,0.12814,0.10935,0.14414,0.09269,0.12021,0.11213,47.0,46.0,45.0,46.0,45.0,47.0,45.0
293,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 2]",,affinity bad cosine,0.23567,0.13921,0.29979,0.17895,0.27436,0.34,0.29289,0.13806,0.13721,0.1413,0.17812,0.09149,0.19917,0.14043,45.0,48.0,46.0,47.0,48.0,45.0,46.0
294,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 2]",,spectral bad rbf,0.38292,0.53371,0.56804,0.53262,0.58466,0.55243,0.56754,0.12623,0.19007,0.17127,0.22412,0.15945,0.18212,0.17181,29.0,26.0,26.0,25.0,25.0,29.0,25.0
295,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 2]",,affinity bad rbf,0.45194,0.50788,0.59859,0.54814,0.60966,0.65202,0.59173,0.26075,0.28614,0.30641,0.33347,0.22831,0.37618,0.30566,24.0,31.0,23.0,23.0,23.0,24.0,22.0
296,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 2]",,spectral bad edr,0.38541,0.53771,0.56543,0.56172,0.57519,0.55602,0.56526,0.14009,0.21057,0.19877,0.21896,0.19547,0.2021,0.19889,28.0,23.0,29.0,22.0,33.0,28.0,28.0
297,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 2]",,affinity bad edr,0.41003,0.40259,0.50056,0.46572,0.63033,0.59154,0.49055,0.25535,0.24722,0.29648,0.28457,0.22818,0.36839,0.29024,26.0,38.0,39.0,38.0,22.0,26.0,39.0
298,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 2]",,kmeans badset,0.38292,0.53371,0.56804,0.53262,0.58466,0.55243,0.56754,0.12623,0.19007,0.17127,0.22412,0.15945,0.18212,0.17181,29.0,24.0,26.0,25.0,25.0,29.0,25.0
299,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 2]",,complete badset,0.34553,0.47631,0.51854,0.46826,0.54206,0.4985,0.51689,0.15918,0.24158,0.21451,0.27547,0.19464,0.22965,0.21686,38.0,35.0,37.0,37.0,37.0,38.0,37.0
300,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 2]",,average badset,0.35596,0.49249,0.53238,0.48484,0.55368,0.51354,0.5312,0.14829,0.22443,0.20011,0.25952,0.18304,0.21393,0.20176,37.0,33.0,35.0,36.0,36.0,37.0,35.0
301,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 2]",,ward badset,0.37888,0.52764,0.56261,0.52479,0.57966,0.54661,0.5621,0.12618,0.18998,0.17129,0.2236,0.15958,0.18204,0.17182,33.0,28.0,31.0,30.0,29.0,33.0,30.0
302,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 2]",,spectral eblock warp,0.69315,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
303,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 2]",,affinity eblock warp,0.69315,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
304,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 2]",,PCA eblock euclid,0.69315,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
305,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 2]",,spectral eblock eucsim,0.69315,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
306,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 2]",,affinity eblock eucsim,0.51986,0.62063,0.68241,0.64915,0.87831,0.75,0.67585,0.30794,0.40416,0.41375,0.40825,0.17339,0.44426,0.41204,22.0,19.0,21.0,21.0,17.0,22.0,21.0
307,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 2]",,spectral eblock cosine,0.33535,0.46138,0.50595,0.43908,0.53084,0.48381,0.5046,0.16405,0.24775,0.22247,0.27976,0.20573,0.23667,0.22381,39.0,36.0,38.0,39.0,38.0,39.0,38.0
308,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 2]",,affinity eblock cosine,0.1797,0.05154,0.23643,0.09235,0.22216,0.25926,0.23228,0.09248,0.06633,0.08284,0.09142,0.03985,0.13342,0.07996,50.0,51.0,51.0,50.0,51.0,50.0,51.0
309,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 2]",,spectral eblock rbf,0.69315,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
310,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 2]",,affinity eblock rbf,0.65849,0.95,0.95,0.95,1.0,0.95,0.95,0.15499,0.22361,0.22361,0.22361,0.0,0.22361,0.22361,14.0,13.0,13.0,14.0,1.0,14.0,13.0
311,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 2]",,spectral eblock edr,0.68477,0.98742,0.98805,0.98998,0.98819,0.98791,0.98805,0.03747,0.05625,0.05344,0.04482,0.05282,0.05405,0.05344,10.0,10.0,10.0,10.0,11.0,10.0,10.0
312,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 2]",,affinity eblock edr,0.65964,0.54026,0.74048,0.66716,0.57781,0.95166,0.71712,0.06876,0.07894,0.07319,0.07737,0.06973,0.0992,0.07318,13.0,21.0,19.0,20.0,32.0,13.0,19.0
313,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 2]",,kmeans eblockset,0.69315,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
314,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 2]",,complete eblockset,0.69315,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
315,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 2]",,average eblockset,0.69315,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
316,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 2]",,ward eblockset,0.69315,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
317,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 2]",,levenstein,0.28589,0.38657,0.43877,0.35893,0.46891,0.41245,0.4369,0.13041,0.19775,0.17314,0.24115,0.15453,0.18814,0.17494,40.0,39.0,40.0,41.0,39.0,40.0,40.0
