,mu,sigma,trials,cluster size,decision,alpha,tau,epsilon,clustering,MI-M,ADMI-M,NMI-M,ARI-M,CO-M,HO-M,VM-M,MI-S,ADMI-S,NMI-S,ARI-S,CO-S,HO-S,VM-S,MI-MR,ADMI-MR,NMI-MR,ARI-MR,CO-MR,HO-MR,VM-MR
268,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[1, 1]","[0.1, 2]",,spectral overlap,0.08195,0.01468,0.13914,0.00957,0.16376,0.11823,0.13732,0.11589,0.18683,0.19678,0.1218,0.2316,0.1672,0.1942,49.0,50.0,50.0,50.0,51.0,49.0,50.0
269,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[1, 1]","[0.1, 2]",,km_choice,0.29335,0.35949,0.44867,0.34635,0.47788,0.42322,0.44681,0.18308,0.30081,0.24095,0.35449,0.21263,0.26413,0.24348,33.0,29.0,31.0,29.0,30.0,33.0,31.0
270,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[1, 1]","[0.1, 2]",,km_ent,0.42281,0.5722,0.61904,0.59701,0.62824,0.60999,0.61898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,22.0,25.0,21.0,22.0,25.0,25.0
271,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[1, 1]","[0.1, 2]",,km_con,0.69315,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
272,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[1, 1]","[0.1, 2]",,spect_cos_cat,0.21913,0.23959,0.34996,0.19491,0.38833,0.31613,0.34771,0.07811,0.13124,0.10136,0.14031,0.08599,0.11269,0.10335,43.0,40.0,39.0,41.0,38.0,43.0,39.0
273,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[1, 1]","[0.1, 2]",,aff_cos_cat,0.07488,0.0,0.15775,0.0,0.23035,0.10803,0.14708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,51.0,49.0,52.0,50.0,50.0,49.0
274,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[1, 1]","[0.1, 2]",,spect_cos_ent,0.27436,0.33238,0.42163,0.29412,0.44913,0.39582,0.42079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,30.0,33.0,33.0,31.0,35.0,33.0
275,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[1, 1]","[0.1, 2]",,aff_cos_ent,0.34858,0.14972,0.41324,0.2532,0.34001,0.5029,0.40521,0.10497,0.11415,0.10385,0.147,0.06828,0.15144,0.09802,31.0,43.0,37.0,40.0,42.0,31.0,37.0
276,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[1, 1]","[0.1, 2]",,spect_rbf,0.55798,0.7861,0.80952,0.79851,0.81412,0.80499,0.80949,0.19116,0.3025,0.26938,0.28495,0.26288,0.27578,0.26942,17.0,17.0,17.0,17.0,17.0,17.0,17.0
277,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[1, 1]","[0.1, 2]",,spect_esk_sim,0.05523,-0.0134,0.08174,0.00044,0.08389,0.07968,0.0817,0.04394,0.07506,0.0631,0.08381,0.06271,0.0634,0.06314,51.0,52.0,51.0,51.0,52.0,51.0,51.0
278,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[1, 1]","[0.1, 2]",,aff_esk_sim,0.24473,0.14799,0.32828,0.10891,0.30522,0.35308,0.32741,0.04189,0.06407,0.0562,0.12602,0.05225,0.06044,0.05605,40.0,44.0,43.0,45.0,45.0,40.0,44.0
279,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[1, 1]","[0.1, 2]",,spect_lin_sim,0.27436,0.33238,0.42163,0.29412,0.44913,0.39582,0.42079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,30.0,33.0,33.0,31.0,35.0,33.0
280,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[1, 1]","[0.1, 2]",,aff_lin_sim,0.38973,0.29358,0.47156,0.28552,0.39565,0.56226,0.46429,0.04679,0.07116,0.06987,0.17051,0.0697,0.0675,0.07108,27.0,36.0,30.0,37.0,36.0,27.0,30.0
281,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[1, 1]","[0.1, 2]",,comp_hr_esk_dis,0.01208,-0.08169,0.01856,-0.08911,0.01977,0.01743,0.01853,0.01708,0.02151,0.02625,0.04284,0.02796,0.02464,0.0262,53.0,53.0,53.0,53.0,53.0,53.0,53.0
282,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[1, 1]","[0.1, 2]",,avg_hr_esk_dis,0.11939,0.07339,0.21802,0.04785,0.27894,0.17224,0.21086,0.06294,0.1038,0.08524,0.06767,0.06872,0.09081,0.0902,46.0,46.0,46.0,46.0,46.0,46.0,46.0
283,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[1, 1]","[0.1, 2]",,comp_hr_lin_din,0.22348,0.25286,0.32808,0.2691,0.33389,0.32242,0.32801,0.28189,0.45161,0.41148,0.46375,0.41627,0.40668,0.41148,41.0,38.0,44.0,38.0,43.0,41.0,42.0
284,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[1, 1]","[0.1, 2]",,avg_hr_lin_dis,0.22348,0.25286,0.32808,0.2691,0.33389,0.32242,0.32801,0.28189,0.45161,0.41148,0.46375,0.41627,0.40668,0.41148,41.0,38.0,44.0,38.0,43.0,41.0,42.0
285,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[1, 1]","[0.1, 2]",,spect_edr,0.27436,0.33238,0.42163,0.29412,0.44913,0.39582,0.42079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,30.0,33.0,33.0,31.0,35.0,33.0
286,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[1, 1]","[0.1, 2]",,aff_edr,0.38828,0.30006,0.47741,0.31548,0.42076,0.56016,0.46493,0.1611,0.04572,0.07888,0.03021,0.04013,0.23242,0.06242,28.0,35.0,29.0,31.0,35.0,28.0,29.0
287,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[1, 1]","[0.1, 2]",,spectral bad warp,0.69315,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
288,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[1, 1]","[0.1, 2]",,affinity bad warp,0.69315,0.81082,0.91024,0.86082,0.83659,1.0,0.90234,0.0,0.26755,0.12694,0.19682,0.23109,0.0,0.13812,1.0,15.0,15.0,15.0,15.0,1.0,15.0
289,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[1, 1]","[0.1, 2]",,PCA bad euclid,0.55798,0.7861,0.80952,0.79851,0.81412,0.80499,0.80949,0.19116,0.3025,0.26938,0.28495,0.26288,0.27578,0.26942,17.0,17.0,17.0,17.0,17.0,17.0,17.0
290,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[1, 1]","[0.1, 2]",,spectral bad eucsim,0.48375,0.66619,0.71082,0.64706,0.72457,0.69791,0.7104,0.29613,0.47208,0.40897,0.49913,0.38952,0.42722,0.40956,23.0,20.0,20.0,20.0,20.0,23.0,20.0
291,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[1, 1]","[0.1, 2]",,affinity bad eucsim,0.55798,0.49687,0.6782,0.5881,0.57202,0.80499,0.66807,0.19116,0.17645,0.20121,0.18887,0.14306,0.27578,0.19318,17.0,24.0,21.0,23.0,24.0,17.0,21.0
292,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[1, 1]","[0.1, 2]",,spectral bad cosine,0.21913,0.23959,0.34996,0.19491,0.38833,0.31613,0.34771,0.07811,0.13124,0.10136,0.14031,0.08599,0.11269,0.10335,43.0,40.0,39.0,41.0,38.0,43.0,39.0
293,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[1, 1]","[0.1, 2]",,affinity bad cosine,0.55798,0.42184,0.64475,0.53977,0.51937,0.80499,0.62793,0.19116,0.07035,0.1539,0.12053,0.06859,0.27578,0.13641,17.0,28.0,23.0,26.0,29.0,17.0,24.0
294,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[1, 1]","[0.1, 2]",,spectral bad rbf,0.27436,0.33238,0.42163,0.29412,0.44913,0.39582,0.42079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,30.0,33.0,33.0,31.0,35.0,33.0
295,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[1, 1]","[0.1, 2]",,affinity bad rbf,0.55798,0.49687,0.6782,0.5881,0.57202,0.80499,0.66807,0.19116,0.17645,0.20121,0.18887,0.14306,0.27578,0.19318,17.0,24.0,21.0,23.0,24.0,17.0,21.0
296,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[1, 1]","[0.1, 2]",,spectral bad edr,0.25456,0.30594,0.3727,0.32836,0.37824,0.36725,0.37266,0.23795,0.37655,0.34838,0.37994,0.35355,0.34328,0.34834,39.0,34.0,38.0,30.0,41.0,39.0,38.0
297,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[1, 1]","[0.1, 2]",,affinity bad edr,0.27726,0.14382,0.32847,0.15144,0.26998,0.4,0.32209,0.27005,0.30606,0.30982,0.34273,0.24588,0.3896,0.30208,34.0,45.0,42.0,44.0,49.0,34.0,45.0
298,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[1, 1]","[0.1, 2]",,kmeans badset,0.34858,0.45229,0.52034,0.44557,0.53868,0.5029,0.51988,0.10497,0.16957,0.13959,0.21418,0.12665,0.15144,0.14014,29.0,26.0,27.0,27.0,27.0,29.0,27.0
299,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[1, 1]","[0.1, 2]",,complete badset,0.11939,0.07339,0.21802,0.04785,0.27894,0.17224,0.21086,0.06294,0.1038,0.08524,0.06767,0.06872,0.09081,0.0902,46.0,46.0,46.0,46.0,46.0,46.0,46.0
300,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[1, 1]","[0.1, 2]",,average badset,0.11939,0.07339,0.21802,0.04785,0.27894,0.17224,0.21086,0.06294,0.1038,0.08524,0.06767,0.06872,0.09081,0.0902,46.0,46.0,46.0,46.0,46.0,46.0,46.0
301,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[1, 1]","[0.1, 2]",,ward badset,0.34858,0.45229,0.52034,0.44557,0.53868,0.5029,0.51988,0.10497,0.16957,0.13959,0.21418,0.12665,0.15144,0.14014,29.0,26.0,27.0,27.0,27.0,29.0,27.0
302,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[1, 1]","[0.1, 2]",,spectral eblock warp,0.69315,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
303,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[1, 1]","[0.1, 2]",,affinity eblock warp,0.69315,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
304,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[1, 1]","[0.1, 2]",,PCA eblock euclid,0.69315,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
305,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[1, 1]","[0.1, 2]",,spectral eblock eucsim,0.69315,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
306,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[1, 1]","[0.1, 2]",,affinity eblock eucsim,0.69315,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
307,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[1, 1]","[0.1, 2]",,spectral eblock cosine,0.42852,0.57339,0.63914,0.54785,0.66376,0.61823,0.63732,0.37424,0.60331,0.51033,0.63944,0.47551,0.53991,0.51291,24.0,21.0,24.0,25.0,21.0,24.0,23.0
308,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[1, 1]","[0.1, 2]",,affinity eblock cosine,0.34858,0.2686,0.44449,0.30206,0.39355,0.5029,0.4408,0.10497,0.10649,0.10815,0.14713,0.07267,0.15144,0.1043,31.0,37.0,32.0,32.0,37.0,31.0,32.0
309,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[1, 1]","[0.1, 2]",,spectral eblock rbf,0.69315,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
310,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[1, 1]","[0.1, 2]",,affinity eblock rbf,0.69315,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
311,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[1, 1]","[0.1, 2]",,spectral eblock edr,0.42281,0.5722,0.61904,0.59701,0.62824,0.60999,0.61898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,22.0,25.0,21.0,22.0,25.0,25.0
312,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[1, 1]","[0.1, 2]",,affinity eblock edr,0.04315,0.01984,0.06318,0.02985,0.56412,0.06226,0.06317,0.06103,0.02806,0.08935,0.04222,0.61643,0.08804,0.08934,52.0,49.0,52.0,49.0,26.0,52.0,52.0
313,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[1, 1]","[0.1, 2]",,kmeans eblockset,0.69315,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
314,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[1, 1]","[0.1, 2]",,complete eblockset,0.69315,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
315,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[1, 1]","[0.1, 2]",,average eblockset,0.69315,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
316,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[1, 1]","[0.1, 2]",,ward eblockset,0.69315,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
317,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[1, 1]","[0.1, 2]",,levenstein,0.21913,0.23959,0.34996,0.19491,0.38833,0.31613,0.34771,0.07811,0.13124,0.10136,0.14031,0.08599,0.11269,0.10335,43.0,40.0,39.0,41.0,38.0,43.0,39.0
