,mu,sigma,trials,cluster size,decision,alpha,tau,epsilon,clustering,MI-M,ADMI-M,NMI-M,ARI-M,CO-M,HO-M,VM-M,MI-S,ADMI-S,NMI-S,ARI-S,CO-S,HO-S,VM-S,MI-MR,ADMI-MR,NMI-MR,ARI-MR,CO-MR,HO-MR,VM-MR
210,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 1]",,ward eblockset,0.42118,0.59099,0.62068,0.59633,0.63499,0.60763,0.62006,0.15216,0.22959,0.20829,0.24914,0.1952,0.21951,0.20932,8.0,6.0,6.0,6.0,6.0,8.0,6.0
211,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 1]",,levenstein,0.23506,0.31009,0.36825,0.26981,0.40147,0.33912,0.36624,0.09717,0.14742,0.13305,0.16934,0.12461,0.14019,0.13432,29.0,19.0,26.0,24.0,19.0,29.0,24.0
212,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 1.5]",,spectral warp,0.6001,0.86029,0.86725,0.88398,0.86875,0.86576,0.86725,0.11942,0.1793,0.17074,0.15309,0.16921,0.17228,0.17075,13.0,9.0,9.0,9.0,9.0,13.0,9.0
213,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 1.5]",,aff prop,0.56246,0.52798,0.66703,0.56304,0.5601,0.81145,0.64912,0.11509,0.1839,0.13741,0.19819,0.1687,0.16604,0.14062,17.0,20.0,20.0,20.0,20.0,17.0,20.0
214,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 1.5]",,pca,0.54624,0.7794,0.79142,0.80349,0.79484,0.78806,0.79139,0.15309,0.22989,0.21781,0.20893,0.21475,0.22086,0.21784,19.0,13.0,15.0,13.0,13.0,19.0,14.0
215,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 1.5]",,spectral overlap,0.48625,0.68698,0.71409,0.69057,0.73129,0.70152,0.71193,0.24058,0.36548,0.32839,0.38072,0.30174,0.34708,0.33221,22.0,17.0,19.0,18.0,17.0,22.0,19.0
216,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 1.5]",,km_choice,0.19584,0.25036,0.31111,0.21024,0.3443,0.28254,0.30887,0.10432,0.15889,0.15176,0.15804,0.15306,0.1505,0.15258,46.0,40.0,43.0,43.0,44.0,46.0,43.0
217,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 1.5]",,km_ent,0.57156,0.81744,0.8261,0.84342,0.82761,0.82459,0.82609,0.16304,0.24482,0.23379,0.21614,0.23236,0.23522,0.2338,14.0,10.0,11.0,10.0,11.0,14.0,10.0
218,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 1.5]",,km_con,0.5181,0.73702,0.75243,0.75517,0.7577,0.74746,0.75228,0.19193,0.2884,0.27111,0.2815,0.26512,0.27689,0.27133,20.0,14.0,17.0,15.0,14.0,20.0,17.0
219,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 1.5]",,spect_cos_cat,0.06448,0.05102,0.11412,0.03701,0.14398,0.09302,0.11027,0.05384,0.08143,0.0914,0.05619,0.11172,0.07768,0.09036,53.0,52.0,52.0,53.0,52.0,53.0,52.0
220,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 1.5]",,aff_cos_cat,0.22991,0.04582,0.27223,0.11572,0.22421,0.33169,0.26667,0.04045,0.0183,0.03285,0.05122,0.01556,0.05836,0.02957,35.0,53.0,45.0,50.0,49.0,35.0,45.0
221,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 1.5]",,spect_cos_ent,0.20324,0.25994,0.32792,0.22093,0.37105,0.29322,0.32383,0.13716,0.20883,0.18385,0.24119,0.16538,0.19788,0.18636,45.0,39.0,42.0,34.0,40.0,45.0,42.0
222,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 1.5]",,aff_cos_ent,0.36367,0.23299,0.41627,0.30497,0.33255,0.52467,0.40444,0.14176,0.09529,0.12645,0.15581,0.07524,0.20452,0.11507,25.0,41.0,28.0,27.0,45.0,25.0,28.0
223,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 1.5]",,spect_rbf,0.56883,0.81333,0.82169,0.84338,0.82275,0.82064,0.82169,0.1661,0.2494,0.23867,0.21619,0.23771,0.23963,0.23868,16.0,12.0,13.0,11.0,12.0,16.0,12.0
224,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 1.5]",,spect_esk_sim,0.20753,0.26721,0.33428,0.2187,0.37631,0.2994,0.33085,0.08779,0.13534,0.11586,0.14798,0.09836,0.12665,0.11905,37.0,33.0,34.0,35.0,33.0,37.0,34.0
225,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 1.5]",,aff_esk_sim,0.15159,0.15676,0.22713,0.11589,0.48799,0.2187,0.22591,0.10038,0.13475,0.1506,0.12898,0.31359,0.14481,0.14989,50.0,48.0,50.0,49.0,25.0,50.0,50.0
226,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 1.5]",,spect_lin_sim,0.2713,0.3654,0.41692,0.3338,0.44489,0.3914,0.41569,0.08108,0.1226,0.10829,0.15264,0.09855,0.11697,0.10912,29.0,23.0,27.0,25.0,26.0,29.0,26.0
227,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 1.5]",,aff_lin_sim,0.17986,0.19093,0.2651,0.14569,0.42418,0.25948,0.2634,0.10015,0.15466,0.15112,0.14314,0.27293,0.14448,0.15094,48.0,46.0,48.0,47.0,27.0,48.0,47.0
228,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 1.5]",,comp_hr_esk_dis,0.20406,0.26204,0.32821,0.21847,0.36908,0.2944,0.32481,0.08637,0.13315,0.11422,0.14781,0.09804,0.1246,0.1173,44.0,38.0,41.0,41.0,41.0,44.0,41.0
229,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 1.5]",,avg_hr_esk_dis,0.20753,0.26721,0.33428,0.2187,0.37631,0.2994,0.33085,0.08779,0.13534,0.11586,0.14798,0.09836,0.12665,0.11905,37.0,35.0,34.0,35.0,33.0,37.0,34.0
230,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 1.5]",,comp_hr_lin_din,0.16934,0.21121,0.26351,0.18957,0.28492,0.2443,0.26242,0.1219,0.18456,0.18445,0.17469,0.19446,0.17587,0.18422,49.0,44.0,49.0,45.0,48.0,49.0,48.0
231,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 1.5]",,avg_hr_lin_dis,0.18193,0.23038,0.28494,0.19999,0.3101,0.26247,0.28361,0.11626,0.17559,0.1753,0.17037,0.18444,0.16772,0.17512,47.0,43.0,44.0,44.0,46.0,47.0,44.0
232,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 1.5]",,spect_edr,0.49559,0.70332,0.72156,0.72681,0.72826,0.71499,0.72149,0.11906,0.17885,0.16648,0.17999,0.16108,0.17177,0.16656,21.0,16.0,18.0,17.0,18.0,21.0,18.0
233,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 1.5]",,aff_edr,0.56094,0.44713,0.62558,0.54276,0.53578,0.80927,0.60455,0.17099,0.17121,0.19817,0.19657,0.16387,0.24668,0.1947,18.0,22.0,21.0,21.0,22.0,18.0,21.0
234,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 1.5]",,spectral bad warp,0.23828,0.31454,0.37498,0.27081,0.4111,0.34376,0.3726,0.09083,0.13884,0.1196,0.1632,0.10351,0.13105,0.12185,32.0,28.0,32.0,31.0,31.0,32.0,31.0
235,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 1.5]",,affinity bad warp,0.40016,0.35364,0.47244,0.38453,0.49414,0.5773,0.45972,0.28301,0.24869,0.3111,0.28835,0.26797,0.40829,0.30233,24.0,25.0,25.0,23.0,24.0,24.0,25.0
236,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 1.5]",,PCA bad euclid,0.20753,0.26721,0.33428,0.2187,0.37631,0.2994,0.33085,0.08779,0.13534,0.11586,0.14798,0.09836,0.12665,0.11905,37.0,35.0,34.0,35.0,33.0,37.0,34.0
237,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 1.5]",,spectral bad eucsim,0.24611,0.32673,0.38545,0.28297,0.41991,0.35507,0.38345,0.08701,0.13239,0.11423,0.16131,0.09963,0.12552,0.11587,31.0,27.0,30.0,28.0,29.0,31.0,30.0
238,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 1.5]",,affinity bad eucsim,0.4009,0.36294,0.48583,0.35807,0.42323,0.57837,0.47177,0.197,0.12962,0.16958,0.18188,0.119,0.28422,0.15823,23.0,24.0,24.0,24.0,28.0,23.0,24.0
239,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 1.5]",,spectral bad cosine,0.06624,0.05533,0.10942,0.04644,0.12593,0.09557,0.10812,0.05454,0.08204,0.09182,0.06879,0.10901,0.07869,0.09042,52.0,51.0,53.0,52.0,53.0,52.0,53.0
240,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 1.5]",,affinity bad cosine,0.23689,0.08237,0.26685,0.10194,0.20951,0.34176,0.25842,0.09461,0.0842,0.09616,0.11928,0.07126,0.1365,0.09121,33.0,50.0,47.0,51.0,50.0,33.0,49.0
241,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 1.5]",,spectral bad rbf,0.20753,0.26721,0.33428,0.2187,0.37631,0.2994,0.33085,0.08779,0.13534,0.11586,0.14798,0.09836,0.12665,0.11905,37.0,33.0,34.0,35.0,33.0,37.0,34.0
242,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 1.5]",,affinity bad rbf,0.35979,0.30945,0.42608,0.31851,0.51028,0.51907,0.41315,0.2359,0.17227,0.24042,0.21025,0.2346,0.34034,0.22971,26.0,29.0,26.0,26.0,23.0,26.0,27.0
243,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 1.5]",,spectral bad edr,0.11727,0.1351,0.17525,0.13673,0.18165,0.16918,0.17508,0.13165,0.19751,0.19731,0.19893,0.20528,0.18993,0.19711,51.0,49.0,51.0,48.0,51.0,51.0,51.0
244,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 1.5]",,affinity bad edr,0.23597,0.17379,0.27146,0.15353,0.36851,0.34043,0.26374,0.19726,0.15577,0.21313,0.16287,0.30146,0.28459,0.20529,34.0,47.0,46.0,46.0,42.0,34.0,46.0
245,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 1.5]",,kmeans badset,0.20753,0.26721,0.33428,0.2187,0.37631,0.2994,0.33085,0.08779,0.13534,0.11586,0.14798,0.09836,0.12665,0.11905,37.0,31.0,34.0,35.0,33.0,37.0,34.0
246,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 1.5]",,complete badset,0.21091,0.27232,0.33872,0.22539,0.38026,0.30428,0.33532,0.09172,0.14124,0.12099,0.15611,0.10293,0.13232,0.12418,36.0,30.0,33.0,33.0,32.0,36.0,33.0
247,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 1.5]",,average badset,0.20753,0.26721,0.33428,0.2187,0.37631,0.2994,0.33085,0.08779,0.13534,0.11586,0.14798,0.09836,0.12665,0.11905,37.0,31.0,34.0,35.0,33.0,37.0,34.0
248,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 1.5]",,ward badset,0.20493,0.26322,0.33091,0.21427,0.3735,0.29566,0.32739,0.0883,0.13608,0.11649,0.14928,0.09894,0.12739,0.11966,43.0,37.0,40.0,42.0,39.0,43.0,40.0
249,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 1.5]",,spectral eblock warp,0.67639,0.97484,0.9761,0.97996,0.97638,0.97583,0.9761,0.05157,0.07743,0.07355,0.0617,0.0727,0.0744,0.07355,2.0,2.0,2.0,2.0,2.0,2.0,2.0
250,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 1.5]",,affinity eblock warp,0.65011,0.66905,0.79893,0.7445,0.7369,0.93791,0.7858,0.15753,0.22717,0.21087,0.2148,0.16467,0.22726,0.21154,10.0,18.0,14.0,16.0,15.0,10.0,15.0
251,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 1.5]",,PCA eblock euclid,0.68477,0.98742,0.98805,0.98998,0.98819,0.98791,0.98805,0.03747,0.05625,0.05344,0.04482,0.05282,0.05405,0.05344,1.0,1.0,1.0,1.0,1.0,1.0,1.0
252,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 1.5]",,spectral eblock eucsim,0.67639,0.97484,0.9761,0.97996,0.97638,0.97583,0.9761,0.05157,0.07743,0.07355,0.0617,0.0727,0.0744,0.07355,2.0,6.0,2.0,2.0,2.0,2.0,2.0
253,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 1.5]",,affinity eblock eucsim,0.65556,0.62057,0.77565,0.6711,0.64919,0.94578,0.7553,0.09519,0.24775,0.172,0.25356,0.22275,0.13733,0.18466,9.0,19.0,16.0,19.0,19.0,9.0,16.0
254,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 1.5]",,spectral eblock cosine,0.33981,0.46654,0.51743,0.42732,0.55026,0.49024,0.51467,0.2535,0.38306,0.34512,0.41669,0.31996,0.36572,0.34738,27.0,21.0,23.0,22.0,21.0,27.0,22.0
255,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 1.5]",,affinity eblock cosine,0.32168,0.2028,0.37741,0.25799,0.30932,0.46409,0.36848,0.11816,0.0927,0.10451,0.13516,0.06084,0.17047,0.09542,28.0,45.0,31.0,32.0,47.0,28.0,32.0
256,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 1.5]",,spectral eblock rbf,0.67639,0.97484,0.9761,0.97996,0.97638,0.97583,0.9761,0.05157,0.07743,0.07355,0.0617,0.0727,0.0744,0.07355,2.0,5.0,2.0,2.0,2.0,2.0,2.0
257,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 1.5]",,affinity eblock rbf,0.65941,0.71386,0.82956,0.77258,0.73577,0.95133,0.81641,0.07653,0.20763,0.12752,0.185,0.18264,0.1104,0.13937,8.0,15.0,10.0,14.0,16.0,8.0,13.0
258,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 1.5]",,spectral eblock edr,0.56912,0.81375,0.82447,0.83728,0.82794,0.82107,0.82443,0.11803,0.17727,0.16575,0.17008,0.16114,0.17027,0.16582,15.0,11.0,12.0,12.0,10.0,15.0,11.0
259,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 1.5]",,affinity eblock edr,0.61089,0.23102,0.54789,0.28244,0.35376,0.88133,0.48933,0.08374,0.2167,0.13479,0.27835,0.15066,0.12081,0.15711,12.0,42.0,22.0,29.0,43.0,12.0,23.0
260,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 1.5]",,kmeans eblockset,0.67639,0.97484,0.9761,0.97996,0.97638,0.97583,0.9761,0.05157,0.07743,0.07355,0.0617,0.0727,0.0744,0.07355,2.0,2.0,2.0,2.0,2.0,2.0,2.0
261,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 1.5]",,complete eblockset,0.61505,0.88272,0.88964,0.89521,0.892,0.88733,0.88962,0.11692,0.17561,0.16458,0.16472,0.1604,0.16869,0.16463,11.0,8.0,8.0,8.0,8.0,11.0,8.0
262,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 1.5]",,average eblockset,0.66801,0.96227,0.96415,0.96993,0.96457,0.96374,0.96415,0.06138,0.09216,0.08755,0.07343,0.08653,0.08855,0.08755,7.0,7.0,7.0,7.0,7.0,7.0,7.0
263,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 1.5]",,ward eblockset,0.67639,0.97484,0.9761,0.97996,0.97638,0.97583,0.9761,0.05157,0.07743,0.07355,0.0617,0.0727,0.0744,0.07355,2.0,2.0,2.0,2.0,2.0,2.0,2.0
264,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 1.5]",,levenstein,0.2464,0.32753,0.38575,0.28059,0.41946,0.35548,0.38406,0.07123,0.10807,0.0933,0.13514,0.08165,0.10277,0.09439,30.0,26.0,29.0,30.0,30.0,30.0,29.0
265,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 2]",,spectral warp,0.64612,0.92939,0.93316,0.94095,0.93417,0.93215,0.93315,0.08619,0.12942,0.1223,0.11115,0.12024,0.12434,0.12231,16.0,12.0,13.0,12.0,12.0,16.0,12.0
266,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 2]",,aff prop,0.52192,0.59823,0.67354,0.64292,0.80998,0.75298,0.66583,0.27393,0.3619,0.36742,0.36669,0.20535,0.3952,0.3661,21.0,21.0,22.0,20.0,18.0,21.0,21.0
267,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 2]",,pca,0.62423,0.89651,0.90216,0.91197,0.90377,0.90057,0.90215,0.1004,0.15076,0.14223,0.13247,0.13958,0.14485,0.14224,18.0,14.0,16.0,14.0,14.0,18.0,16.0
268,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 2]",,spectral overlap,0.56304,0.80405,0.8171,0.82404,0.82308,0.8123,0.81656,0.15551,0.23545,0.21466,0.23518,0.20151,0.22435,0.2164,20.0,17.0,18.0,17.0,17.0,20.0,18.0
269,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 2]",,km_choice,0.1457,0.1769,0.22386,0.16879,0.23919,0.2102,0.22304,0.11991,0.18012,0.1809,0.18186,0.19045,0.173,0.18064,50.0,48.0,50.0,45.0,50.0,50.0,50.0
270,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 2]",,km_ent,0.6545,0.94197,0.94511,0.95098,0.94598,0.94424,0.9451,0.08189,0.12297,0.11612,0.10668,0.11407,0.11815,0.11613,13.0,10.0,10.0,10.0,10.0,13.0,10.0
271,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 2]",,km_con,0.64612,0.92939,0.93316,0.94095,0.93417,0.93215,0.93315,0.08619,0.12942,0.1223,0.11115,0.12024,0.12434,0.12231,16.0,13.0,13.0,12.0,12.0,16.0,12.0
272,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 2]",,spect_cos_cat,0.11632,0.12878,0.19898,0.09298,0.23934,0.16782,0.1947,0.07983,0.12164,0.12238,0.1035,0.13195,0.11517,0.1229,52.0,50.0,52.0,52.0,49.0,52.0,52.0
273,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 2]",,aff_cos_cat,0.25277,0.04817,0.28524,0.12172,0.22772,0.36467,0.27555,0.08741,0.01637,0.04126,0.04345,0.00924,0.12611,0.02606,32.0,53.0,45.0,51.0,52.0,32.0,45.0
274,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 2]",,spect_cos_ent,0.26274,0.35084,0.40862,0.32024,0.44378,0.37905,0.40588,0.14583,0.22151,0.19322,0.26732,0.17132,0.21039,0.19557,30.0,25.0,25.0,26.0,28.0,30.0,25.0
275,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 2]",,aff_cos_ent,0.34381,0.20202,0.39462,0.28195,0.31595,0.49601,0.38371,0.13501,0.1134,0.12384,0.1576,0.07646,0.19478,0.11394,27.0,43.0,29.0,31.0,45.0,27.0,30.0
276,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 2]",,spect_rbf,0.6545,0.94197,0.94511,0.95098,0.94598,0.94424,0.9451,0.08189,0.12297,0.11612,0.10668,0.11407,0.11815,0.11613,13.0,11.0,10.0,10.0,10.0,13.0,10.0
277,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 2]",,spect_esk_sim,0.18995,0.24055,0.31168,0.18538,0.35688,0.27404,0.308,0.07724,0.11876,0.10113,0.13368,0.08558,0.11143,0.10367,38.0,34.0,36.0,37.0,36.0,38.0,36.0
278,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 2]",,aff_esk_sim,0.18007,0.19247,0.26795,0.13939,0.4281,0.25979,0.26697,0.09754,0.14562,0.14655,0.15247,0.26608,0.14072,0.14629,46.0,44.0,46.0,49.0,29.0,46.0,46.0
279,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 2]",,spect_lin_sim,0.25726,0.34406,0.39764,0.3079,0.4269,0.37115,0.39627,0.08667,0.13128,0.11901,0.15178,0.1121,0.12504,0.11985,31.0,26.0,28.0,28.0,30.0,31.0,26.0
280,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 2]",,aff_lin_sim,0.18444,0.18886,0.26157,0.14332,0.31044,0.26609,0.2599,0.08697,0.14464,0.1356,0.1462,0.21308,0.12548,0.13569,44.0,45.0,47.0,48.0,46.0,44.0,47.0
281,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 2]",,comp_hr_esk_dis,0.17644,0.22057,0.28667,0.17564,0.32487,0.25454,0.28372,0.09294,0.14169,0.13349,0.14276,0.13288,0.13408,0.13451,47.0,41.0,44.0,44.0,43.0,47.0,44.0
282,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 2]",,avg_hr_esk_dis,0.18995,0.24055,0.31168,0.18538,0.35688,0.27404,0.308,0.07724,0.11876,0.10113,0.13368,0.08558,0.11143,0.10367,38.0,35.0,36.0,37.0,36.0,38.0,36.0
283,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 2]",,comp_hr_lin_din,0.15158,0.18535,0.23694,0.16306,0.25745,0.21868,0.23583,0.11493,0.17265,0.17581,0.16482,0.18792,0.16581,0.17536,49.0,47.0,48.0,46.0,47.0,49.0,48.0
284,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 2]",,avg_hr_lin_dis,0.13618,0.16213,0.21213,0.14388,0.22947,0.19646,0.21131,0.11862,0.17844,0.1812,0.16488,0.19279,0.17113,0.18079,51.0,49.0,51.0,47.0,51.0,51.0,51.0
285,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 2]",,spect_edr,0.49346,0.7001,0.71838,0.72684,0.72501,0.71191,0.71831,0.11254,0.16907,0.1567,0.17652,0.15091,0.16236,0.15679,22.0,19.0,19.0,19.0,20.0,22.0,19.0
286,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 2]",,aff_edr,0.57389,0.49868,0.6616,0.58165,0.53415,0.82795,0.64292,0.17942,0.17008,0.19363,0.19708,0.16436,0.25885,0.18867,19.0,22.0,23.0,22.0,23.0,19.0,22.0
287,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 2]",,spectral bad warp,0.22558,0.29543,0.35605,0.25238,0.39123,0.32544,0.3538,0.09845,0.14976,0.13448,0.17116,0.1253,0.14203,0.13582,36.0,31.0,33.0,34.0,33.0,36.0,34.0
288,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 2]",,affinity bad warp,0.17204,0.188,0.23056,0.19352,0.71829,0.24821,0.22792,0.25371,0.26501,0.31517,0.2924,0.33368,0.36602,0.3109,48.0,46.0,49.0,36.0,21.0,48.0,49.0
289,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 2]",,PCA bad euclid,0.18995,0.24055,0.31168,0.18538,0.35688,0.27404,0.308,0.07724,0.11876,0.10113,0.13368,0.08558,0.11143,0.10367,38.0,35.0,36.0,37.0,36.0,38.0,36.0
290,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 2]",,spectral bad eucsim,0.24658,0.32733,0.38599,0.28525,0.42048,0.35574,0.3839,0.0889,0.13545,0.11635,0.16396,0.10071,0.12825,0.11819,33.0,27.0,30.0,30.0,31.0,33.0,29.0
291,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 2]",,affinity bad eucsim,0.41943,0.39103,0.51385,0.41086,0.49917,0.60511,0.50117,0.26378,0.21929,0.2711,0.26376,0.1999,0.38056,0.26311,24.0,24.0,24.0,24.0,25.0,24.0,24.0
292,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 2]",,spectral bad cosine,0.09131,0.08994,0.16258,0.05964,0.20326,0.13173,0.15791,0.06156,0.09375,0.10213,0.07565,0.12201,0.08881,0.10088,53.0,52.0,53.0,53.0,53.0,53.0,53.0
293,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.5]","[0.1, 2]",,affinity bad cosine,0.26557,0.10149,0.30474,0.12445,0.24391,0.38314,0.29627,0.05883,0.06104,0.0532,0.08262,0.0347,0.08487,0.05025,29.0,51.0,42.0,50.0,48.0,29.0,42.0
