,mu,sigma,trials,cluster size,decision,alpha,tau,epsilon,clustering,MI-M,ADMI-M,NMI-M,ARI-M,CO-M,HO-M,VM-M,MI-S,ADMI-S,NMI-S,ARI-S,CO-S,HO-S,VM-S,MI-MR,ADMI-MR,NMI-MR,ARI-MR,CO-MR,HO-MR,VM-MR
28,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.1, 0.1]",,affinity bad cosine,0.20245,0.02712,0.19492,0.02386,0.13276,0.29207,0.17946,0.15513,0.06075,0.12257,0.06016,0.07147,0.22381,0.10533,7.0,26.0,7.0,29.0,16.0,7.0,6.0
29,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.1, 0.1]",,spectral bad rbf,0.04804,0.02743,0.08064,0.02401,0.09479,0.06931,0.07928,0.04292,0.06456,0.07407,0.0515,0.09122,0.06192,0.07247,33.0,25.0,33.0,28.0,34.0,33.0,34.0
30,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.1, 0.1]",,affinity bad rbf,0.10885,0.0234,0.13042,0.02838,0.1598,0.15704,0.12752,0.08209,0.06094,0.0919,0.0694,0.20911,0.11843,0.08946,16.0,32.0,15.0,21.0,9.0,16.0,15.0
31,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.1, 0.1]",,spectral bad edr,0.0519,0.03079,0.09116,0.02653,0.11238,0.07487,0.0888,0.04655,0.07111,0.08139,0.0584,0.10305,0.06716,0.07909,26.0,22.0,26.0,23.0,23.0,26.0,24.0
32,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.1, 0.1]",,affinity bad edr,0.2855,0.04295,0.2508,0.04665,0.1529,0.4119,0.2228,0.12984,0.07501,0.11368,0.08434,0.06964,0.18732,0.10109,2.0,9.0,2.0,7.0,11.0,2.0,3.0
33,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.1, 0.1]",,kmeans badset,0.04488,0.02214,0.07557,0.02041,0.08916,0.06474,0.07424,0.04406,0.06675,0.07602,0.0519,0.09351,0.06356,0.07437,42.0,36.0,42.0,35.0,42.0,42.0,43.0
34,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.1, 0.1]",,complete badset,0.04542,0.0223,0.07866,0.01827,0.09567,0.06553,0.07682,0.0427,0.06454,0.07601,0.04686,0.09696,0.0616,0.07383,40.0,34.0,38.0,36.0,32.0,40.0,40.0
35,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.1, 0.1]",,average badset,0.04542,0.0223,0.07866,0.01827,0.09567,0.06553,0.07682,0.0427,0.06454,0.07601,0.04686,0.09696,0.0616,0.07383,40.0,34.0,38.0,36.0,32.0,40.0,40.0
36,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.1, 0.1]",,ward badset,0.05084,0.03128,0.08391,0.03174,0.0972,0.07334,0.08261,0.05452,0.08279,0.08831,0.0806,0.10294,0.07866,0.08702,29.0,20.0,30.0,15.0,30.0,29.0,30.0
37,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.1, 0.1]",,spectral eblock warp,0.06421,0.05534,0.09584,0.06272,0.09933,0.09264,0.0957,0.06776,0.10154,0.10279,0.11617,0.10876,0.09775,0.10254,19.0,6.0,22.0,2.0,28.0,19.0,19.0
38,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.1, 0.1]",,affinity eblock warp,0.15674,0.02267,0.15616,0.0238,0.16141,0.22612,0.14514,0.14702,0.04736,0.10834,0.05684,0.20411,0.2121,0.08961,10.0,33.0,11.0,30.0,8.0,10.0,12.0
39,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.1, 0.1]",,PCA eblock euclid,0.05877,0.04618,0.09177,0.04376,0.0997,0.08479,0.09129,0.05933,0.08878,0.09538,0.08791,0.1074,0.0856,0.09461,20.0,8.0,25.0,8.0,27.0,20.0,23.0
40,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.1, 0.1]",,spectral eblock eucsim,0.03576,0.01258,0.05249,0.01633,0.05342,0.05159,0.05247,0.05581,0.08392,0.08156,0.10619,0.08265,0.08052,0.08155,48.0,44.0,50.0,40.0,50.0,48.0,49.0
41,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.1, 0.1]",,affinity eblock eucsim,0.15947,0.00763,0.16169,0.00991,0.12235,0.23007,0.14906,0.14537,0.045,0.10234,0.05494,0.05666,0.20973,0.08402,8.0,48.0,10.0,47.0,20.0,8.0,11.0
42,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.1, 0.1]",,spectral eblock cosine,0.06845,0.06078,0.10614,0.06216,0.11512,0.09875,0.10536,0.06506,0.09731,0.10287,0.10563,0.11568,0.09387,0.10194,18.0,5.0,18.0,3.0,22.0,18.0,18.0
43,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.1, 0.1]",,affinity eblock cosine,0.38272,0.07794,0.33338,0.06213,0.20706,0.55215,0.29446,0.20549,0.0985,0.14212,0.09829,0.07724,0.29646,0.11625,1.0,1.0,1.0,4.0,3.0,1.0,1.0
44,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.1, 0.1]",,spectral eblock rbf,0.05163,0.03621,0.07948,0.03435,0.08538,0.07449,0.07904,0.05218,0.07756,0.08499,0.07345,0.09738,0.07529,0.08413,28.0,15.0,36.0,14.0,45.0,28.0,35.0
45,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.1, 0.1]",,affinity eblock rbf,0.13615,0.00751,0.14595,0.01262,0.16923,0.19643,0.13581,0.14576,0.03824,0.10277,0.05062,0.20212,0.21029,0.08483,12.0,49.0,13.0,45.0,7.0,12.0,14.0
46,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.1, 0.1]",,spectral eblock edr,0.04794,0.02492,0.0922,0.02257,0.13229,0.06916,0.08504,0.04849,0.07393,0.07674,0.06804,0.09723,0.06996,0.07591,34.0,31.0,24.0,32.0,17.0,34.0,27.0
47,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.1, 0.1]",,affinity eblock edr,0.22771,0.00989,0.19724,0.01023,0.11844,0.32851,0.17408,0.02174,0.0053,0.01657,0.00757,0.00858,0.03137,0.01371,5.0,46.0,6.0,46.0,21.0,5.0,7.0
48,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.1, 0.1]",,kmeans eblockset,0.05318,0.03813,0.08297,0.03848,0.09065,0.07672,0.08227,0.03752,0.05501,0.06441,0.0587,0.07935,0.05413,0.06299,23.0,12.0,31.0,10.0,40.0,23.0,31.0
49,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.1, 0.1]",,complete eblockset,0.05261,0.03117,0.09917,0.02557,0.1353,0.07591,0.09354,0.03798,0.05813,0.06736,0.0496,0.09295,0.05479,0.06518,25.0,21.0,20.0,25.0,14.0,25.0,20.0
50,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.1, 0.1]",,average eblockset,0.0444,0.01342,0.10533,0.0067,0.17763,0.06405,0.09221,0.03028,0.04718,0.05304,0.022,0.06835,0.04368,0.05268,43.0,43.0,19.0,48.0,6.0,43.0,22.0
51,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.1, 0.1]",,ward eblockset,0.04969,0.03248,0.07847,0.03,0.08672,0.07169,0.07775,0.04838,0.07188,0.0794,0.07674,0.09311,0.0698,0.07821,32.0,18.0,40.0,18.0,43.0,32.0,37.0
52,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.1, 0.1]",,levenstein,0.03987,0.01831,0.05967,0.02279,0.06202,0.05752,0.05958,0.04569,0.06873,0.06785,0.08279,0.06994,0.06592,0.06783,46.0,39.0,46.0,31.0,46.0,46.0,46.0
53,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.1, 0.1]",,spectral warp,0.06658,0.05886,0.10005,0.05995,0.10436,0.09605,0.09991,0.08742,0.13107,0.13252,0.13378,0.13966,0.12612,0.13228,25.0,17.0,36.0,9.0,41.0,25.0,36.0
54,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.1, 0.1]",,aff prop,0.1151,0.07581,0.15226,0.05857,0.19512,0.16606,0.14907,0.08813,0.10794,0.1171,0.09765,0.22134,0.12715,0.1161,16.0,10.0,17.0,10.0,5.0,16.0,16.0
55,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.1, 0.1]",,pca,0.10737,0.11841,0.17193,0.0977,0.19158,0.1549,0.17063,0.09432,0.14151,0.14842,0.12757,0.16367,0.13607,0.14761,17.0,1.0,13.0,1.0,6.0,17.0,13.0
56,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.1, 0.1]",,spectral overlap,0.04222,0.01186,0.09808,0.00215,0.16203,0.06091,0.08666,0.02832,0.04181,0.05552,0.02227,0.08157,0.04086,0.05289,46.0,50.0,39.0,51.0,14.0,46.0,42.0
57,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.1, 0.1]",,km_choice,0.05948,0.04232,0.10579,0.02974,0.13308,0.08581,0.10245,0.06376,0.0968,0.10758,0.06974,0.13011,0.09199,0.10583,36.0,30.0,33.0,33.0,29.0,36.0,34.0
58,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.1, 0.1]",,km_ent,0.08758,0.08876,0.13937,0.08095,0.15461,0.12634,0.13828,0.06877,0.10308,0.11157,0.09685,0.12754,0.09922,0.11051,19.0,5.0,20.0,3.0,19.0,19.0,20.0
59,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.1, 0.1]",,km_con,0.05378,0.03664,0.08918,0.02754,0.10329,0.07758,0.08798,0.062,0.09322,0.10302,0.07152,0.12024,0.08945,0.10178,40.0,34.0,42.0,35.0,42.0,40.0,41.0
60,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.1, 0.1]",,spect_cos_cat,0.09262,0.09459,0.1569,0.06872,0.18549,0.13363,0.15432,0.05835,0.08729,0.09992,0.06879,0.12099,0.08419,0.09829,18.0,3.0,15.0,6.0,7.0,18.0,14.0
61,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.1, 0.1]",,aff_cos_cat,0.20479,0.0411,0.2263,0.05268,0.17657,0.29546,0.21721,0.0719,0.04993,0.06113,0.05807,0.04522,0.10374,0.05608,9.0,32.0,8.0,14.0,9.0,9.0,6.0
62,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.1, 0.1]",,spect_cos_ent,0.08755,0.08881,0.14201,0.07053,0.16084,0.1263,0.14049,0.08072,0.12032,0.12995,0.11299,0.1478,0.11645,0.12874,20.0,4.0,19.0,5.0,15.0,20.0,19.0
63,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.1, 0.1]",,aff_cos_ent,0.24405,0.08143,0.26154,0.08568,0.19666,0.35209,0.24941,0.11067,0.07761,0.10176,0.11108,0.06666,0.15966,0.09384,3.0,7.0,1.0,2.0,4.0,3.0,1.0
64,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.1, 0.1]",,spect_rbf,0.07034,0.06425,0.10498,0.07267,0.10873,0.10148,0.10486,0.0819,0.12306,0.12163,0.13217,0.1253,0.11816,0.12158,24.0,16.0,35.0,4.0,39.0,24.0,31.0
65,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.1, 0.1]",,spect_esk_sim,0.0606,0.04419,0.10763,0.03093,0.13514,0.08743,0.10427,0.06304,0.0956,0.10632,0.0691,0.12861,0.09095,0.1046,35.0,28.0,30.0,30.0,28.0,35.0,33.0
66,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.1, 0.1]",,aff_esk_sim,0.22365,0.07825,0.25115,0.0401,0.19687,0.32266,0.24291,0.06607,0.08649,0.07401,0.0635,0.06173,0.09532,0.07266,6.0,8.0,2.0,20.0,3.0,6.0,2.0
67,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.1, 0.1]",,spect_lin_sim,0.05025,0.03135,0.08336,0.02321,0.09664,0.0725,0.0822,0.0636,0.0956,0.10555,0.07398,0.12308,0.09175,0.10427,43.0,39.0,43.0,41.0,45.0,43.0,43.0
68,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.1, 0.1]",,aff_lin_sim,0.19309,0.0777,0.21837,0.03847,0.17225,0.27856,0.21163,0.07407,0.07975,0.08076,0.05694,0.06412,0.10686,0.07826,11.0,9.0,9.0,22.0,10.0,11.0,8.0
69,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.1, 0.1]",,comp_hr_esk_dis,0.06527,0.05015,0.11953,0.03573,0.15628,0.09417,0.11446,0.05936,0.09076,0.0978,0.06537,0.11704,0.08564,0.09691,28.0,22.0,24.0,24.0,17.0,28.0,24.0
70,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.1, 0.1]",,avg_hr_esk_dis,0.06365,0.04729,0.11677,0.03444,0.15304,0.09183,0.11174,0.06073,0.09319,0.10045,0.06623,0.12055,0.08762,0.09941,31.0,24.0,27.0,27.0,20.0,31.0,27.0
71,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.1, 0.1]",,comp_hr_lin_din,0.05377,0.03399,0.0934,0.02606,0.11398,0.07757,0.09115,0.06334,0.09631,0.10664,0.06975,0.12785,0.09138,0.10485,41.0,38.0,41.0,37.0,37.0,41.0,39.0
72,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.1, 0.1]",,avg_hr_lin_dis,0.05464,0.03532,0.09681,0.02526,0.12149,0.07882,0.09374,0.06286,0.0953,0.10543,0.07051,0.12702,0.09069,0.10375,39.0,36.0,40.0,40.0,34.0,39.0,38.0
73,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.1, 0.1]",,spect_edr,0.05573,0.04287,0.0811,0.05605,0.08181,0.0804,0.08109,0.05424,0.08145,0.07912,0.10494,0.08005,0.07825,0.07911,38.0,29.0,44.0,12.0,47.0,38.0,44.0
74,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.1, 0.1]",,aff_edr,0.15621,0.06974,0.18158,0.06787,0.15247,0.22536,0.17507,0.13171,0.10205,0.12604,0.10516,0.10208,0.19001,0.11782,13.0,14.0,12.0,7.0,22.0,13.0,12.0
75,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.1, 0.1]",,spectral bad warp,0.06416,0.05079,0.11117,0.03596,0.13521,0.09257,0.10858,0.06049,0.09101,0.10259,0.06666,0.12417,0.08727,0.1008,30.0,21.0,29.0,23.0,27.0,30.0,29.0
76,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.1, 0.1]",,affinity bad warp,0.218,0.11543,0.24679,0.06646,0.19793,0.31451,0.23794,0.07052,0.08947,0.08035,0.06958,0.07885,0.10174,0.07995,7.0,2.0,3.0,8.0,1.0,7.0,3.0
77,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.1, 0.1]",,PCA bad euclid,0.06558,0.05176,0.11826,0.03,0.15038,0.09461,0.11435,0.06489,0.09775,0.11109,0.06922,0.13566,0.09362,0.10914,27.0,19.0,26.0,32.0,23.0,27.0,26.0
78,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.1, 0.1]",,spectral bad eucsim,0.06638,0.05697,0.10639,0.04853,0.11878,0.09577,0.10552,0.06694,0.10017,0.10991,0.08701,0.12649,0.09657,0.10877,26.0,18.0,32.0,17.0,36.0,26.0,30.0
79,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.1, 0.1]",,affinity bad eucsim,0.22631,0.07577,0.23132,0.05629,0.16537,0.3265,0.21768,0.10022,0.07208,0.09511,0.07415,0.06434,0.14459,0.08838,5.0,11.0,5.0,11.0,12.0,5.0,5.0
80,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.1, 0.1]",,spectral bad cosine,0.03621,0.01266,0.05396,0.01183,0.05584,0.05224,0.05388,0.07519,0.11316,0.11208,0.11485,0.11582,0.10848,0.11202,50.0,47.0,52.0,47.0,52.0,50.0,52.0
81,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.1, 0.1]",,affinity bad cosine,0.19536,0.01437,0.19796,0.00274,0.14239,0.28185,0.18527,0.11853,0.04182,0.09453,0.04509,0.05909,0.171,0.08252,10.0,45.0,11.0,50.0,26.0,10.0,10.0
