,mu,sigma,trials,cluster size,decision,alpha,tau,epsilon,clustering,labels,mut inf scr,adj mis,norm mis,adj rand s,complet,homogen,vmeas,mut inf scr1,adj mis1,norm mis1,adj rand s1,complet1,homogen1,vmeas1
44,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 0.3]",,spectral eblock rbf,[1 1 1 1 1 0 1 1 1 1 0 0 1 1 1 0 1 0 0 1],0.10175,0.1109,0.15637,0.12115,0.16657,0.14679,0.15606,24.0,13.0,23.0,12.0,21.0,24.0,23.0
45,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 0.3]",,affinity eblock rbf,[ 0  2  1  8  2  3  4  5  6  7 11 11  8  9 10 11  4 12 12 13],0.55452,0.03971,0.41679,0.03727,0.21714,0.8,0.34157,1.0,20.0,1.0,24.0,13.0,1.0,5.0
46,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 0.3]",,spectral eblock edr,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.03597,0.0,0.09698,0.0,0.18121,0.0519,0.08069,34.0,31.0,28.0,28.0,16.0,34.0,30.0
47,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 0.3]",,affinity eblock edr,[0 1 3 4 2 2 3 3 1 6 4 6 5 5 5 1 3 5 5 6],0.32041,0.07043,0.28311,0.1015,0.17339,0.46226,0.25219,4.0,17.0,9.0,16.0,20.0,4.0,15.0
48,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 0.3]",,kmeans eblockset,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0],0.0,-0.05393,0.0,-0.01931,0.0,0.0,0.0,50.0,50.0,50.0,40.0,50.0,50.0,50.0
49,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 0.3]",,complete eblockset,[0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 1 0 1 1 0],0.10175,0.1109,0.15637,0.12115,0.16657,0.14679,0.15606,25.0,14.0,23.0,12.0,22.0,25.0,24.0
50,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 0.3]",,average eblockset,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0],0.03597,0.0,0.09698,0.0,0.18121,0.0519,0.08069,34.0,31.0,28.0,28.0,16.0,34.0,30.0
51,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 0.3]",,ward eblockset,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0],0.0,-0.05393,0.0,-0.01931,0.0,0.0,0.0,50.0,50.0,50.0,40.0,50.0,50.0,50.0
52,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 0.5]",,spectral warp,[0 1 0 1 1 0 1 0 0 1 1 0 0 0 0 0 0 1 0 0],0.05067,0.0348,0.07564,0.04422,0.07826,0.0731,0.0756,32.0,21.0,34.0,7.0,34.0,32.0,34.0
53,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 0.5]",,aff prop,[2 0 1 0 2 3 0 3 3 0 0 3 1 2 3 2 1 2 3 3],0.0653,-0.02061,0.06762,-0.01824,0.04854,0.09421,0.06407,29.0,44.0,38.0,44.0,43.0,29.0,43.0
54,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 0.5]",,pca,[0 0 1 0 0 0 0 1 1 0 0 1 1 0 1 0 1 0 1 1],0.0462,0.02866,0.0669,0.03998,0.06714,0.06665,0.0669,36.0,25.0,39.0,11.0,38.0,36.0,38.0
55,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 0.5]",,spectral overlap,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.03597,0.0,0.09698,0.0,0.18121,0.0519,0.08069,42.0,34.0,31.0,33.0,16.0,42.0,31.0
56,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 0.5]",,km_choice,[0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.07488,0.05993,0.15775,0.02146,0.23035,0.10803,0.14708,17.0,5.0,12.0,19.0,3.0,17.0,13.0
57,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 0.5]",,km_ent,[0 0 1 0 0 0 0 1 1 0 0 1 1 0 1 0 1 0 1 1],0.0462,0.02866,0.0669,0.03998,0.06714,0.06665,0.0669,36.0,25.0,39.0,11.0,38.0,36.0,38.0
58,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 0.5]",,km_con,[0 0 1 0 0 0 0 1 1 0 0 1 1 0 1 0 1 0 1 1],0.0462,0.02866,0.0669,0.03998,0.06714,0.06665,0.0669,36.0,25.0,39.0,11.0,38.0,36.0,38.0
59,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 0.5]",,spect_cos_cat,[1 1 1 1 1 0 1 0 0 1 1 1 1 1 0 1 1 1 0 0],0.0,-0.04207,0.0,-0.04626,0.0,0.0,0.0,50.0,52.0,50.0,49.0,50.0,50.0,50.0
60,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 0.5]",,aff_cos_cat,[0 0 0 0 0 1 0 4 2 0 0 0 0 3 4 0 0 0 4 4],0.13206,-0.00683,0.1547,-0.01672,0.12562,0.19052,0.15141,11.0,40.0,24.0,42.0,24.0,11.0,11.0
61,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 0.5]",,spect_cos_ent,[0 1 1 1 0 1 1 1 1 1 1 0 1 0 1 0 0 0 1 1],0.05067,0.0348,0.07564,0.04422,0.07826,0.0731,0.0756,32.0,20.0,34.0,7.0,34.0,32.0,34.0
62,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 0.5]",,aff_cos_ent,[5 0 5 1 5 6 2 6 6 3 4 5 5 5 6 5 5 5 6 6],0.19877,-0.00754,0.19695,-0.00341,0.13527,0.28677,0.18383,4.0,42.0,6.0,37.0,22.0,4.0,6.0
63,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 0.5]",,spect_rbf,[0 0 1 0 0 0 0 1 1 0 0 1 1 0 1 0 1 0 1 1],0.0462,0.02866,0.0669,0.03998,0.06714,0.06665,0.0669,36.0,25.0,39.0,11.0,38.0,36.0,38.0
64,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 0.5]",,spect_esk_sim,[0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0],0.11728,0.12825,0.21666,0.0649,0.27744,0.16919,0.2102,15.0,2.0,5.0,3.0,2.0,15.0,5.0
65,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 0.5]",,aff_esk_sim,[3 3 3 3 0 1 3 4 2 3 3 3 3 3 4 3 3 3 4 4],0.13206,-0.00683,0.1547,-0.01672,0.12562,0.19052,0.15141,11.0,41.0,24.0,42.0,24.0,11.0,11.0
66,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 0.5]",,spect_lin_sim,[0 0 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 1 1],0.02416,-0.00575,0.03712,-0.00441,0.03955,0.03485,0.03705,45.0,39.0,45.0,38.0,45.0,45.0,45.0
67,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 0.5]",,aff_lin_sim,[0 0 3 0 1 1 0 2 2 0 0 3 3 0 3 0 3 0 2 2],0.12028,0.02174,0.12881,-0.00227,0.09561,0.17353,0.12329,14.0,29.0,27.0,36.0,33.0,14.0,28.0
68,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 0.5]",,comp_hr_esk_dis,[0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.07488,0.05993,0.15775,0.02146,0.23035,0.10803,0.14708,17.0,5.0,12.0,19.0,3.0,17.0,13.0
69,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 0.5]",,avg_hr_esk_dis,[0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.07488,0.05993,0.15775,0.02146,0.23035,0.10803,0.14708,17.0,5.0,12.0,19.0,3.0,17.0,13.0
70,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 0.5]",,comp_hr_lin_din,[0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.07488,0.05993,0.15775,0.02146,0.23035,0.10803,0.14708,17.0,5.0,12.0,19.0,3.0,17.0,13.0
71,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 0.5]",,avg_hr_lin_dis,[0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.07488,0.05993,0.15775,0.02146,0.23035,0.10803,0.14708,17.0,5.0,12.0,19.0,3.0,17.0,13.0
72,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 0.5]",,spect_edr,[0 1 0 1 1 0 1 0 0 1 1 0 0 0 0 0 0 1 0 0],0.05067,0.0348,0.07564,0.04422,0.07826,0.0731,0.0756,32.0,21.0,34.0,7.0,34.0,32.0,34.0
73,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 0.5]",,aff_edr,[1 0 1 0 0 1 0 1 0 0 0 1 0 0 1 0 0 0 1 1],0.0,-0.04091,0.0,-0.05322,0.0,0.0,0.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0
74,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 0.5]",,spectral bad warp,[1 1 1 1 0 0 1 0 0 1 1 1 1 1 0 1 1 1 0 0],0.00551,-0.03305,0.00822,-0.0398,0.00851,0.00795,0.00822,46.0,45.0,46.0,45.0,46.0,46.0,46.0
75,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 0.5]",,affinity bad warp,[2 2 1 2 0 1 2 1 1 2 2 2 1 2 1 2 2 2 1 1],0.03693,-0.03372,0.04826,-0.04908,0.0437,0.05328,0.04802,41.0,49.0,44.0,50.0,44.0,41.0,44.0
76,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 0.5]",,PCA bad euclid,[0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.07488,0.05993,0.15775,0.02146,0.23035,0.10803,0.14708,17.0,5.0,12.0,19.0,3.0,17.0,13.0
77,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 0.5]",,spectral bad eucsim,[1 1 0 1 0 0 1 0 0 1 1 0 0 1 0 1 0 1 0 0],0.00506,-0.03311,0.00733,-0.04442,0.00735,0.0073,0.00733,47.0,47.0,47.0,46.0,47.0,47.0,47.0
78,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 0.5]",,affinity bad eucsim,[0 0 4 0 1 2 0 5 3 0 0 4 4 0 4 0 4 0 5 5],0.16344,-0.00498,0.1636,-0.00455,0.11351,0.23579,0.15325,8.0,37.0,9.0,39.0,27.0,8.0,9.0
79,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 0.5]",,spectral bad cosine,[1 0 1 0 0 0 0 0 0 0 0 0 1 0 1 1 1 1 0 0],0.05067,0.0348,0.07564,0.04422,0.07826,0.0731,0.0756,32.0,21.0,34.0,7.0,34.0,32.0,34.0
80,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 0.5]",,affinity bad cosine,[6 0 6 1 2 2 3 6 6 4 5 6 6 2 6 6 6 6 6 6],0.21576,0.0028,0.22388,0.04947,0.16102,0.31128,0.21224,3.0,33.0,4.0,6.0,20.0,3.0,4.0
81,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 0.5]",,spectral bad rbf,[0 0 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0],0.1639,0.20158,0.27829,0.13072,0.32753,0.23645,0.27464,7.0,1.0,1.0,1.0,1.0,7.0,1.0
82,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 0.5]",,affinity bad rbf,[4 4 3 4 0 1 4 5 2 4 4 3 3 4 3 4 3 4 5 5],0.16344,-0.00498,0.1636,-0.00455,0.11351,0.23579,0.15325,8.0,37.0,9.0,39.0,27.0,8.0,9.0
83,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 0.5]",,spectral bad edr,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.03597,0.0,0.09698,0.0,0.18121,0.0519,0.08069,42.0,34.0,31.0,33.0,16.0,42.0,31.0
84,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 0.5]",,affinity bad edr,[0 1 3 4 2 0 3 3 1 6 4 6 5 5 5 1 3 0 0 6],0.18178,-0.01281,0.15935,-0.00924,0.09682,0.26226,0.14143,6.0,43.0,11.0,41.0,32.0,6.0,25.0
85,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 0.5]",,kmeans badset,[0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.07488,0.05993,0.15775,0.02146,0.23035,0.10803,0.14708,17.0,5.0,12.0,19.0,3.0,17.0,13.0
86,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[1, 1]","[0.1, 0.5]",,complete badset,[0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.07488,0.05993,0.15775,0.02146,0.23035,0.10803,0.14708,17.0,5.0,12.0,19.0,3.0,17.0,13.0
