,mu,sigma,trials,cluster size,decision,alpha,tau,epsilon,clustering,labels,mut inf scr,adj mis,norm mis,adj rand s,complet,homogen,vmeas,mut inf scr1,adj mis1,norm mis1,adj rand s1,complet1,homogen1,vmeas1
223,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 1.5]",,aff_lin_sim,[0 0 0 0 0 0 0 1 1 1 1 2 2 0 0 1 1 1 1 1],0.16835,0.11908,0.20758,0.13685,0.17741,0.24287,0.20504,41.0,46.0,46.0,41.0,51.0,41.0,46.0
224,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 1.5]",,comp_hr_esk_dis,[0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0],0.11728,0.12825,0.21666,0.0649,0.27744,0.16919,0.2102,44.0,41.0,42.0,44.0,41.0,44.0,42.0
225,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 1.5]",,avg_hr_esk_dis,[0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0],0.11728,0.12825,0.21666,0.0649,0.27744,0.16919,0.2102,44.0,41.0,42.0,44.0,41.0,44.0,42.0
226,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 1.5]",,comp_hr_lin_din,[1 1 1 1 1 1 1 0 0 0 0 0 0 0 1 1 1 0 0 0],0.08228,0.08289,0.11871,0.11333,0.11871,0.11871,0.11871,48.0,47.0,49.0,42.0,52.0,48.0,49.0
227,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 1.5]",,avg_hr_lin_dis,[1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 0 0 0 0 0],0.13251,0.15824,0.19186,0.20877,0.19256,0.19116,0.19186,43.0,40.0,47.0,40.0,47.0,43.0,47.0
228,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 1.5]",,spect_edr,[0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 1 1 1 1],0.5256,0.74844,0.76103,0.79956,0.7638,0.75828,0.76103,18.0,17.0,18.0,14.0,15.0,18.0,18.0
229,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 1.5]",,aff_edr,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.0,0.0,0.0,0.0,1.0,0.0,0.0,52.0,52.0,52.0,50.0,1.0,52.0,52.0
230,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 1.5]",,spectral bad warp,[1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0],0.34201,0.47249,0.51054,0.46434,0.52825,0.49342,0.51024,28.0,28.0,28.0,28.0,28.0,28.0,27.0
231,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 1.5]",,affinity bad warp,[0 0 0 0 0 0 0 1 1 1 2 2 2 2 2 2 2 2 2 2],0.69315,0.67448,0.83315,0.77572,0.69413,1.0,0.81946,15.0,21.0,15.0,21.0,23.0,15.0,15.0
232,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 1.5]",,PCA bad euclid,[1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0],0.34201,0.47249,0.51054,0.46434,0.52825,0.49342,0.51024,28.0,28.0,28.0,28.0,28.0,28.0,27.0
233,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 1.5]",,spectral bad eucsim,[1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0],0.34201,0.47249,0.51054,0.46434,0.52825,0.49342,0.51024,28.0,28.0,28.0,28.0,28.0,28.0,27.0
234,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 1.5]",,affinity bad eucsim,[0 0 0 0 0 0 0 1 1 1 2 2 2 2 2 2 2 2 2 2],0.69315,0.67448,0.83315,0.77572,0.69413,1.0,0.81946,15.0,21.0,15.0,21.0,23.0,15.0,15.0
235,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 1.5]",,spectral bad cosine,[1 1 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0],0.27436,0.3704,0.42163,0.3304,0.44913,0.39582,0.42079,37.0,37.0,37.0,37.0,37.0,37.0,37.0
