,no_clust,algorithm,predictions,mut inf scr,adj mis,norm mis,adj rand s,complet,homogen,vmeas,mut inf scr1,adj mis1,norm mis1,adj rand s1,complet1,homogen1,vmeas1
0,2.0,spectral warp,[1 0 1 1 1 1 1 0 0 0 1 1],0.0646599735817,0.0218229130128,0.0973461443317,0.032967032967,0.101584500083,0.0932846232303,0.0972578072415,21.0,29.0,21.0,29.0,22.0,21.0,21.0
1,2.0,aff prop,[1 0 1 1 1 1 1 2 3 4 1 1],0.252105021788,0.00652743190701,0.28889933346,0.0167597765363,0.229475880061,0.363710664717,0.281404983334,50.0,23.0,49.0,24.0,39.0,50.0,49.0
2,2.0,pca,[1 0 1 1 1 1 1 0 0 1 1 1],0.0187974560382,-0.0560837743552,0.0301084732632,-0.0433604336043,0.0334274964283,0.0271189966077,0.0299445968474,11.0,9.0,11.0,15.0,11.0,11.0,11.0
3,2.0,spectral overlap,[0 1 0 0 1 1 1 1 0 0 0 0],0.0143625915641,-0.0531005824712,0.0209326105846,-0.0664819944598,0.0211465458851,0.0207208396239,0.0209315284706,7.0,14.0,7.0,5.0,7.0,7.0,7.0
4,2.0,km_choice,[0 0 1 0 0 1 0 1 1 0 0 1],0.0143625915641,-0.0531005824712,0.0209326105846,-0.0664819944598,0.0211465458851,0.0207208396239,0.0209315284706,7.0,14.0,7.0,5.0,7.0,7.0,7.0
5,2.0,km_ent,[1 0 1 1 1 1 1 1 0 1 1 1],1.11022302463e-16,-0.0950037323206,1.98664651665e-16,-0.0531914893617,2.46408923533e-16,1.60171325191e-16,1.94144422632e-16,1.0,1.0,1.0,11.0,1.0,1.0,1.0
6,2.0,km_con,[1 0 1 1 1 1 1 0 0 1 0 1],0.0646599735817,0.0218229130128,0.0973461443317,0.032967032967,0.101584500083,0.0932846232303,0.0972578072415,21.0,29.0,21.0,29.0,22.0,21.0,21.0
7,2.0,spect_cos_cat,[0 0 1 0 1 1 0 1 0 0 0 1],0.0143625915641,-0.0531005824712,0.0209326105846,-0.0664819944598,0.0211465458851,0.0207208396239,0.0209315284706,7.0,14.0,7.0,5.0,7.0,7.0,7.0
8,2.0,aff_cos_cat,[0 0 0 0 0 0 0 0 0 0 1 0],0.061555378623,5.38506046484e-08,0.138050015746,0.0,0.214601313152,0.0888056394795,0.125625379922,19.0,21.0,26.0,21.0,37.0,19.0,26.0
9,2.0,spect_cos_ent,[0 1 0 0 0 0 0 0 1 0 0 0],1.11022302463e-16,-0.0950037258765,1.98664651665e-16,-0.0531914893617,2.46408923533e-16,1.60171325191e-16,1.94144422632e-16,1.0,2.0,1.0,11.0,1.0,1.0,1.0
10,2.0,aff_cos_ent,[0 1 0 0 2 0 2 3 1 2 2 2],0.369121640659,0.183303142281,0.398682573878,0.270893371758,0.298476717772,0.532529960464,0.382542761393,52.0,50.0,52.0,51.0,51.0,52.0,52.0
11,2.0,spect_rbf,[1 0 1 1 1 1 1 0 0 1 1 1],0.0187974560382,-0.0560837743552,0.0301084732632,-0.0433604336043,0.0334274964283,0.0271189966077,0.0299445968474,11.0,9.0,11.0,15.0,11.0,11.0,11.0
12,2.0,spect_esk_sim,[1 0 1 0 1 1 1 0 0 0 0 1],0.0566330122651,0.0134057526816,0.0817041659455,0.0222222222222,0.0817041659455,0.0817041659455,0.0817041659455,15.0,25.0,16.0,25.0,17.0,15.0,16.0
13,2.0,aff_esk_sim,[0 1 1 1 0 1 0 1 1 1 1 1],0.0187974560382,-0.0560837743552,0.0301084732632,-0.0433604336043,0.0334274964283,0.0271189966077,0.0299445968474,11.0,9.0,11.0,15.0,11.0,11.0,11.0
14,2.0,spect_lin_sim,[0 1 0 0 0 0 0 1 1 1 1 0],0.135655577411,0.135079461855,0.197709818795,0.17728531856,0.199730451115,0.1957096288,0.19769959816,38.0,45.0,32.0,45.0,32.0,38.0,32.0
15,2.0,aff_lin_sim,[0 1 1 1 0 0 0 2 2 2 2 1],0.318257084147,0.214285775127,0.364706180095,0.241379310345,0.289690082143,0.459147917027,0.355245321276,51.0,51.0,51.0,50.0,40.0,51.0,51.0
16,2.0,comp_hr_esk_dis,[1 0 1 0 1 1 0 0 0 0 0 1],0.135655577411,0.135079461855,0.197709818795,0.17728531856,0.199730451115,0.1957096288,0.19769959816,38.0,45.0,32.0,45.0,32.0,38.0,32.0
17,2.0,avg_hr_esk_dis,[1 0 0 0 1 0 0 0 0 0 0 0],0.132304124719,0.114004567858,0.236746601972,0.063829787234,0.293642954865,0.190874504621,0.231359891983,28.0,36.0,39.0,33.0,41.0,28.0,39.0
18,2.0,comp_hr_lin_din,[1 0 0 0 1 1 1 0 0 0 0 1],0.0143625915641,-0.0531005824712,0.0209326105846,-0.0664819944598,0.0211465458851,0.0207208396239,0.0209315284706,7.0,14.0,7.0,5.0,7.0,7.0,7.0
19,2.0,avg_hr_lin_dis,[0 1 0 1 0 0 0 1 1 1 1 0],0.0566330122651,0.0134057526816,0.0817041659455,0.0222222222222,0.0817041659455,0.0817041659455,0.0817041659455,15.0,25.0,16.0,25.0,17.0,15.0,16.0
20,2.0,spect_edr,[0 1 0 0 0 0 0 1 1 1 0 0],0.0646599735817,0.0218229186844,0.0973461443317,0.032967032967,0.101584500083,0.0932846232303,0.0972578072415,21.0,31.0,21.0,29.0,22.0,21.0,21.0
21,2.0,aff_edr,[0 0 0 0 1 1 0 2 3 4 0 1],0.215761554339,-0.0229122896888,0.226048629184,-0.0114942528736,0.164155392689,0.311278124459,0.214953220221,48.0,20.0,37.0,19.0,30.0,48.0,37.0
22,2.0,spectral bad warp,[0 0 0 1 0 0 0 1 1 0 1 0],0.0646599735817,0.0218229186844,0.0973461443317,0.032967032967,0.101584500083,0.0932846232303,0.0972578072415,21.0,31.0,21.0,29.0,22.0,21.0,21.0
23,2.0,affinity bad warp,[0 0 0 2 0 0 0 1 1 0 2 2],0.185028045145,0.0826867840789,0.226869629917,0.101408450704,0.192814915233,0.266939043156,0.223901624073,47.0,34.0,38.0,44.0,31.0,47.0,38.0
