,no_clust,algorithm,predictions,mut inf scr,adj mis,norm mis,adj rand s,complet,homogen,vmeas,mut inf scr1,adj mis1,norm mis1,adj rand s1,complet1,homogen1,vmeas1
0,2.0,spectral warp,[0 1 0 0 0 0 0 1 1 0 0 0],0.0187974560382,-0.0560837743552,0.0301084732632,-0.0433604336043,0.0334274964283,0.0271189966077,0.0299445968474,29.0,37.0,28.0,23.0,28.0,29.0,28.0
1,2.0,aff prop,[1 0 1 1 1 1 1 0 0 1 2 1],0.0929764797143,-0.0330275927314,0.12302900463,-0.00554016620499,0.112841118653,0.134136706203,0.12257080966,18.0,23.0,20.0,17.0,18.0,18.0,20.0
2,2.0,pca,[0 1 0 0 0 0 0 1 1 0 0 0],0.0187974560382,-0.0560837743552,0.0301084732632,-0.0433604336043,0.0334274964283,0.0271189966077,0.0299445968474,29.0,37.0,28.0,23.0,28.0,29.0,28.0
3,2.0,spectral overlap,[1 1 0 1 1 0 0 0 1 1 0 1],0.0143625915641,-0.0531005824712,0.0209326105846,-0.0664819944598,0.0211465458851,0.0207208396239,0.0209315284706,44.0,25.0,44.0,51.0,43.0,44.0,44.0
4,2.0,km_choice,[1 1 1 1 1 1 1 1 1 0 0 1],0.132304124719,0.114004562644,0.236746601972,0.063829787234,0.293642954865,0.190874504621,0.231359891983,14.0,4.0,8.0,5.0,2.0,14.0,10.0
5,2.0,km_ent,[0 1 0 0 0 0 0 1 1 0 0 0],0.0187974560382,-0.0560837743552,0.0301084732632,-0.0433604336043,0.0334274964283,0.0271189966077,0.0299445968474,29.0,37.0,28.0,23.0,28.0,29.0,28.0
6,2.0,km_con,[1 0 1 1 1 1 1 0 0 1 1 1],0.0187974560382,-0.0560837743552,0.0301084732632,-0.0433604336043,0.0334274964283,0.0271189966077,0.0299445968474,29.0,37.0,28.0,23.0,28.0,29.0,28.0
7,2.0,spect_cos_cat,[1 0 1 0 0 1 1 0 0 1 1 1],0.0143625915641,-0.0531005824712,0.0209326105846,-0.0664819944598,0.0211465458851,0.0207208396239,0.0209315284706,44.0,25.0,44.0,51.0,43.0,44.0,44.0
8,2.0,aff_cos_cat,[3 1 0 1 3 3 3 1 1 2 3 3],0.115524530093,-0.0621004509595,0.13071133256,-0.0968660968661,0.102512714757,0.166666666667,0.126944733799,15.0,54.0,19.0,66.0,20.0,15.0,16.0
9,2.0,spect_cos_ent,[0 1 0 0 0 0 0 1 0 0 0 0],1.11022302463e-16,-0.0950037258765,1.98664651665e-16,-0.0531914893617,2.46408923533e-16,1.60171325191e-16,1.94144422632e-16,57.0,58.0,57.0,40.0,57.0,57.0,57.0
10,2.0,aff_cos_ent,[1 0 1 1 2 1 2 3 4 2 2 1],0.297201122546,0.0536295900943,0.306983999348,0.109826589595,0.21978927429,0.428770585644,0.290610571753,4.0,5.0,4.0,4.0,5.0,4.0,4.0
11,2.0,spect_rbf,[0 1 0 0 0 0 0 1 1 0 0 0],0.0187974560382,-0.0560837743552,0.0301084732632,-0.0433604336043,0.0334274964283,0.0271189966077,0.0299445968474,29.0,37.0,28.0,23.0,28.0,29.0,28.0
12,2.0,spect_esk_sim,[0 1 0 0 0 0 0 1 1 0 1 0],0.0646599735817,0.0218229186844,0.0973461443317,0.032967032967,0.101584500083,0.0932846232303,0.0972578072415,19.0,6.0,22.0,8.0,21.0,19.0,22.0
13,2.0,aff_esk_sim,[2 0 2 1 2 1 1 2 0 1 2 2],1.11022302463e-16,-0.124086268966,1.32597430715e-16,-0.125,1.0977045118e-16,1.60171325191e-16,1.30265710396e-16,57.0,68.0,66.0,68.0,66.0,57.0,66.0
14,2.0,spect_lin_sim,[1 0 1 1 1 1 1 0 0 1 0 1],0.0646599735817,0.0218229130128,0.0973461443317,0.032967032967,0.101584500083,0.0932846232303,0.0972578072415,19.0,9.0,22.0,8.0,21.0,19.0,22.0
15,2.0,aff_lin_sim,[3 2 0 0 3 1 1 2 2 1 3 3],0.143841036226,-0.0253312528421,0.148259908793,-0.0583090379009,0.105922961628,0.207518749639,0.14025574622,13.0,22.0,15.0,49.0,19.0,13.0,15.0
16,2.0,comp_hr_esk_dis,[0 1 0 1 0 0 0 1 1 0 1 0],0.0143625915641,-0.0531005824712,0.0209326105846,-0.0664819944598,0.0211465458851,0.0207208396239,0.0209315284706,44.0,25.0,44.0,51.0,43.0,44.0,44.0
17,2.0,avg_hr_esk_dis,[1 0 1 0 1 1 1 0 0 1 0 1],0.0143625915641,-0.0531005824712,0.0209326105846,-0.0664819944598,0.0211465458851,0.0207208396239,0.0209315284706,44.0,25.0,44.0,51.0,43.0,44.0,44.0
18,2.0,comp_hr_lin_din,[0 1 0 1 0 0 0 1 1 0 1 0],0.0143625915641,-0.0531005824712,0.0209326105846,-0.0664819944598,0.0211465458851,0.0207208396239,0.0209315284706,44.0,25.0,44.0,51.0,43.0,44.0,44.0
19,2.0,avg_hr_lin_dis,[0 1 0 1 0 0 0 1 1 0 1 0],0.0143625915641,-0.0531005824712,0.0209326105846,-0.0664819944598,0.0211465458851,0.0207208396239,0.0209315284706,44.0,25.0,44.0,51.0,43.0,44.0,44.0
