,no_clust,algorithm,predictions,mut inf scr,adj mis,norm mis,adj rand s,complet,homogen,vmeas,mut inf scr1,adj mis1,norm mis1,adj rand s1,complet1,homogen1,vmeas1
0,2.0,spectral warp,"[0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 1 1 0 1 1 0 0 1 1 0 1 0 0 0 1 0 1 0 1
 1 0 0 0 1 1 1]",0.0275437746894,0.0231049710739,0.0405058094588,0.0302658084803,0.0412892158297,0.0397372671518,0.0404983787902,22.0,9.0,22.0,4.0,20.0,22.0,20.0
1,2.0,aff prop,"[0 2 1 0 1 1 0 5 2 0 1 1 8 2 5 0 2 2 3 7 6 7 7 2 6 5 5 0 4 0 0 2 5 6 7 0 7
 7 6 1 0 7 8 8]",0.112816391528,0.000586039015399,0.0954940534113,0.00390253664882,0.0560281022722,0.162759648589,0.0833603727908,8.0,30.0,9.0,29.0,15.0,8.0,10.0
2,2.0,pca,"[1 1 1 1 0 1 1 0 0 1 1 1 0 1 1 1 1 1 0 0 1 1 0 1 1 0 0 1 0 0 1 1 1 1 0 1 1
 0 0 1 1 0 0 0]",0.0275437746894,0.0231049710739,0.0405058094588,0.0302658084803,0.0412892158297,0.0397372671518,0.0404983787902,22.0,9.0,22.0,4.0,20.0,22.0,20.0
3,2.0,spectral overlap,"[1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
 1 1 1 1 1 1 0]",-5.55111512313e-17,-0.0202911904996,-1.20802750348e-16,-0.0077474336626,-1.82221186899e-16,-8.00856625954e-17,-1.11268954813e-16,67.0,63.0,67.0,43.0,67.0,67.0,67.0
4,2.0,km_choice,"[0 1 1 1 0 1 0 0 0 1 1 1 0 1 1 1 1 1 1 0 0 1 1 0 0 0 1 1 0 1 0 0 1 0 1 1 0
 0 0 1 0 0 1 0]",0.0261098994808,0.021046898235,0.0376967340316,0.0291209602046,0.0377248665434,0.037668622499,0.037696723542,27.0,14.0,28.0,10.0,26.0,27.0,28.0
5,2.0,km_ent,"[1 1 1 1 0 1 1 0 1 1 1 1 0 1 1 1 1 1 0 0 1 1 0 1 1 1 0 1 0 1 1 1 1 1 0 1 1
 0 1 1 1 0 0 0]",0.0112427799495,-0.00095762637447,0.0173332360873,-0.000783967857318,0.0185229884235,0.0162199028789,0.0172951105676,45.0,33.0,45.0,34.0,41.0,45.0,44.0
6,2.0,km_con,"[1 0 0 0 1 0 1 1 1 0 0 0 1 0 0 0 0 0 0 1 1 0 0 1 1 0 0 0 1 0 0 0 0 1 0 0 1
 1 1 0 1 1 0 1]",0.00428045430447,-0.011019561725,0.00625078989432,-0.0145497443964,0.00632711019892,0.00617539019782,0.00625032962416,55.0,45.0,56.0,53.0,56.0,55.0,56.0
7,2.0,spect_cos_cat,"[1 1 1 0 1 1 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 1 1 0 1 1 1 0 1 0 1 1 1 1 0 1 0
 1 1 1 1 1 0 0]",0.0172066903507,0.00795170814485,0.0251271006553,0.0108139992135,0.0254338951578,0.0248240068391,0.0251252504484,35.0,23.0,35.0,19.0,33.0,35.0,34.0
8,2.0,aff_cos_cat,"[0 1 1 1 0 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 0 0 0 0 1 1 0
 1 0 1 1 0 1 1]",0.0112427799495,-0.00095762637447,0.0173332360873,-0.000783967857318,0.0185229884235,0.0162199028789,0.0172951105676,45.0,33.0,45.0,34.0,41.0,45.0,44.0
9,2.0,spect_cos_ent,"[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0
 0 0 0 0 1 0 0]",-3.33066907388e-16,-0.0186844788144,-6.33883901776e-16,-0.0110765643218,-8.3620627361e-16,-4.80513975572e-16,-6.10317645195e-16,68.0,62.0,68.0,48.0,68.0,68.0,68.0
